Company1 Company2 Company3 Company4 Company5 Company6 Company7 Company8 Company9 Y outlier number
0.27426 -1.74391 -1.22007 -1.31209 -0.99627 -1.51457 -0.61650 0.40618 -1.60250 -0.47722 1.00000 692
-1.13943 0.81736 1.25343 -0.48678 0.27193 1.24409 -0.74576 -0.73072 0.50629 -1.47171 1.00000 138
-1.12930 0.81736 1.29924 -0.39756 0.28943 1.33453 -0.63497 -0.68861 0.71132 -1.35696 1.00000 137
-0.21969 1.19111 1.39085 -0.01836 1.32148 0.15871 0.08517 -0.30965 0.18412 0.65115 1.00000 358
-0.05557 0.70744 -0.12073 0.45006 0.54307 -0.97189 1.47005 0.36408 0.68203 1.12928 1.00000 472
0.96004 -2.17262 -1.58651 -1.22287 -0.83884 -1.51457 -0.74576 -0.18332 -2.80333 0.23040 1.00000 708
-1.58401 0.71843 0.10829 0.11547 0.07952 1.04058 -0.32106 -1.90973 0.65274 -1.52909 1.00000 29
-1.10308 0.52056 1.16182 -1.15595 0.21946 0.99535 -0.87501 -1.10969 -0.63597 -1.68209 1.00000 160
-1.25855 0.88332 0.74957 -0.44217 0.04453 1.01797 -0.87501 -1.27812 0.82847 -1.26134 1.00000 110
-0.20519 1.21309 0.93279 0.11547 1.26900 0.36222 0.06671 -0.39386 0.18412 0.68940 1.00000 350
-0.35490 1.14714 1.11602 -0.06297 1.25151 0.09088 0.26982 -0.43597 0.15483 0.45990 1.00000 361
-1.67700 0.78438 0.06249 -0.06297 0.03579 0.92752 -0.48724 -1.90973 0.06696 -1.62471 1.00000 26
0.09265 1.26806 0.61216 1.27537 0.70925 -0.45181 2.00554 0.49040 0.97491 1.43527 1.00000 449
1.59496 -0.84252 -1.35748 -0.59831 -1.04000 -1.15278 -1.15199 1.07990 1.29709 1.66477 1.00000 606
0.90630 -0.56770 -1.31168 -0.62062 -0.30532 -1.46935 -1.00427 -0.35175 1.64856 1.39702 1.00000 559
0.14640 -0.29289 -1.99876 -0.75445 -0.73388 -1.08495 -0.69036 -0.09911 0.85776 0.44078 1.00000 527
0.75082 -0.41381 -0.94523 2.47988 -0.69015 -0.20308 1.59931 1.37466 -1.04601 -0.51547 1.00000 855
-1.53314 0.94927 1.02441 -0.48678 0.22820 0.74662 -0.63497 -1.53076 -0.28450 -1.16571 1.00000 82
1.06466 -0.30388 0.29152 1.16384 -0.34905 -0.42920 1.59931 1.16412 -0.43095 0.00091 1.00000 938
0.90193 -0.98542 -0.99104 2.23452 -1.55603 0.92752 1.87629 1.54309 -0.78241 0.17303 1.00000 818
0.06941 -0.41381 -1.99876 -0.59831 -0.18287 -1.19801 -0.83808 -0.30965 0.62345 0.53640 1.00000 523
1.12277 -0.24892 0.15410 1.14154 -0.47150 0.49789 1.52545 1.16412 -0.48952 -0.28597 1.00000 934
0.86706 -0.76557 -0.94523 2.03376 -0.95254 0.74662 1.48852 1.50098 -1.13388 -0.34334 1.00000 833
0.72757 -0.12800 -0.30396 2.01146 -0.52397 0.22655 1.37773 1.50098 -0.51881 -0.26684 1.00000 885
-0.93309 0.54255 0.88699 -0.64292 1.05909 1.56065 -0.19180 -1.15180 -0.66526 -1.08921 1.00000 228
0.78569 0.09185 0.38313 2.18990 -0.26159 1.01797 2.07940 1.29044 0.33056 -0.05647 1.00000 905
-1.56374 0.80637 0.42893 0.16008 0.15823 1.06319 -0.39492 -1.53076 1.38496 -1.12746 1.00000 47
-1.10308 0.49858 0.93279 -1.08904 0.14949 0.97274 -0.91194 -1.15180 -0.48952 -1.79684 1.00000 165
-0.32430 1.20210 1.16182 -0.06297 1.25151 0.18132 0.26982 -0.43597 0.21341 0.51728 1.00000 362
1.19251 0.21277 0.33732 0.98540 0.26319 -0.15786 1.02689 1.07990 -0.81170 -0.30509 1.00000 947
-0.40139 1.09218 0.70377 -0.26372 1.25151 0.40744 -0.33952 -0.47808 -0.22592 0.49815 1.00000 342
0.94842 -0.38083 -0.76201 2.12299 -0.77761 -0.29353 1.69163 1.29044 -0.98743 -0.22859 1.00000 848
0.84381 -0.91946 -1.22007 1.72148 -1.26740 0.65618 1.45159 1.41676 -1.04601 0.13478 1.00000 828
1.67345 -0.71061 -0.94523 -0.41986 -1.05749 -1.13017 -1.07813 1.45887 1.32638 1.87515 1.00000 615
-0.03232 1.25706 0.47474 1.09692 0.80545 0.04565 1.48852 0.19564 0.97491 1.47352 1.00000 423
-0.95932 0.57552 0.52054 -0.28603 2.01243 0.58834 -0.32106 -0.43597 0.15483 -0.40072 1.00000 286
-1.59424 0.93828 1.84891 0.02625 0.26319 1.22147 -0.70883 -1.15180 1.00420 -0.99359 1.00000 67
-0.82411 0.60850 0.97860 -0.26372 2.02118 0.90491 -0.30259 -0.35175 0.24270 -0.32422 1.00000 298
-1.56802 0.92729 0.19991 0.24931 0.16698 1.10841 -0.28413 -1.48866 1.03349 -1.18484 1.00000 45
0.42536 -1.50207 -1.26587 -1.91435 -1.37236 -1.40151 -1.22585 -0.60440 -1.83681 -0.01822 1.00000 669
0.91355 -1.77689 -1.12846 0.71773 -1.45107 0.36222 1.28540 1.62730 -1.16316 0.42165 1.00000 807
-1.31090 0.85034 0.42893 -0.62062 -0.02544 0.81446 -1.20738 -1.53076 0.18412 -1.58646 1.00000 101
-0.21969 1.10317 0.79538 -0.21911 1.29524 0.40744 -0.26566 -0.39386 -0.16735 0.70853 1.00000 345
0.81331 -0.65564 -1.86135 -0.82137 -0.67266 -1.44674 -0.83808 0.23775 0.59416 1.35877 1.00000 583
-1.06244 0.60850 0.65796 -1.13365 0.15823 1.04058 -0.78269 -1.19390 -0.25521 -1.60559 1.00000 154
-1.05658 0.66347 1.25343 -0.84367 0.21946 1.04058 -0.63497 -0.81494 -0.60668 -1.60559 1.00000 173
0.17690 -0.04006 -0.57879 -0.88828 0.18447 -1.17539 -0.57957 -0.73072 0.30127 0.82328 1.00000 484
1.24626 -0.86450 -1.67812 -0.08528 -1.04000 -1.22062 -0.94887 0.65883 1.35567 1.62652 1.00000 599
-0.17180 1.13615 0.65796 0.78464 0.83169 -0.06741 1.15615 0.32197 0.62345 1.30140 1.00000 428
-1.09880 0.49858 1.02441 -1.11134 0.09701 1.01797 -0.87501 -1.15180 -0.57739 -1.77771 1.00000 164
-1.18156 0.99324 0.93279 -0.06297 0.18447 1.10841 -0.61650 -0.73072 0.74060 -1.10834 1.00000 115
