Focal_depth Latitude Longitude Y outlier number
-0.42391 -0.30001 0.68739 -0.93557 1.00000 1538
3.89588 -0.47651 0.51549 -0.93557 1.00000 324
-0.26073 -0.72112 0.93662 0.64852 1.00000 2165
0.29749 -0.89991 -1.04271 -0.40754 1.00000 1671
-0.36379 1.00031 -0.11902 0.12049 1.00000 1086
-0.53555 -2.33776 -0.97835 0.12049 1.00000 604
-0.63861 1.37426 0.20173 0.12049 1.00000 1333
-0.38955 -0.66971 0.93779 -0.40754 1.00000 1606
-0.48402 -1.29351 0.52239 -0.40754 1.00000 386
-0.63861 -0.97752 -1.63128 -0.93557 1.00000 1271
-0.25214 0.88701 0.15141 -0.40754 1.00000 1021
-0.35520 1.07104 -0.20383 0.12049 1.00000 280
-0.47543 -0.57540 0.88226 -0.93557 1.00000 182
0.40913 -0.54299 -1.08933 -0.40754 1.00000 370
-0.25214 1.42436 -1.95733 -0.40754 1.00000 599
-0.33802 0.32935 -1.04928 0.12049 1.00000 630
-0.50979 0.80646 0.41511 0.12049 1.00000 1215
-0.54414 -0.81248 1.00957 -0.93557 1.00000 699
-0.47543 0.87915 0.70994 -0.93557 1.00000 1604
-0.56131 -0.49780 0.79652 1.17655 1.00000 1033
-0.15768 0.13910 0.59214 0.12049 1.00000 870
-0.40673 0.31364 0.15924 -0.40754 1.00000 308
-0.31226 1.41618 0.99880 -0.93557 1.00000 1589
3.80141 -0.97948 -0.99762 0.64852 1.00000 903
-0.23497 0.79565 0.64675 0.64852 1.00000 541
-0.24356 -0.39825 0.57599 -0.93557 1.00000 1346
-0.04603 -0.66185 0.93981 -0.40754 1.00000 1111
2.18686 1.25245 0.73653 -0.40754 1.00000 480
-0.63861 1.37230 0.20131 -0.40754 1.00000 2077
0.52937 -0.46374 0.63455 -0.93557 1.00000 131
-0.29508 -1.05152 -1.94269 -0.40754 1.00000 1838
0.17726 -0.77351 -1.07166 -0.93557 1.00000 2011
-0.63861 1.37459 0.20148 1.17655 1.00000 1619
0.78701 -1.04039 -1.02749 0.12049 1.00000 606
-0.40673 -0.52498 -1.13594 -0.40754 1.00000 410
0.72689 1.18696 0.76177 0.64852 1.00000 171
-0.25214 0.93253 0.72744 -0.93557 1.00000 165
-0.05462 -0.41528 0.82160 -0.40754 1.00000 973
-0.35520 -0.58195 0.88293 1.17655 1.00000 2140
-0.50979 2.08025 -0.54923 0.12049 1.00000 1049
-0.39814 0.19968 0.58861 0.12049 1.00000 1180
-0.33802 -2.23986 -0.68453 -0.93557 1.00000 228
-0.24356 0.84182 0.72576 0.64852 1.00000 1767
-0.19203 1.35723 0.84667 0.12049 1.00000 430
-0.54414 0.72132 0.02402 -0.40754 1.00000 1696
0.94159 -0.26006 0.57439 -0.93557 1.00000 40
-0.35520 -0.62419 0.53998 -0.40754 1.00000 1307
-0.46685 -0.75452 -1.91871 2.76065 1.00000 1704
1.04465 -0.86782 -1.93553 -0.93557 1.00000 1773
-0.48402 -0.76402 -1.91795 0.12049 1.00000 1961
0.13432 -0.65694 0.93906 0.12049 1.00000 818
-0.32085 -0.22699 0.59829 -0.93557 1.00000 1056
-0.33802 -0.35372 0.54401 -0.40754 1.00000 1524
4.41116 -0.84654 -1.96481 0.12049 1.00000 1612
-0.34661 -1.25946 -1.06266 -0.93557 1.00000 426
-0.55273 1.16567 -1.53654 0.12049 1.00000 1732
-0.35520 0.70920 0.21805 0.12049 1.00000 214
-0.63861 2.14083 -0.00349 1.70458 1.00000 1083
-0.63861 1.37492 0.20249 -0.93557 1.00000 1218
-0.27791 0.57560 0.74326 1.70458 1.00000 1337
-0.17485 -1.19888 -1.95455 -0.40754 1.00000 1135
-0.29508 1.15814 0.76665 -0.40754 1.00000 733
2.56473 -1.07379 -1.96978 -0.40754 1.00000 874
-0.53555 -0.88092 -1.92375 -0.40754 1.00000 721
-0.46685 0.85295 0.72971 2.76065 1.00000 2031
-0.25214 -1.48114 1.04676 -0.40754 1.00000 885
4.07623 1.00915 0.63253 0.64852 1.00000 1068
-0.63861 1.37557 0.20274 -0.93557 1.00000 1236
-0.00309 -0.14611 0.61839 -0.93557 1.00000 414
-0.32944 1.18729 0.79055 1.17655 1.00000 1364
-0.29508 -1.32527 -1.06123 2.76065 1.00000 638
-0.63861 2.14083 -0.00156 -0.93557 1.00000 1531
1.74887 0.60540 0.72231 0.12049 1.00000 1360
-0.05462 0.20001 -1.23573 -0.93557 1.00000 1960
0.33184 -0.59636 0.89354 0.12049 1.00000 2078
-0.46685 0.23799 -1.27200 0.12049 1.00000 788
-0.50120 1.10411 0.75176 -0.40754 1.00000 235
-0.51837 -0.39498 0.68461 -0.93557 1.00000 2097
-0.55273 -0.50959 0.60030 -0.93557 1.00000 383
1.54276 1.25507 0.76867 -0.93557 1.00000 2148
-0.36379 -1.03384 -1.93326 2.23262 1.00000 1545
1.04465 -0.40382 0.81528 -0.40754 1.00000 517
-0.20920 -0.47324 0.80998 -0.40754 1.00000 680
-0.28650 0.28940 0.77624 -0.93557 1.00000 2032
-0.40673 0.26092 -0.85491 -0.93557 1.00000 137
1.19923 -0.99847 -1.01899 0.12049 1.00000 822
-0.63861 -0.97654 -1.63162 0.12049 1.00000 1503
-0.32944 -2.01555 -0.69984 -0.93557 1.00000 1011
0.01408 -0.66349 0.93889 -0.40754 1.00000 1613
-0.38955 -0.92905 -1.92754 -0.93557 1.00000 666
1.19923 0.93122 0.13299 -0.93557 1.00000 708
-0.57849 1.19122 0.80721 0.12049 1.00000 665
-0.38096 -0.46931 0.81402 -0.40754 1.00000 159
0.78701 -0.41135 0.81571 -0.40754 1.00000 701
-0.33802 0.12928 -0.11531 -0.40754 1.00000 420
0.28031 -0.44311 0.83363 -0.93557 1.00000 685
-0.27791 1.17517 0.78592 -0.40754 1.00000 1819
-0.16626 -0.09568 0.60342 -0.93557 1.00000 1255
-0.26932 -0.59538 -1.12416 -0.93557 1.00000 525
-0.08897 -0.46702 0.84053 -0.40754 1.00000 1623
-0.32085 1.02454 0.72189 -0.93557 1.00000 567
-0.61284 -0.29183 0.61890 -0.40754 1.00000 2070
4.40257 -0.97686 -1.97272 -0.40754 1.00000 405
-0.16626 -0.59276 -1.12341 -0.93557 1.00000 538
-0.26073 1.69713 -1.71828 0.64852 1.00000 21
-0.42391 1.13031 0.74149 1.70458 1.00000 488
0.64101 -0.06392 0.59820 -0.40754 1.00000 1460
-0.58708 -0.66807 -1.11381 0.12049 1.00000 1005
-0.57849 0.92598 -1.47402 0.64852 1.00000 1883
-0.31226 0.08082 -0.98971 -0.40754 1.00000 1873
-0.17485 -0.46472 0.83750 1.17655 1.00000 634
-0.35520 -0.61732 0.54065 -0.93557 1.00000 1306
-0.47543 -0.91628 0.96640 0.12049 1.00000 944
-0.50120 1.21938 0.32769 -0.40754 1.00000 976
-0.48402 -0.53578 0.83396 1.17655 1.00000 1000
-0.24356 1.15192 0.77851 1.17655 1.00000 452
-0.38955 -0.55314 0.55032 0.12049 1.00000 317
0.21161 -1.23850 -1.04684 -0.93557 1.00000 693
-0.37238 -1.45298 -1.29354 -0.93557 1.00000 1050
-0.26932 0.58182 0.61915 2.76065 1.00000 358
-0.26073 0.91321 0.72517 -0.93557 1.00000 1009
-0.34661 -0.23420 -0.21048 0.12049 1.00000 197
-0.54414 1.09265 -1.51937 -0.93557 1.00000 1239
-0.57849 1.88280 -1.72476 0.12049 1.00000 389
-0.49261 0.66238 0.41284 -0.93557 1.00000 959
-0.35520 1.42764 1.01764 -0.93557 1.00000 396
-0.44967 -0.00563 0.68024 -0.40754 1.00000 1790
-0.55273 -0.38482 0.66551 -0.93557 1.00000 939
2.24697 -0.13432 0.58348 1.17655 1.00000 758
0.06561 -0.07374 0.33492 2.76065 1.00000 1868
-0.25214 -0.42346 0.76177 0.12049 1.00000 568
-0.16626 -0.76598 -1.92022 0.12049 1.00000 1842
-0.55273 1.27799 -1.02286 -0.93557 1.00000 1755
-0.46685 -1.11276 0.24725 0.64852 1.00000 972
-0.53555 -1.46150 1.03262 0.12049 1.00000 2065
0.70113 -0.51122 -1.08857 0.12049 1.00000 1018
-0.31226 1.42273 -1.95312 0.12049 1.00000 623
-0.32944 1.23116 0.81369 -0.93557 1.00000 266
-0.15768 1.42436 -1.97617 0.64852 1.00000 434
4.55716 -0.95165 -1.96969 1.17655 1.00000 298
3.78423 -1.04596 -1.97491 0.12049 1.00000 1927
-0.29508 -0.24336 0.36858 1.17655 1.00000 602
-0.02886 -0.52367 0.87528 1.17655 1.00000 399
0.04844 0.47311 0.55823 0.12049 1.00000 132
-0.39814 -0.82492 0.95008 -0.40754 1.00000 2119
-0.12332 0.07852 0.59702 0.12049 1.00000 283
-0.07180 -0.02986 -1.33864 1.70458 1.00000 1087
0.02267 -0.26563 -0.61326 -0.93557 1.00000 884
4.66880 -0.48470 0.53846 -0.93557 1.00000 340
-0.34661 1.05892 -0.22453 -0.40754 1.00000 76
-0.25214 0.79991 0.64826 1.17655 1.00000 2025
-0.55273 1.47741 0.99846 0.12049 1.00000 1031
-0.63861 0.97018 -1.46165 0.64852 1.00000 1594
0.94159 -0.29216 0.39105 1.17655 1.00000 272
-0.34661 0.83200 0.02125 2.23262 1.00000 1428
-0.15768 0.90731 0.72130 -0.40754 1.00000 897
0.09997 -0.78006 -1.91744 -0.40754 1.00000 1779
0.04844 -0.26301 0.58213 -0.93557 1.00000 1349
-0.49261 0.73114 0.65466 -0.93557 1.00000 2116
-0.46685 -0.97752 -1.05163 0.12049 1.00000 309
0.75266 0.71935 0.62664 -0.40754 1.00000 330
0.75266 -0.07211 0.59484 0.12049 1.00000 2044
-0.26073 1.49247 0.96800 0.64852 1.00000 1263
-0.47543 -0.32425 0.66686 0.64852 1.00000 1548
-0.63861 1.35822 -1.55227 0.12049 1.00000 1645
0.44349 -0.94117 0.96707 -0.40754 1.00000 294
-0.56990 -1.24407 -1.95749 0.64852 1.00000 1747
-0.63861 -0.43034 0.35318 -0.40754 1.00000 635
-0.24356 -0.78268 0.94755 1.70458 1.00000 749
-0.51837 1.60086 -1.74681 -0.93557 1.00000 37
3.81000 0.60016 0.72180 0.64852 1.00000 384
-0.55273 0.85132 0.03883 -0.40754 1.00000 1452
-0.40673 -2.26180 -0.92938 -0.40754 1.00000 1652
-0.29508 -0.24271 0.59862 0.12049 1.00000 1448
-0.60425 -0.58686 0.88840 2.76065 1.00000 1985
-0.57849 -1.11145 -1.03186 -0.93557 1.00000 906
0.77842 -0.48241 0.62858 -0.40754 1.00000 1214
-0.17485 1.20169 0.79097 -0.93557 1.00000 1691
-0.07180 -0.49387 0.84945 -0.40754 1.00000 760
0.31467 1.30713 0.83161 0.12049 1.00000 456
-0.08897 -2.18812 0.86400 0.12049 1.00000 530
-0.38955 -0.37500 1.03262 -0.93557 1.00000 1858
-0.44967 -0.14546 0.34494 -0.93557 1.00000 1335
-0.63861 1.37361 0.20198 -0.93557 1.00000 1103
-0.18344 -0.31999 0.55150 -0.40754 1.00000 1284
-0.10615 -0.39760 0.82328 0.64852 1.00000 1199
1.07900 -0.80790 -1.93166 -0.40754 1.00000 427
-0.43249 0.10439 0.71785 -0.93557 1.00000 2128
-0.40673 1.25900 0.72567 -0.93557 1.00000 674
-0.58708 0.88701 0.72744 -0.93557 1.00000 1028
1.05324 0.93384 0.13492 1.70458 1.00000 11
-0.53555 0.82709 -1.43969 0.12049 1.00000 327
-0.38955 -0.58785 0.52483 -0.40754 1.00000 1320
-0.36379 -0.37729 0.26315 -0.93557 1.00000 562
-0.09756 -0.09175 0.34830 0.64852 1.00000 268
-0.55273 0.55268 -0.85155 -0.93557 1.00000 1710
-0.46685 1.05270 0.13416 0.12049 1.00000 1256
0.07420 0.17447 -1.21419 0.12049 1.00000 1800
-0.25214 1.18303 0.78895 -0.93557 1.00000 1365
-0.63861 1.30484 -0.05742 -0.93557 1.00000 1433
-0.43249 0.64273 0.01233 1.17655 1.00000 1272
-0.63861 2.14247 -0.00282 0.64852 1.00000 392
-0.63861 1.37492 0.20291 -0.40754 1.00000 2058
-0.27791 -0.62780 0.90212 -0.40754 1.00000 1437
0.55513 -0.50631 0.61351 0.12049 1.00000 812
-0.30367 -0.03150 0.30640 -0.93557 1.00000 839
-0.12332 1.17550 0.79029 1.70458 1.00000 1362
3.74988 -0.49550 0.59652 0.64852 1.00000 1827
-0.35520 -0.43820 0.66535 2.76065 1.00000 43
-0.37238 0.61358 0.35444 1.17655 1.00000 1205
0.52078 1.34545 0.83035 1.17655 1.00000 729
-0.38955 -0.60749 -1.13241 1.17655 1.00000 288
-0.35520 -0.44442 0.64381 -0.93557 1.00000 2172
-0.44967 0.52092 0.56118 -0.40754 1.00000 803
-0.51837 1.47545 0.97970 -0.40754 1.00000 113
-0.32085 -0.93331 -1.92611 -0.93557 1.00000 2076
-0.63861 1.37164 0.20198 1.17655 1.00000 2018
-0.32085 -0.45588 0.76918 -0.40754 1.00000 1141
1.01030 0.93351 0.13416 -0.93557 1.00000 1986
-0.11474 -1.25978 -1.06013 -0.40754 1.00000 814
4.11917 0.65288 0.69101 1.17655 1.00000 1806
0.16867 -2.10953 -0.68966 -0.93557 1.00000 94
0.16008 -0.58293 0.58095 -0.93557 1.00000 1077
-0.63861 1.37393 0.20097 1.17655 1.00000 1559
4.24799 0.02515 0.58154 -0.93557 1.00000 1853
-0.58708 1.14079 -0.35234 -0.93557 1.00000 1519
-0.05462 -0.03805 0.60443 -0.40754 1.00000 486
4.57433 0.32870 0.76362 0.64852 1.00000 1751
-0.12332 1.01079 0.73299 0.12049 1.00000 1352
-0.36379 -0.33603 0.37102 -0.40754 1.00000 1019
1.01888 -0.89631 0.96320 -0.40754 1.00000 834
-0.63861 1.17321 -0.00139 -0.93557 1.00000 477
0.72689 0.71313 0.62656 -0.93557 1.00000 1899
0.25455 -0.48208 0.43859 0.12049 1.00000 2143
-0.55273 0.52386 0.59744 0.64852 1.00000 1742
-0.57849 -0.31835 0.79795 -0.40754 1.00000 56
1.19923 0.93220 0.13635 0.64852 1.00000 208
-0.14050 -0.20669 0.60081 -0.93557 1.00000 2041
-0.00309 -0.43493 0.81284 -0.93557 1.00000 1703
-0.44108 1.62411 -1.75715 -0.93557 1.00000 951
4.50563 -1.17661 -0.99130 -0.40754 1.00000 1970
-0.35520 -0.44246 -1.11163 0.64852 1.00000 347
-0.53555 -0.00661 -1.11474 2.23262 1.00000 978
-0.44108 0.63651 0.27704 -0.93557 1.00000 92
-0.00309 -0.62223 0.54065 -0.93557 1.00000 1312
4.62586 -0.56231 -1.06131 -0.40754 1.00000 2106
2.29850 -1.16908 -1.96810 -0.93557 1.00000 753
-0.34661 -1.26371 -1.95640 -0.93557 1.00000 1350
-0.35520 -0.47553 0.64271 -0.40754 1.00000 792
4.21363 -0.84424 -1.96641 -0.93557 1.00000 752
0.96736 -1.00502 -1.02260 0.64852 1.00000 1080
-0.48402 0.24913 -1.29909 -0.40754 1.00000 490
-0.34661 2.29834 0.60359 1.17655 1.00000 70
-0.33802 -0.83900 0.95117 0.64852 1.00000 189
-0.54414 1.13588 0.76707 0.12049 1.00000 862
-0.02027 1.15585 0.77809 -0.40754 1.00000 1063
-0.20062 1.35723 0.84701 0.64852 1.00000 1870
-0.36379 -0.60684 0.92172 1.17655 1.00000 400
0.11714 -0.55936 0.48907 -0.40754 1.00000 252
3.01131 -0.48208 0.60434 0.12049 1.00000 413
-0.55273 -1.27255 -0.57590 -0.93557 1.00000 2053
-0.57849 -0.53152 0.55924 -0.93557 1.00000 1450
-0.37238 -0.95656 -1.92956 -0.93557 1.00000 1646
-0.63861 1.37459 0.20139 0.64852 1.00000 875
-0.31226 -0.60913 0.93712 -0.93557 1.00000 258
1.12194 0.93187 0.13307 2.23262 1.00000 114
-0.34661 0.46590 0.55958 2.23262 1.00000 1413
-0.63861 2.05897 -0.01165 3.81671 1.00000 1099
-0.05462 0.59132 0.34039 2.23262 1.00000 544
-0.63861 1.38736 -1.95017 -0.93557 1.00000 2023
-0.19203 -0.36681 0.71457 -0.93557 1.00000 592
0.34043 -2.10920 -0.69513 -0.93557 1.00000 50
-0.24356 0.29006 -1.29051 -0.93557 1.00000 2015
4.12775 -1.06822 -0.99543 -0.40754 1.00000 1257
0.35761 -0.49059 0.62849 -0.93557 1.00000 128
-0.40673 1.12212 0.73661 1.70458 1.00000 1772
-0.63861 1.37361 0.20190 -0.40754 1.00000 967
0.76983 -0.44409 0.78617 -0.40754 1.00000 1172
-0.37238 1.37983 -1.55000 -0.93557 1.00000 762
-0.38096 0.90764 0.15722 0.64852 1.00000 1708
-0.40673 -0.44377 0.80906 0.64852 1.00000 2108
-0.37238 0.00583 -0.78280 -0.93557 1.00000 1489
-0.15768 1.01570 0.73215 0.64852 1.00000 911
0.80418 -0.50205 0.61983 -0.40754 1.00000 1597
0.29749 -0.92382 -1.04120 -0.40754 1.00000 271
-0.21779 -0.24304 0.59854 0.64852 1.00000 1260
0.10855 -1.06200 -1.03809 1.17655 1.00000 529
-0.45826 -0.61863 0.91617 -0.40754 1.00000 608
-0.49261 1.53504 0.93468 0.12049 1.00000 404
-0.38096 0.04381 0.59450 -0.40754 1.00000 1475
-0.38096 -0.93429 -1.92476 -0.40754 1.00000 1940
-0.35520 0.64338 -0.17674 0.64852 1.00000 421
-0.48402 1.42633 -1.93680 -0.93557 1.00000 907
-0.18344 1.20366 0.79551 -0.40754 1.00000 528
3.78423 1.43189 0.80822 0.12049 1.00000 600
-0.50120 1.06482 0.70826 3.28868 1.00000 1888
-0.32944 -0.16478 -1.09168 1.70458 1.00000 249
1.11335 -1.00928 -1.95531 0.64852 1.00000 1505
-0.60425 1.00162 -0.22259 -0.40754 1.00000 419
4.26516 -1.11407 -0.99299 -0.93557 1.00000 238
-0.54414 0.66892 -0.01796 0.12049 1.00000 740
3.85294 -0.49681 0.58709 0.64852 1.00000 213
0.54654 -0.74928 0.94427 -0.93557 1.00000 1430
