Cement BlastFurnaceSlag FlyAsh Water Superplasticizer CoarseAggregate FineAggregate Age Y outlier number
2.09498 -0.85689 -0.84714 -1.43214 0.46816 0.77308 -1.47972 -0.27973 2.03754 1.00000 483
0.65896 -0.85689 -0.84714 1.00416 -1.03914 0.01391 0.01771 2.12764 -0.18553 1.00000 38
-0.79046 0.67841 -0.84714 0.48879 -1.03914 0.07053 0.64788 -0.61233 -1.26832 1.00000 127
-1.20786 -0.85689 1.38842 0.53564 0.46816 -1.23422 1.17823 -0.27973 -1.56178 1.00000 539
0.89830 -0.85689 -0.84714 0.20768 -1.03914 0.83742 -0.19442 -0.27973 0.14326 1.00000 408
2.28645 -0.85689 -0.84714 -0.54195 -0.16826 -1.51730 1.01600 -0.27973 1.46500 1.00000 307
-1.20978 1.26980 -0.84714 0.54970 0.48491 0.95837 -0.95936 -0.27973 -1.04973 1.00000 325
0.13912 -0.85689 0.64740 -0.47167 0.45141 -0.22928 1.06841 -0.67568 -0.77065 1.00000 963
0.30762 2.18355 -0.84714 -0.28426 0.40117 0.95194 -2.01880 -0.61233 0.41815 1.00000 806
-1.10160 -0.85689 1.70578 -0.23741 -0.28549 1.10249 0.08135 0.86060 -0.13642 1.00000 107
0.90787 -0.85689 -0.84714 1.54765 -1.03914 0.39350 -0.13952 -0.67568 -1.17010 1.00000 44
-0.49272 -0.85689 1.00071 0.63872 -0.01753 0.71003 -0.19941 -0.27973 -0.67542 1.00000 37
0.24730 -0.85689 -0.84714 0.53564 -1.03914 -0.06329 0.47942 -0.27973 -0.49636 1.00000 77
-0.82780 -0.85689 0.72400 -0.74810 0.21694 0.43081 1.65117 0.86060 0.09115 1.00000 974
0.47707 -0.85689 -0.84714 0.48879 -1.03914 0.06538 0.64164 2.12764 0.19057 1.00000 490
-0.32902 -0.85689 1.10858 -1.79289 0.97059 1.46535 0.34091 -0.67568 -0.73651 1.00000 236
0.81214 1.31154 -0.84714 0.44194 0.13320 -1.91619 -0.20690 -0.27973 1.80217 1.00000 442
-0.41805 1.89714 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 -0.27973 -0.34364 1.00000 465
-0.56261 -0.85689 0.66460 0.36229 -0.28549 -0.07487 1.20693 -0.67568 -1.45158 1.00000 168
-0.64590 -0.85689 1.88400 -1.25410 0.66913 1.03686 0.03518 0.86060 0.85414 1.00000 240
-1.09489 2.04440 -0.84714 1.02759 -1.03914 0.03450 -1.01053 0.70222 0.46426 1.00000 626
0.94616 -0.85689 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 5.05768 1.00026 1.00000 741
0.49621 -0.85689 -0.84714 0.48879 -1.03914 -0.53681 0.86127 0.70222 0.35107 1.00000 577
2.28645 -0.85689 -0.84714 -0.30769 -0.16826 -1.32429 0.39207 -0.27973 0.91043 1.00000 656
-1.35529 1.57129 -0.84714 0.48879 -1.03914 0.95323 0.41578 2.12764 0.50259 1.00000 610
0.54312 1.33474 -0.84714 -0.31238 0.55190 -0.36310 -0.22188 -0.67568 -0.70177 1.00000 777
1.37697 0.37576 -0.84714 -1.31501 1.72424 -1.55462 1.41657 -0.61233 0.80143 1.00000 47
-1.71525 0.91728 -0.84714 0.48879 -1.03914 -1.10555 2.10164 0.70222 -0.62033 1.00000 487
-1.15999 1.32314 1.43532 1.00416 0.80311 -1.85185 -0.79340 -0.27973 -0.17835 1.00000 491
0.38516 -0.85689 1.15236 0.04370 0.88685 -1.32301 0.07636 -0.27973 0.08696 1.00000 218
-0.05905 -0.85689 -0.84714 0.06713 -1.03914 1.48079 0.42951 -0.61233 -1.29467 1.00000 138
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 -0.61233 1.20269 1.00000 747
-1.20786 1.26516 -0.84714 0.53564 0.46816 0.95323 -0.95562 -0.27973 -1.05033 1.00000 260
-0.25052 -0.85689 -0.84714 0.48879 -1.03914 -1.06952 2.13908 -0.61233 -1.53303 1.00000 621
-1.09298 1.31154 2.20135 0.16083 0.13320 -0.96401 -1.71681 -0.27973 -0.71435 1.00000 885
-0.65739 -0.85689 0.72244 -1.04326 0.41791 0.44883 1.62246 0.16373 0.40317 1.00000 123
0.39090 0.87090 -0.84714 0.20768 0.30068 -0.28204 -0.80588 -0.27973 0.99428 1.00000 437
-0.53772 -0.85689 -0.84714 -0.02658 -1.03914 1.80247 0.74147 -0.27973 -1.10662 1.00000 207
1.01318 -0.62497 0.62239 -1.15102 1.28880 -0.44931 0.89122 -0.67568 -0.61733 1.00000 587
0.71640 0.52302 -0.84714 -1.01047 0.46816 1.13337 -1.45476 -0.27973 1.38834 1.00000 223
-0.41805 1.89714 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 3.55307 0.15523 1.00000 617
-0.27636 -0.85689 0.69743 -1.65234 1.33904 0.19148 1.44028 -0.67568 -0.84072 1.00000 3
0.64939 -0.85689 -0.84714 0.48879 -1.03914 1.06903 0.44199 -0.61233 -1.60549 1.00000 583
1.90351 -0.85689 -0.84714 0.48879 -1.03914 -0.47247 -0.76594 -0.67568 -0.68381 1.00000 543
-0.64781 -0.85689 1.87618 -1.26347 0.92035 1.02142 0.02395 0.86060 1.40631 1.00000 648
0.65896 -0.85689 -0.84714 1.00416 -1.03914 0.01391 0.01771 -0.61233 -1.05931 1.00000 376
0.31432 0.82800 0.92255 -0.12497 0.30068 -1.33587 -1.04047 -0.27973 0.62356 1.00000 319
-1.10255 2.15804 -0.84714 0.06713 1.13807 -1.46583 0.66660 -0.27973 0.12529 1.00000 708
2.00882 -0.55539 1.07575 0.91046 -0.38598 -1.94192 -0.93066 0.16373 1.55962 1.00000 279
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 0.16373 2.48431 1.00000 180
-0.59612 -0.85689 1.09295 -1.08075 0.85336 1.36112 0.26604 -0.67568 -1.22640 1.00000 876
