climbRate Altitude RollRate curRoll diffClb diffDiffClb Y outlier number
-0.49068 -0.30185 0.72806 0.77712 0.56765 -1.61305 0.47740 1.00000 2475
0.40512 -0.30185 -0.72633 -0.03971 1.13311 0.03233 0.47740 1.00000 6324
-0.20565 1.26709 1.88024 0.02313 0.56765 0.03233 0.89859 1.00000 376
-1.24396 -0.30185 0.10475 -1.35920 0.00220 -1.61305 -0.36499 1.00000 7602
-0.08350 0.09038 -1.06632 1.34262 -0.56326 0.03233 -0.36499 1.00000 2912
-0.42960 -0.69409 0.84139 0.71429 -0.56326 0.03233 -0.36499 1.00000 854
-1.24396 0.09038 -0.49967 0.65146 0.00220 0.03233 -0.78618 1.00000 3940
1.83026 0.87485 0.53918 -0.54237 0.56765 0.03233 0.89859 1.00000 5637
0.28297 0.48262 1.14360 -1.04503 0.00220 1.67771 0.89859 1.00000 4774
-0.55175 0.09038 -0.49967 -0.16537 0.00220 0.03233 -0.36499 1.00000 7922
-0.42960 -1.08632 0.19919 0.83996 1.69856 -3.25844 -0.36499 1.00000 5137
-0.40924 0.48262 0.95472 -0.73087 -0.56326 0.03233 -1.20737 1.00000 3824
-0.02242 -1.47856 0.82250 -0.60520 1.13311 0.03233 -0.36499 1.00000 8464
-0.83678 -1.87079 -0.40523 0.83996 1.13311 -1.61305 0.47740 1.00000 8646
-1.04037 0.09038 -0.89632 -0.91937 0.56765 0.03233 -0.36499 1.00000 460
0.75123 2.05156 -0.53745 0.90279 0.00220 0.03233 0.89859 1.00000 6895
1.58595 -0.30185 -0.17857 -1.10787 0.56765 0.03233 0.47740 1.00000 857
-2.20084 -1.08632 -0.27301 0.27446 0.56765 0.03233 -0.78618 1.00000 6451
1.40272 -1.08632 1.38915 -0.29104 0.56765 0.03233 0.89859 1.00000 6813
-0.73499 0.09038 -0.21635 -0.41670 -0.56326 0.03233 -0.36499 1.00000 7941
-0.49068 0.09038 -0.17857 1.46829 -0.56326 0.03233 -1.20737 1.00000 5844
0.79194 1.26709 1.18138 -0.85653 -0.56326 0.03233 0.47740 1.00000 3437
1.01589 1.65932 0.19919 0.08596 0.00220 0.03233 1.31978 1.00000 3740
-0.16493 0.87485 1.37026 0.46296 -2.25962 0.03233 -0.78618 1.00000 5776
0.66979 0.09038 1.42693 -0.41670 0.00220 0.03233 0.47740 1.00000 2977
1.13805 -2.26303 1.23804 -1.86186 1.69856 0.03233 0.89859 1.00000 8607
0.83266 0.09038 0.72806 -0.73087 0.00220 0.03233 0.89859 1.00000 1997
-0.83678 0.48262 -0.04635 -0.10254 -0.56326 0.03233 -0.36499 1.00000 1889
0.81230 -0.30185 -0.85855 -0.29104 1.13311 0.03233 0.89859 1.00000 3513
-1.36612 1.65932 0.50140 -0.79370 0.00220 -3.25844 -0.36499 1.00000 7521
-0.51104 -2.26303 -1.55741 0.40013 0.00220 0.03233 -0.78618 1.00000 2589
-0.40924 0.48262 0.29363 -0.98220 -0.56326 0.03233 -0.78618 1.00000 6464
0.85302 -0.30185 0.76584 -0.10254 1.13311 0.03233 0.89859 1.00000 7839
2.42067 0.09038 0.76584 0.90279 1.69856 0.03233 1.31978 1.00000 379
1.72846 0.48262 -0.02747 -1.10787 -0.56326 0.03233 0.47740 1.00000 4344
0.62907 -1.08632 -1.61407 0.14879 1.13311 0.03233 0.89859 1.00000 2706
1.56559 0.09038 -0.65078 0.65146 0.00220 0.03233 0.89859 1.00000 4147
-0.85714 1.65932 1.35137 0.71429 -1.12871 0.03233 -1.20737 1.00000 4576
2.33923 0.87485 0.12364 -1.23353 -1.12871 0.03233 0.89859 1.00000 518
0.36440 0.87485 -0.85855 0.14879 -1.69417 3.32310 0.47740 1.00000 750
-1.08109 -1.47856 0.02920 0.21163 0.56765 0.03233 -0.78618 1.00000 5970
0.60871 0.09038 0.25586 -0.22820 0.56765 0.03233 1.31978 1.00000 1794
-0.81642 -1.87079 1.06805 0.77712 -0.56326 0.03233 -2.04975 1.00000 1543
0.89374 -0.30185 0.91694 -1.54770 1.13311 0.03233 0.89859 1.00000 5671
-0.04278 -0.30185 -1.74629 -0.16537 -0.56326 0.03233 0.47740 1.00000 8700
2.66498 2.05156 0.53918 1.90812 0.00220 0.03233 1.31978 1.00000 380
-0.26673 2.44379 -1.85962 1.59395 -2.25962 -1.61305 -0.36499 1.00000 6517
0.93446 1.26709 -0.76411 0.14879 0.00220 0.03233 0.89859 1.00000 702
0.62907 2.05156 0.44474 -0.03971 0.00220 0.03233 0.47740 1.00000 8652
-0.28709 -0.30185 -1.36853 1.15412 0.00220 0.03233 -0.78618 1.00000 8019
1.26020 -0.69409 0.99250 -0.35387 0.56765 0.03233 2.16216 1.00000 7592
-0.97930 -1.08632 -1.17965 -0.98220 0.56765 0.03233 -0.36499 1.00000 4870
-0.87750 0.48262 0.44474 2.47361 -1.12871 0.03233 -0.78618 1.00000 4608
1.01589 0.48262 1.88024 -0.41670 -0.56326 0.03233 0.47740 1.00000 5864
0.99553 -0.69409 1.21915 -0.54237 0.00220 0.03233 0.89859 1.00000 8555
-1.46791 -2.26303 1.23804 -1.35920 0.56765 -1.61305 -0.36499 1.00000 2584
-1.36612 -2.26303 -0.17857 1.02845 0.00220 0.03233 -1.62856 1.00000 4116
-0.69427 1.65932 0.61473 -0.60520 -0.56326 0.03233 -0.78618 1.00000 4626
0.93446 0.09038 -1.46297 1.21695 0.56765 0.03233 0.89859 1.00000 3822
1.11769 -1.08632 1.48359 -0.66804 -0.56326 0.03233 -0.78618 1.00000 8374
1.17877 -1.08632 0.21808 0.08596 1.13311 0.03233 0.47740 1.00000 2051
-0.77570 0.48262 0.25586 0.27446 0.00220 0.03233 -0.36499 1.00000 2124
-0.75535 0.09038 0.31252 0.08596 -0.56326 0.03233 -0.78618 1.00000 6770
0.24225 -1.87079 -1.93517 0.27446 1.69856 0.03233 -0.78618 1.00000 5334
-1.87509 1.65932 -2.14294 -0.54237 -0.56326 0.03233 -1.20737 1.00000 8190
-0.59247 2.44379 1.55914 0.83996 -1.69417 0.03233 -0.78618 1.00000 8086
0.18117 -1.08632 -0.44301 0.40013 0.00220 -1.61305 0.47740 1.00000 4303
-1.28468 -1.08632 -0.10302 2.15945 0.00220 0.03233 -0.36499 1.00000 7270
-0.57211 0.48262 1.74802 0.77712 -1.12871 1.67771 -1.62856 1.00000 2749
-1.46791 -1.47856 0.02920 -0.03971 0.56765 -3.25844 0.47740 1.00000 5797
-0.59247 0.09038 -1.63296 -0.03971 0.56765 0.03233 -2.47094 1.00000 5934
-1.20325 -0.69409 0.02920 -0.60520 -2.25962 0.03233 -5.84047 1.00000 6064
-0.69427 0.09038 0.40696 -2.11319 -1.12871 0.03233 -1.20737 1.00000 1971
0.46620 0.09038 -1.04743 -0.10254 1.69856 -1.61305 0.47740 1.00000 4051
0.93446 -0.30185 0.12364 -0.16537 0.56765 0.03233 0.47740 1.00000 1895
0.32369 0.09038 0.69029 -0.85653 1.13311 0.03233 0.47740 1.00000 7585
-0.61283 -0.30185 -1.19853 0.52579 -0.56326 0.03233 -0.78618 1.00000 6593
0.71051 -3.04750 -0.72633 0.40013 1.69856 1.67771 0.89859 1.00000 2598
1.44343 -0.30185 0.67140 -0.54237 1.13311 0.03233 0.89859 1.00000 2091
0.54763 -0.69409 -1.10409 1.02845 1.13311 0.03233 0.47740 1.00000 1295
1.30092 0.48262 1.38915 0.02313 0.00220 0.03233 0.47740 1.00000 5090
-0.10386 -1.47856 -1.10409 -0.79370 2.26402 -1.61305 0.47740 1.00000 4378
0.62907 -0.69409 -1.87851 1.27979 2.26402 0.03233 1.74097 1.00000 9018
1.62667 0.09038 0.87917 1.71962 1.13311 0.03233 1.31978 1.00000 4514
0.16081 -0.30185 1.31360 -0.47954 1.13311 0.03233 2.16216 1.00000 1595
0.50692 1.65932 0.57696 -0.91937 0.00220 0.03233 0.89859 1.00000 3232
-1.04037 -0.30185 0.36919 -0.98220 -1.12871 0.03233 -1.20737 1.00000 4032
-1.44755 -0.69409 -0.46189 -0.60520 0.56765 0.03233 -0.36499 1.00000 5305
-0.99965 0.09038 0.06697 1.78245 0.00220 0.03233 -0.78618 1.00000 122
0.52728 -1.08632 0.74695 -0.54237 0.56765 0.03233 0.47740 1.00000 31
1.54523 0.09038 0.33141 -3.24419 0.56765 1.67771 0.89859 1.00000 9467
-0.38888 -0.30185 -0.10302 0.65146 -1.69417 0.03233 -1.20737 1.00000 6213
1.28056 0.09038 0.10475 0.21163 0.00220 0.03233 0.89859 1.00000 1892
-0.63319 0.87485 0.67140 -0.10254 -1.69417 0.03233 -1.20737 1.00000 3920
0.01830 -1.87079 -2.27516 -0.16537 1.13311 0.03233 -0.36499 1.00000 9186
1.21948 0.48262 -0.40523 -0.22820 0.00220 0.03233 0.47740 1.00000 4289
1.26020 -1.87079 -0.31079 0.58862 2.26402 0.03233 1.74097 1.00000 338
0.71051 0.09038 0.27475 -0.60520 1.13311 0.03233 0.47740 1.00000 510
0.01830 0.48262 1.27582 0.96562 -1.12871 0.03233 0.47740 1.00000 4395
0.93446 -0.69409 -0.04635 -0.22820 2.26402 0.03233 1.74097 1.00000 7948
0.97518 -2.26303 0.63362 -0.16537 1.13311 0.03233 0.89859 1.00000 5916
-0.65355 0.48262 -0.66966 0.71429 -1.12871 0.03233 -0.36499 1.00000 8562
0.09974 -1.47856 1.12471 0.46296 0.56765 0.03233 1.31978 1.00000 5904
0.69015 -1.08632 1.33248 -1.48486 0.56765 0.03233 0.89859 1.00000 2223
-0.51104 0.87485 -0.19746 0.21163 -1.69417 0.03233 -1.20737 1.00000 1659
2.44103 1.65932 -0.83966 0.21163 -1.12871 1.67771 -0.36499 1.00000 8322
-0.16493 0.87485 0.91694 -1.67336 0.00220 0.03233 -0.78618 1.00000 2637
-0.26673 -0.30185 -1.21742 -0.91937 0.00220 0.03233 -1.20737 1.00000 1813
0.62907 0.09038 -0.80188 0.58862 1.69856 0.03233 1.74097 1.00000 6661
-1.18289 0.48262 -1.16076 0.83996 0.56765 -1.61305 -0.36499 1.00000 4516
-0.77570 1.26709 -0.04635 -0.47954 -0.56326 0.03233 -0.36499 1.00000 7040
-0.91822 1.26709 0.36919 2.53645 -1.69417 0.03233 -2.47094 1.00000 2028
-0.10386 0.09038 1.14360 -0.47954 1.13311 -1.61305 0.47740 1.00000 1732
0.87338 1.26709 -0.63189 -0.16537 0.56765 0.03233 0.47740 1.00000 7080
-0.57211 0.09038 0.40696 0.58862 0.00220 0.03233 0.47740 1.00000 6477
-0.63319 1.65932 0.70917 1.09129 -2.25962 0.03233 -1.20737 1.00000 7263
-0.93858 0.87485 -0.15968 1.02845 0.00220 0.03233 0.47740 1.00000 7268
0.66979 -1.08632 -0.83966 0.27446 1.69856 0.03233 0.47740 1.00000 821
-0.57211 -0.30185 1.14360 -1.86186 -0.56326 0.03233 -0.78618 1.00000 6596
2.05421 -0.69409 1.04916 -1.54770 0.56765 3.32310 0.89859 1.00000 2270
-1.22360 0.48262 -0.74522 -0.54237 0.00220 0.03233 -0.36499 1.00000 4055
1.19913 0.48262 -0.76411 -0.41670 1.69856 0.03233 0.89859 1.00000 8514
-1.81402 0.48262 0.29363 1.71962 -0.56326 0.03233 -0.78618 1.00000 7148
1.62667 -1.47856 1.29471 1.53112 1.13311 0.03233 0.89859 1.00000 2718
-1.16253 1.65932 0.16142 0.77712 -1.69417 0.03233 -1.62856 1.00000 5847
-2.56730 0.48262 0.70917 -0.22820 -0.56326 -1.61305 -0.36499 1.00000 9237
0.50692 -0.69409 -1.12298 0.21163 0.56765 0.03233 -0.36499 1.00000 4172
1.72846 0.09038 0.06697 0.14879 0.00220 1.67771 0.89859 1.00000 7568
2.27816 0.87485 1.72914 0.65146 -1.69417 1.67771 0.89859 1.00000 4381
1.87097 0.48262 -0.06524 0.77712 -0.56326 1.67771 0.89859 1.00000 7122
0.36440 -1.47856 -0.76411 -0.91937 1.13311 0.03233 0.47740 1.00000 7247
0.07938 -0.69409 1.06805 -1.67336 0.56765 0.03233 0.89859 1.00000 6083
-0.95894 -1.08632 -0.97188 -1.98753 -0.56326 0.03233 -0.36499 1.00000 7720
1.17877 -0.69409 0.44474 1.09129 0.56765 0.03233 0.47740 1.00000 3659
0.46620 0.09038 1.20027 0.77712 0.56765 0.03233 0.47740 1.00000 4895
1.17877 -1.87079 0.97361 0.14879 1.13311 0.03233 1.31978 1.00000 6044
-0.85714 -1.08632 -0.00858 -1.79903 0.00220 0.03233 -0.78618 1.00000 7990
1.07697 -1.47856 1.38915 -0.22820 1.13311 0.03233 1.31978 1.00000 6796
-0.77570 -0.69409 -1.29298 0.08596 0.00220 0.03233 0.47740 1.00000 2856
-2.48587 0.87485 -1.38742 0.46296 -0.56326 0.03233 -1.62856 1.00000 2789
-0.38888 0.48262 0.78473 -0.54237 -0.56326 0.03233 0.47740 1.00000 595
-0.95894 -0.30185 -0.89632 0.33729 0.00220 0.03233 -0.36499 1.00000 2219
-0.16493 -1.87079 -0.82077 -1.04503 -0.56326 0.03233 -0.78618 1.00000 8161
1.36200 0.48262 0.61473 0.52579 0.56765 0.03233 0.89859 1.00000 5123
1.09733 -0.69409 -0.00858 -1.61053 0.56765 0.03233 0.47740 1.00000 2507
-0.20565 1.26709 -0.44301 -0.66804 -1.69417 0.03233 -2.47094 1.00000 7439
1.72846 0.09038 0.33141 0.08596 0.00220 3.32310 0.47740 1.00000 4481
-0.28709 -1.08632 -0.76411 -0.79370 0.00220 0.03233 -0.78618 1.00000 4329
-1.48827 1.26709 -1.10409 1.84528 -0.56326 0.03233 0.47740 1.00000 6959
0.40512 -0.30185 -0.74522 0.27446 -0.56326 0.03233 -1.62856 1.00000 1924
0.93446 0.09038 1.54025 0.71429 0.56765 0.03233 0.47740 1.00000 6538
-0.28709 -1.08632 -1.06632 0.33729 0.56765 0.03233 -0.36499 1.00000 9034
-1.50863 0.48262 -0.40523 1.59395 0.00220 -3.25844 -0.78618 1.00000 3431
0.77158 0.09038 -0.38634 -0.03971 0.56765 0.03233 0.47740 1.00000 2125
-0.95894 1.26709 -0.34857 0.96562 -1.12871 0.03233 -1.62856 1.00000 3893
-0.63319 0.48262 1.03027 0.52579 -0.56326 0.03233 -1.62856 1.00000 6918
-0.67391 0.09038 0.91694 0.02313 0.00220 0.03233 0.47740 1.00000 1415
0.91410 0.48262 -0.31079 0.21163 1.13311 0.03233 1.31978 1.00000 3187
-0.65355 0.09038 1.25693 -0.41670 0.56765 1.67771 0.47740 1.00000 5892
1.21948 -0.69409 -0.66966 0.27446 0.56765 0.03233 0.89859 1.00000 1938
-0.79606 -0.30185 1.14360 0.27446 0.56765 0.03233 -0.36499 1.00000 4150
1.52487 -1.47856 1.54025 -1.98753 -1.12871 3.32310 0.47740 1.00000 4586
-0.57211 0.09038 0.06697 -0.54237 0.00220 0.03233 -0.78618 1.00000 6949
1.15841 0.87485 -0.74522 0.33729 -0.56326 0.03233 -0.36499 1.00000 9055
-0.10386 1.26709 1.48359 0.96562 -0.56326 -1.61305 0.47740 1.00000 6785
0.91410 -0.30185 2.08801 -0.41670 0.56765 0.03233 1.31978 1.00000 958
-0.24637 0.48262 1.71025 -0.10254 1.13311 -1.61305 0.89859 1.00000 3825
-1.16253 -0.30185 -0.44301 -2.11319 1.13311 -1.61305 0.47740 1.00000 7589
-0.81642 -1.87079 0.01031 -1.92469 0.00220 0.03233 -0.78618 1.00000 2185
-0.16493 -1.08632 1.18138 0.90279 1.13311 1.67771 0.47740 1.00000 434
0.60871 -0.30185 -0.00858 -0.66804 0.56765 0.03233 0.47740 1.00000 8790
-0.24637 -0.69409 -0.65078 0.14879 0.56765 -1.61305 -0.36499 1.00000 472
0.48656 -1.08632 0.89806 -2.61586 0.56765 -1.61305 0.47740 1.00000 7481
0.16081 -1.87079 -2.23738 0.90279 2.26402 0.03233 0.47740 1.00000 3807
0.95482 -0.69409 -0.80188 -1.10787 1.69856 0.03233 1.74097 1.00000 1676
0.14045 -0.69409 1.44581 0.65146 1.69856 -1.61305 0.89859 1.00000 1836
-0.49068 0.09038 0.87917 0.65146 -0.56326 0.03233 -0.36499 1.00000 353
-0.00206 -1.08632 -1.33075 0.40013 0.00220 0.03233 -0.36499 1.00000 2025
2.03385 2.44379 0.53918 -0.60520 0.56765 3.32310 2.58335 1.00000 211
-0.55175 1.26709 -1.00965 0.33729 -0.56326 0.03233 -0.36499 1.00000 7925
0.54763 -0.69409 -0.46189 -0.54237 1.69856 1.67771 0.89859 1.00000 4757
-1.22360 0.48262 0.40696 -0.35387 -1.12871 0.03233 -2.04975 1.00000 9360
-1.12181 0.48262 1.10583 -0.41670 -0.56326 -1.61305 -0.36499 1.00000 609
0.64943 -1.08632 0.97361 0.77712 0.56765 0.03233 0.47740 1.00000 2458
-0.30745 0.48262 -1.19853 -0.22820 -0.56326 0.03233 -0.36499 1.00000 584
-0.36852 -1.08632 0.97361 0.33729 -0.56326 0.03233 -0.36499 1.00000 7730
-0.42960 0.09038 -0.48078 -0.16537 0.00220 -1.61305 -0.36499 1.00000 2652
0.42548 0.87485 -0.12191 0.58862 0.56765 0.03233 0.47740 1.00000 5595
-0.00206 0.09038 1.35137 1.02845 -2.25962 0.03233 -0.36499 1.00000 9283
1.40272 -1.87079 -1.84073 -0.16537 1.69856 0.03233 0.89859 1.00000 7494
-0.10386 -0.30185 0.97361 -1.73620 -0.56326 0.03233 0.47740 1.00000 4630
-1.30504 -0.30185 -1.17965 -0.91937 0.00220 0.03233 -0.78618 1.00000 905
-0.73499 0.48262 -0.63189 1.15412 -1.69417 0.03233 -1.62856 1.00000 918
-0.38888 0.09038 0.29363 0.33729 -1.12871 0.03233 -0.78618 1.00000 8155
-0.30745 -0.30185 0.21808 -0.73087 -0.56326 0.03233 -0.78618 1.00000 5525
0.03866 -0.69409 -0.23524 -0.41670 -0.56326 -1.61305 -0.36499 1.00000 4787
0.69015 0.87485 -0.23524 -1.29636 1.69856 1.67771 2.16216 1.00000 8623
-0.36852 -0.30185 -0.99076 2.28511 -0.56326 0.03233 -0.36499 1.00000 7855
-0.02242 -1.08632 -1.14187 0.65146 -0.56326 0.03233 -0.78618 1.00000 1550
-1.59007 -1.08632 1.14360 -0.29104 0.00220 0.03233 0.47740 1.00000 3614
-0.63319 0.09038 -0.91521 0.77712 -0.56326 0.03233 -0.78618 1.00000 6409
-2.22120 -0.30185 0.18030 1.34262 0.00220 -1.61305 -0.78618 1.00000 2144
-0.10386 0.09038 -0.93410 0.14879 -1.12871 0.03233 -0.78618 1.00000 2651
-0.61283 -1.87079 0.50140 0.96562 0.56765 0.03233 -1.20737 1.00000 6066
-0.26673 0.87485 0.01031 1.78245 -1.69417 -1.61305 -0.36499 1.00000 1553
0.42548 1.65932 -0.42412 -1.35920 0.56765 0.03233 0.47740 1.00000 9141
-0.85714 0.48262 -0.00858 0.14879 -0.56326 0.03233 -0.78618 1.00000 450
0.99553 0.87485 -1.23631 1.09129 0.00220 0.03233 0.47740 1.00000 2057
0.22189 -1.08632 0.74695 -1.04503 1.13311 0.03233 0.47740 1.00000 6565
-0.44996 -0.30185 -1.65185 -0.35387 0.00220 0.03233 -0.78618 1.00000 8906
0.58835 -0.30185 0.27475 -1.04503 1.13311 0.03233 0.89859 1.00000 2976
-0.51104 0.48262 0.65251 0.77712 -1.12871 0.03233 -0.36499 1.00000 7484
-1.04037 -1.47856 -1.57630 0.27446 0.56765 0.03233 0.47740 1.00000 6697
-1.06073 -1.08632 -0.78299 0.40013 -0.56326 -1.61305 -0.36499 1.00000 4307
-1.34576 -0.69409 0.23697 -0.91937 -0.56326 0.03233 -1.20737 1.00000 3977
-1.20325 0.48262 -0.89632 -0.35387 -1.12871 0.03233 -0.78618 1.00000 4491
-0.55175 0.09038 0.29363 -1.42203 -0.56326 0.03233 -0.36499 1.00000 8471
1.46379 0.09038 0.25586 -0.03971 1.69856 0.03233 1.74097 1.00000 7822
-0.18529 -0.69409 1.48359 -0.29104 0.00220 0.03233 0.47740 1.00000 7747
-0.79606 1.26709 -0.23524 -0.03971 -0.56326 0.03233 -0.78618 1.00000 7823
0.54763 0.48262 0.46363 -0.03971 1.13311 0.03233 0.47740 1.00000 4208
0.89374 1.26709 0.65251 -0.98220 0.00220 0.03233 0.47740 1.00000 5320
1.64702 0.09038 -0.74522 0.27446 1.13311 0.03233 1.74097 1.00000 3986
-1.18289 0.87485 0.99250 0.65146 -0.56326 0.03233 0.47740 1.00000 9084
-0.97930 0.09038 -1.17965 0.21163 0.00220 0.03233 0.47740 1.00000 6563
-0.04278 -1.08632 -1.21742 -0.35387 -0.56326 1.67771 -0.78618 1.00000 5168
0.62907 -0.30185 0.57696 -0.91937 1.69856 0.03233 1.31978 1.00000 5667
0.64943 -0.69409 1.03027 -0.60520 0.00220 0.03233 0.89859 1.00000 6566
1.23984 -0.30185 -0.80188 0.21163 2.26402 0.03233 0.89859 1.00000 1247
-1.79366 1.65932 0.65251 1.40545 -0.56326 1.67771 -0.36499 1.00000 3687
0.36440 -0.30185 1.59692 -0.16537 0.56765 0.03233 0.47740 1.00000 8178
-0.00206 -0.69409 -1.19853 0.14879 -0.56326 0.03233 0.47740 1.00000 4311
-0.00206 -1.08632 0.89806 -1.54770 0.56765 0.03233 1.31978 1.00000 7864
-1.54935 0.09038 -1.19853 0.21163 0.56765 0.03233 -0.78618 1.00000 7217
-0.53140 -0.30185 -1.25520 -0.73087 -0.56326 0.03233 -1.20737 1.00000 3600
-1.14217 -0.30185 -0.51856 1.34262 0.00220 0.03233 -0.78618 1.00000 9324
-0.12421 -0.30185 0.72806 -0.16537 -1.12871 -1.61305 -1.20737 1.00000 4035
-0.93858 -1.08632 0.08586 1.40545 0.00220 0.03233 -0.36499 1.00000 6177
-0.79606 -2.26303 -0.68855 1.15412 0.00220 0.03233 -0.78618 1.00000 3028
0.22189 -1.47856 1.08694 -0.35387 0.00220 0.03233 -0.36499 1.00000 5146
-0.47032 0.09038 0.19919 0.33729 -0.56326 0.03233 -0.36499 1.00000 7226
0.79194 0.09038 1.61581 -0.29104 0.00220 0.03233 1.31978 1.00000 929
-0.75535 -1.87079 -1.53852 0.27446 1.13311 1.67771 0.47740 1.00000 5241
-0.83678 -0.69409 -2.40738 -0.03971 1.13311 -3.25844 -0.36499 1.00000 1829
-1.48827 0.87485 0.29363 0.21163 -1.69417 0.03233 -1.20737 1.00000 2938
-0.06314 0.87485 0.72806 -0.47954 0.56765 0.03233 0.47740 1.00000 3737
-0.95894 0.09038 -0.49967 -0.60520 -0.56326 0.03233 -0.78618 1.00000 3849
0.05902 -1.08632 1.03027 0.58862 0.00220 0.03233 0.47740 1.00000 1549
1.76918 1.26709 0.29363 -1.04503 -1.12871 3.32310 0.47740 1.00000 296
-0.42960 0.09038 -0.12191 -0.98220 -2.25962 1.67771 -2.47094 1.00000 152
-0.28709 0.48262 0.72806 0.65146 0.56765 -3.25844 0.47740 1.00000 8800
-0.40924 0.09038 -1.31186 1.27979 -1.12871 0.03233 -0.36499 1.00000 3244
0.20153 -0.30185 0.89806 0.58862 0.00220 -1.61305 0.47740 1.00000 5384
-0.26673 -0.30185 -1.53852 0.21163 2.82947 -3.25844 0.89859 1.00000 8102
0.97518 0.48262 0.91694 -3.11852 1.13311 0.03233 1.31978 1.00000 7453
0.64943 -3.04750 0.89806 0.83996 3.96038 -1.61305 1.74097 1.00000 1207
0.24225 2.05156 1.61581 0.46296 -1.69417 -1.61305 -0.36499 1.00000 8181
-0.83678 1.65932 -1.25520 -0.41670 0.00220 0.03233 -0.36499 1.00000 6499
-0.12421 -0.69409 -1.00965 -0.91937 0.00220 0.03233 0.47740 1.00000 4506
-0.99965 -0.30185 -0.06524 -0.10254 -0.56326 0.03233 -0.36499 1.00000 3973
0.52728 0.48262 0.91694 1.09129 0.00220 -1.61305 0.47740 1.00000 4299
2.17636 0.48262 -0.51856 0.46296 -0.56326 0.03233 0.47740 1.00000 5008
0.77158 -0.30185 -0.76411 -0.91937 0.00220 0.03233 -0.36499 1.00000 5319
-0.69427 0.87485 1.44581 0.58862 -0.56326 0.03233 -0.78618 1.00000 5219
-0.79606 -1.08632 -0.74522 -0.85653 0.00220 0.03233 0.47740 1.00000 4315
1.58595 0.48262 -1.06632 -1.17070 -0.56326 0.03233 0.89859 1.00000 8349
1.50451 -1.47856 -0.17857 -0.10254 1.69856 0.03233 1.31978 1.00000 6606
-1.34576 0.87485 0.70917 1.71962 -1.69417 0.03233 -0.78618 1.00000 377
-1.18289 -0.30185 -1.87851 0.27446 0.00220 0.03233 -0.36499 1.00000 4684
-0.34816 -1.87079 1.76691 0.90279 -1.12871 0.03233 -1.62856 1.00000 2394
0.52728 -0.69409 -0.65078 -1.67336 1.13311 -1.61305 0.47740 1.00000 4794
1.50451 -0.30185 0.69029 -0.47954 0.00220 0.03233 0.47740 1.00000 2601
-0.53140 -1.08632 0.52029 1.40545 0.00220 0.03233 -0.78618 1.00000 598
0.50692 -0.30185 -0.83966 -0.79370 0.56765 0.03233 0.47740 1.00000 3279
0.93446 4.01273 0.36919 1.09129 -0.56326 0.03233 0.47740 1.00000 79
-1.38648 -0.69409 0.06697 -0.10254 -0.56326 0.03233 -0.78618 1.00000 2158
-1.46791 0.48262 1.06805 -0.35387 1.13311 -1.61305 0.47740 1.00000 6147
0.91410 1.65932 -0.49967 0.08596 0.00220 0.03233 0.47740 1.00000 2827
1.28056 0.48262 -0.14080 -0.66804 1.13311 0.03233 0.47740 1.00000 1319
0.16081 -1.08632 -0.89632 0.33729 0.00220 -1.61305 0.47740 1.00000 4119
0.56799 0.48262 0.02920 -1.04503 1.69856 0.03233 1.31978 1.00000 6271
-0.55175 -1.08632 -0.27301 1.78245 -0.56326 -3.25844 -0.36499 1.00000 1096
0.58835 0.87485 1.59692 0.77712 -0.56326 0.03233 0.47740 1.00000 4403
1.01589 2.05156 0.63362 0.71429 -0.56326 0.03233 0.47740 1.00000 4934
0.20153 -0.30185 0.19919 -0.35387 1.13311 0.03233 0.47740 1.00000 8443
-0.71463 -1.08632 1.12471 0.33729 0.00220 -1.61305 -0.36499 1.00000 9279
-0.47032 -1.47856 -0.12191 0.90279 -0.56326 -1.61305 -0.36499 1.00000 9280
1.01589 -0.69409 3.10797 -1.29636 0.56765 -1.61305 0.47740 1.00000 1143
-0.65355 -0.30185 0.91694 1.90812 -0.56326 0.03233 -0.36499 1.00000 7053
-0.24637 -0.30185 0.72806 0.58862 0.56765 0.03233 0.47740 1.00000 1672
-0.67391 1.26709 0.87917 0.83996 0.00220 0.03233 -0.36499 1.00000 8572
0.83266 -0.30185 -1.14187 -0.91937 0.56765 0.03233 0.47740 1.00000 847
0.40512 0.87485 -0.02747 -1.17070 0.56765 0.03233 1.74097 1.00000 5127
-0.73499 0.48262 -0.36745 0.96562 -1.12871 0.03233 -0.36499 1.00000 23
-0.59247 -0.30185 -1.50075 0.21163 1.13311 0.03233 -0.36499 1.00000 7031
1.60631 -0.69409 1.54025 -1.35920 0.56765 0.03233 0.47740 1.00000 9281
0.56799 0.09038 1.54025 -0.47954 -1.12871 0.03233 0.47740 1.00000 4905
1.74882 0.48262 -0.55634 -0.54237 0.00220 0.03233 1.31978 1.00000 6760
-0.89786 1.26709 -3.14402 -0.54237 -1.12871 -3.25844 -0.36499 1.00000 1172
-1.06073 0.87485 0.59584 -0.66804 -1.69417 0.03233 -1.62856 1.00000 5128
0.64943 -1.08632 -0.59411 -0.79370 1.13311 0.03233 0.47740 1.00000 5231
2.31887 -0.69409 -0.63189 -0.54237 2.26402 0.03233 3.00454 1.00000 6407
0.77158 2.05156 1.21915 -0.47954 -0.56326 0.03233 0.47740 1.00000 7967
0.30333 -0.30185 -0.68855 1.53112 1.69856 0.03233 -0.78618 1.00000 2783
