lread lwrite scall sread swrite fork exec rchar wchar pgout ppgout pgfree pgscan atch pgin ppgin pflt vflt runqsz freemem freeswap Y outlier number
-0.12295 -0.07047 -0.85296 -0.33915 -0.52383 -0.67944 -0.49730 -0.06190 0.63537 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.82529 -0.76861 -0.13227 0.32013 0.59436 0.65384 1.00000 7011
-0.25416 -0.30466 0.03286 -0.10293 -0.26833 -0.36080 -0.38410 -0.34523 -0.42169 -0.16871 -0.26274 -0.30715 -0.30261 -0.12745 -0.12599 -0.23602 -0.37980 -0.45189 -0.14022 -0.55862 -0.73006 0.38211 1.00000 6420
0.19569 -0.33811 1.07234 0.61578 0.61658 1.17589 0.00154 0.39660 -0.43842 -0.20452 0.01464 0.00866 0.02633 1.72959 -0.07770 0.41344 1.24118 1.32198 -0.09727 -0.54411 -0.08207 -0.32438 1.00000 8052
-0.12295 -0.30466 1.76104 -0.05267 -0.00036 -0.11477 -0.11358 0.16817 -0.01990 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.87372 0.70069 0.39162 0.66540 -0.10205 -0.32533 -0.05042 -0.43307 1.00000 2950
0.06448 0.26410 -0.05407 -0.43967 -0.38673 -0.59877 -0.45893 -0.09061 -0.50891 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.29393 -0.36753 -0.69568 -0.33780 -0.12591 2.84838 0.09901 0.16473 1.00000 3321
-0.25416 -0.40503 0.54464 0.44490 0.93440 0.53056 -0.34381 0.25864 1.82423 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.31152 0.37753 0.43357 0.39628 -0.13545 -0.54975 0.12779 -0.10700 1.00000 272
-0.31039 -0.37157 0.27957 -0.36931 -0.19978 -0.43744 -0.11358 -0.47686 -0.21303 0.32123 0.27625 0.20519 0.43259 0.04774 -0.32348 -0.37696 -0.46414 -0.41325 -0.14579 -0.64685 -0.49103 0.32776 1.00000 4896
-0.23542 -0.43848 -0.43484 -0.31402 -0.49267 -0.19544 -0.26707 -0.71624 -0.59103 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.48132 -0.48423 0.02103 -0.12941 -0.13704 1.60017 0.95297 0.38211 1.00000 4694
0.87047 -0.33811 1.10846 -0.25873 -0.18731 4.07989 6.25617 -0.11930 -0.22490 2.73515 1.74993 1.12727 0.40588 2.15005 -0.23626 -0.28674 2.60117 3.09800 -0.13704 -0.65209 -0.55348 -1.35695 1.00000 5845
1.93888 3.64316 1.26578 1.33951 1.45163 2.53916 0.15310 0.31060 -0.58736 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 2.46500 2.24649 -0.12432 0.19644 0.16845 -0.48742 1.00000 425
-0.08547 -0.13738 -0.89703 -0.31402 -0.28702 -0.35677 -0.38218 -0.16821 -0.55814 0.13468 -0.11682 -0.23855 -0.30261 -0.16249 -0.06328 -0.08925 -0.42298 0.21197 2.35711 -0.67385 -3.14724 -4.56333 1.00000 321
0.70178 2.10418 0.79686 0.84194 0.99671 1.74056 -0.11358 -0.06132 -0.48508 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 1.84776 1.54922 -0.12909 -0.52396 1.01802 -0.27004 1.00000 3306
-0.25416 -0.43848 -0.16977 0.19360 0.16166 1.57519 3.44734 0.13073 -0.34519 0.62274 1.10248 1.09946 0.85628 -0.19753 2.10767 1.87170 0.88090 1.54629 -0.14817 -0.65370 -0.53898 -0.43307 1.00000 7927
-0.19793 -0.43848 0.02062 0.37956 0.39224 2.63596 0.54066 0.11347 -0.59617 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.35087 -0.40299 2.48921 2.51645 -0.14022 -0.13073 1.07110 -0.27004 1.00000 7672
-0.21667 -0.40503 0.60035 0.71127 0.29876 1.90189 3.22478 -0.65091 -0.28339 0.43618 -0.03794 0.00866 -0.00178 -0.19753 -0.03445 -0.05335 1.03491 1.13768 -0.14420 -0.65733 -0.50595 -0.54176 1.00000 3014
0.08323 -0.40503 0.35609 1.47019 1.09019 1.74056 0.07828 -0.03111 -0.40100 -0.35527 -0.36659 -0.35597 -0.30261 -0.12745 -0.35159 -0.35855 1.38627 1.67069 2.52412 -0.67908 -3.14721 -4.56333 1.00000 4069
-0.25416 -0.33811 0.00715 0.20365 -0.14369 0.04656 0.15502 0.73695 -0.40330 0.36080 0.30386 0.54016 0.54083 -0.19753 1.88279 2.42422 0.46329 0.50099 -0.13227 -0.56869 0.49297 -0.05265 1.00000 3094
-0.32914 -0.43848 -0.92948 -0.60050 -0.48021 -0.19544 -0.22870 -0.10565 0.32950 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.29393 -0.18800 -0.34082 -0.43204 -0.14022 1.87213 1.23202 0.38211 1.00000 8007
-0.31039 -0.43848 0.45588 -0.26879 -0.21847 -0.51810 -0.38218 0.45717 -0.18864 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.85930 0.36856 -0.55408 -0.44147 -0.12272 0.54173 0.50082 0.32776 1.00000 6793
-0.34788 -0.43848 -0.30016 -0.27884 -0.31818 -0.43744 -0.34381 -0.63778 -0.28150 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.20815 -0.28719 -0.36826 -0.54074 -0.14817 -0.20325 -0.66346 0.32776 1.00000 6581
0.32690 1.40160 -0.82663 -0.65076 -0.68585 -0.59877 -0.38218 0.41700 -0.52299 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.29393 -0.35855 -0.66421 -0.57551 -0.14420 -0.01388 -0.75431 0.54515 1.00000 5112
0.12072 0.06336 -0.45810 -0.28889 -0.18108 -0.51810 -0.11358 -0.56992 -0.12614 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.43808 -0.35855 -0.44570 -0.42786 -0.13704 -0.15289 0.50718 0.54515 1.00000 2853
0.06448 -0.07047 2.98539 3.05838 3.47071 3.58783 0.57520 1.76465 1.65158 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.20815 -0.08118 3.68795 3.41284 -0.14181 -0.37972 -0.74816 -1.35695 1.00000 6158
-0.25416 -0.27120 0.38548 -0.17832 -0.18731 -0.67944 -0.49730 -0.18315 -0.14292 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.51016 -0.47525 -0.82154 -0.62473 -0.10841 -0.07392 -0.04351 0.21907 1.00000 4209
-0.12295 0.19718 -1.28332 -0.97744 -0.71701 -0.67944 -0.49730 -0.77296 -0.46672 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.53899 -0.48423 -0.82328 -0.88233 -0.14817 2.36972 1.30518 0.70818 1.00000 7717
-0.36663 -0.43848 -1.26066 -0.88195 -0.70455 -0.76010 -0.53567 -0.81183 -0.63975 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.48132 -0.48423 -0.92467 -0.96611 -0.14022 -0.47562 0.99001 0.43646 1.00000 4679
-0.34788 -0.43848 0.39282 -0.16324 -0.27456 -0.59877 -0.45893 -0.73393 -0.55702 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.53899 -0.52014 -0.63449 -0.78390 -0.14817 0.49539 -0.74684 0.43646 1.00000 831
0.68304 1.70271 0.97133 0.61075 0.54803 -0.19544 -0.22870 1.41571 2.50968 1.90979 3.88814 8.40659 7.06978 -0.05738 3.92472 4.59792 0.07732 0.92788 -0.13227 -0.65008 -0.69318 -0.97653 1.00000 2644
-0.34788 -0.43848 0.54525 1.26915 1.05903 -0.67944 -0.49730 -0.77422 0.02070 -0.43065 -0.39289 -0.36833 -0.30261 -0.09242 -0.59665 -0.55604 -0.82154 -0.50116 -0.14420 -0.53283 -0.61159 0.32776 1.00000 6194
-0.29165 -0.37157 -0.60747 -0.45977 -0.38050 -0.59877 -0.19032 -0.61392 -0.38921 0.17236 -0.03794 -0.21383 -0.30261 -0.16249 -0.48132 -0.44832 0.59614 -0.29486 -0.12432 -0.63436 -0.70665 0.38211 1.00000 5533
0.75801 2.47220 0.49567 -0.21853 -0.01906 -0.59877 0.07636 -0.62450 -0.20835 1.33693 0.73571 0.35321 -0.03327 0.08278 -0.55340 -0.52911 -0.81655 -0.69751 -0.14817 -0.64282 -0.81582 0.38211 1.00000 2426
-0.36663 -0.43848 1.42250 -0.06775 -0.01283 -0.67944 -0.49730 -0.73118 0.32763 -0.43065 -0.39289 -0.36833 -0.30261 0.01270 -0.52457 -0.51116 -0.82355 -0.73201 -0.14817 -0.57312 -0.74621 0.21907 1.00000 6070
-0.27291 -0.33811 0.90583 -0.21853 -0.00659 -0.27610 -0.30544 -0.10135 0.46277 -0.43065 -0.39289 -0.36833 -0.30261 0.11782 -0.26509 -0.34958 -0.04015 -0.07496 -0.14817 -0.42848 -0.80980 0.16473 1.00000 2477
3.40091 6.15237 1.85409 2.44522 1.43293 -0.51810 -0.42056 0.65761 0.95349 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 1.58007 2.07412 -0.52437 -0.04354 -0.12591 0.44060 0.00565 -0.21569 1.00000 7281
-0.17919 -0.13738 -0.62278 -0.33412 -0.40543 -0.59877 -0.45893 -0.57694 -0.47605 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.41241 -0.67120 -0.53990 -0.14022 -0.43452 -0.74692 0.49080 1.00000 2265
-0.01049 -0.30466 0.59178 0.54039 0.65397 0.44990 -0.30544 -0.13498 -0.28093 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.42366 -0.44832 0.40386 0.36591 3.29559 -0.67586 -3.14724 -4.56333 1.00000 1936
-0.23542 -0.43848 0.70564 0.81681 1.50148 1.49856 -0.22870 0.16937 2.23131 -0.05377 -0.24828 -0.30035 -0.30261 -0.12745 -0.39483 -0.31367 1.38277 1.21412 -0.13863 -0.63879 0.11107 -0.27004 1.00000 3083
-0.34788 -0.40503 0.30895 0.31422 -0.08138 -0.11477 0.27014 3.55098 5.90175 0.36080 0.38273 0.34857 0.33278 0.15285 2.37291 2.46910 -0.29537 -0.13465 -0.12591 -0.54733 -0.69684 -0.16134 1.00000 601
-0.16044 -0.40503 1.16478 0.42479 0.16166 1.65586 2.83339 0.43473 -0.37854 -0.27989 -0.34030 -0.34361 -0.30261 -0.16249 -0.00706 -0.17992 0.78319 1.33727 -0.14499 -0.59125 -0.58003 -0.48742 1.00000 7961
-0.01049 0.49829 -1.11313 -0.36428 -0.72324 -0.67944 -0.49730 -0.07791 0.45532 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.83281 -0.90265 -0.13863 1.49783 1.16071 0.76253 1.00000 7069
-0.34788 -0.43848 -0.15508 -0.69097 -0.34311 -0.59877 -0.45893 -0.67506 -0.53410 -0.20452 -0.31401 -0.21383 -0.18453 -0.19753 -0.36600 -0.41241 -0.63799 -0.67080 -0.14817 -0.64363 -0.65064 0.43646 1.00000 3080
-0.25416 -0.37157 -0.59401 -0.36931 -0.46151 0.44990 0.19340 -0.47371 -0.20564 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 0.68632 0.25186 0.39861 0.39209 -0.13784 0.38056 -0.74350 0.27342 1.00000 4388
1.73270 3.60971 -0.01672 0.28407 -0.03152 0.60720 0.03799 1.58553 2.96541 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 3.04322 2.20339 0.95590 1.09375 -0.14022 0.10457 -0.69511 -0.27004 1.00000 4854
-0.16044 -0.40503 0.01021 -0.09288 -0.11877 -0.35677 -0.15195 0.50142 0.28399 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.15378 -0.43100 -0.13704 -0.35918 0.49991 0.38211 1.00000 689
0.08323 0.79939 -1.27107 -0.92718 -0.68585 -0.67944 -0.49730 -0.80761 -0.64597 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.82154 -0.88233 -0.14817 2.13966 1.22728 0.65384 1.00000 1597
-0.04798 -0.17083 2.45096 4.15403 5.20936 2.45849 2.29810 2.58132 4.53282 -0.09145 0.06657 0.76048 0.77208 0.11782 0.03619 -0.03629 1.83342 1.87652 -0.14420 -0.56869 -0.56096 -1.30260 1.00000 8035
-0.34788 -0.43848 -0.12630 -0.04765 -0.01906 -0.51810 -0.42056 -0.02264 -0.55457 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.90255 0.41344 -0.55758 -0.14721 -0.13545 0.07033 0.19101 0.16473 1.00000 7831
-0.29165 -0.40503 0.37691 -0.14314 0.52933 -0.43744 0.15502 1.69166 4.03377 -0.27989 -0.28772 -0.31889 -0.30261 -0.12745 2.09902 2.43319 -0.55059 -0.39435 -0.13386 -0.51671 -0.68892 -0.27004 1.00000 387
-0.34788 -0.43848 -0.67542 -0.30397 -0.45528 -0.43744 -0.15195 1.86811 1.78969 0.02161 -0.07738 -0.22001 -0.30261 0.22293 0.03763 0.21595 -0.48766 -0.60588 -0.13545 -0.60132 1.01560 0.27342 1.00000 2046
-0.21667 -0.37157 1.37414 3.83740 1.16497 -0.43744 -0.07713 1.66704 -0.15198 1.48391 2.18638 2.16153 4.05462 0.36133 1.54259 1.87574 -0.27885 0.16448 -0.14658 -0.66337 -0.68662 -0.37873 1.00000 66
-0.32914 -0.43848 -1.18169 -0.88195 -0.84165 0.12723 -0.11358 -0.56020 -0.58448 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.42366 -0.39491 0.73957 -0.06731 -0.14658 1.84030 1.22506 0.32776 1.00000 93
-0.23542 -0.37157 0.94807 0.31925 0.25514 -0.27610 -0.15195 -0.27939 0.13606 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.12094 0.00051 -0.30586 -0.41424 -0.12909 0.52964 0.52178 0.27342 1.00000 6937
-0.34788 -0.43848 -1.23618 -0.91211 -0.69208 -0.67944 -0.49730 -0.71689 -0.43037 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.82355 -0.87731 -0.14499 0.04011 1.03246 0.32776 1.00000 1858
-0.19793 -0.17083 -0.75378 -0.59045 -0.60484 -0.51810 -0.07521 -0.12509 -0.40404 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.05060 -0.01834 -0.55312 -0.43833 -0.14022 -0.44580 -0.78682 0.43646 1.00000 640
-0.21667 -0.40503 -0.04243 -0.18837 -0.16862 2.38589 0.30851 -0.27615 -0.55637 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.03445 -0.19697 2.00159 2.30319 -0.14817 -0.44258 -0.69979 -0.16134 1.00000 1899
0.06448 -0.03701 0.16754 -0.44469 -0.26210 0.20790 -0.11358 -0.51355 -0.47781 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 0.34035 0.03642 1.09434 0.42036 -0.12272 2.23193 0.15402 0.27342 1.00000 3568
-0.34788 -0.40503 -0.47341 -0.86185 -0.70455 -0.67944 -0.49730 -0.76972 -0.50178 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14658 2.61066 1.26808 0.76253 1.00000 1894
0.17695 0.26410 -0.61849 1.35459 0.06195 -0.19544 -0.11358 2.58858 4.17605 1.00150 1.00060 1.20762 1.31680 -0.02234 -0.39483 -0.30469 -0.33557 0.12610 0.97324 -0.67465 -3.14724 -4.56333 1.00000 6932
-0.36663 -0.43848 -0.62217 -0.72112 -0.44905 -0.67944 -0.49730 -0.79963 -0.45917 -0.35527 -0.36659 -0.35597 -0.30261 -0.19753 -0.52457 -0.51116 -0.82678 -0.81845 -0.14817 -0.61784 -0.66694 0.65384 1.00000 3796
0.58932 1.63580 -0.27016 -0.43464 -0.32441 -0.43744 -0.34381 -0.77509 -0.46595 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 -0.25068 -0.34060 -0.34257 -0.26973 -0.13545 -0.42807 -0.83164 0.27342 1.00000 3785
-0.31039 -0.40503 -0.38954 -0.70604 -0.53629 -0.43744 -0.30544 -0.80658 -0.63232 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.53809 -0.37692 -0.57944 -0.14658 -0.16215 0.98353 0.49080 1.00000 4065
-0.25416 -0.43848 0.56729 0.31422 0.38600 0.20790 -0.07521 2.36215 -0.41287 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.04887 0.09028 -0.16252 -0.07914 -0.13068 0.18233 0.89134 0.00169 1.00000 2050
-0.25416 -0.40503 -0.86765 -0.46480 -0.44282 -0.51810 -0.42056 -0.14923 -0.48811 0.43618 0.40903 1.42392 1.00191 -0.19753 -0.39483 0.62888 -0.57156 -0.29905 -0.14340 -0.63799 1.01353 0.32776 1.00000 7843
-0.10421 -0.03701 0.88624 0.05790 -0.08138 -0.67944 -0.49730 0.28056 0.56886 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.30834 -0.36753 -0.80406 -0.83102 -0.12591 0.59894 0.02674 0.54515 1.00000 3084
-0.36663 -0.43848 -1.17925 -0.17832 -0.65469 -0.67944 -0.49730 0.64161 1.09905 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.81979 -0.88129 -0.13386 -0.18028 0.98982 0.76253 1.00000 6087
-0.17919 -0.40503 1.65023 1.85718 1.76322 2.30523 -0.15195 2.00348 -0.13622 0.47387 0.14610 -0.12112 -0.30261 0.39812 0.45567 0.54809 2.30051 2.06234 -0.14181 -0.60858 -0.50321 -0.75915 1.00000 5427
0.98294 0.83285 0.76931 -0.37936 -0.25586 0.12723 0.88409 -0.50047 -0.29039 1.41607 1.07948 0.63904 0.05445 0.50324 0.45567 0.56604 0.57517 0.13553 -0.12113 -0.65169 0.63996 -0.10700 1.00000 5450
-0.34788 -0.40503 -1.21720 -0.96237 -0.68585 -0.67944 -0.42056 -0.68503 -0.59180 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.68694 -0.70745 -0.14817 1.88986 1.28746 0.70818 1.00000 314
0.45811 -0.37157 0.14550 -0.10293 -0.28079 3.60396 5.69210 0.79755 0.46481 2.40161 1.89913 0.98791 0.23269 -0.09242 0.80452 0.85599 2.37183 2.93825 -0.14817 -0.60374 -0.54808 -1.13956 1.00000 5407
-0.32914 -0.40503 -0.32832 0.06292 3.18405 -0.59877 -0.45893 -0.70445 -0.11686 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.69742 -0.68860 -0.13863 0.50265 0.98364 0.27342 1.00000 1079
0.38313 1.36815 -0.89520 -0.91713 -0.72947 -0.67944 -0.49730 -0.81931 -0.59999 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14022 1.18598 0.94686 0.65384 1.00000 2494
-0.32914 -0.40503 -1.31270 -0.99755 -0.84165 -0.67944 -0.49730 -0.79095 -0.58161 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.81979 -0.88233 -0.14817 1.85037 1.23403 0.81687 1.00000 46
-0.27291 -0.43848 -0.04366 0.15339 -0.28702 -0.11477 -0.42056 -0.59123 -0.43200 -0.09145 -0.27457 0.10136 0.18096 -0.16249 -0.30834 -0.30469 -0.26390 -0.26554 -0.13545 -0.65692 0.90890 0.38211 1.00000 7916
-0.06672 -0.43848 0.34875 2.42009 0.22398 -0.43744 -0.11358 1.19151 -0.26203 1.75526 2.44667 4.25444 3.16113 -0.16249 4.36222 4.42601 0.03152 0.18893 -0.13704 -0.64725 -0.71053 -0.21569 1.00000 3502
-0.06672 -0.13738 -0.16120 0.63086 -0.03152 1.57519 0.22985 -0.61520 -0.49251 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.38114 -0.36798 1.07275 1.77096 -0.14817 -0.44902 -0.76748 -0.16134 1.00000 725
-0.16044 -0.40503 -0.46055 -0.35423 -0.13746 -0.19544 -0.26707 -0.12331 -0.11487 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.26509 -0.25981 -0.03141 -0.25088 -0.14420 -0.52679 -0.60081 0.38211 1.00000 6190
0.42062 1.56888 -0.64298 -0.61558 -0.38050 -0.51810 -0.19032 -0.39805 -0.43495 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.30762 -0.20505 -0.56728 -0.56635 -0.14022 -0.31848 -0.46774 0.27342 1.00000 5470
-0.25416 -0.40503 1.78736 1.31941 1.26468 0.93390 -0.30544 -0.20139 -0.30415 0.62462 0.15925 -0.12112 -0.30261 -0.12745 -0.46691 -0.44832 0.79717 0.74394 -0.11636 -0.61663 -0.45318 -0.37873 1.00000 2613
-0.32914 -0.40503 0.56913 0.34438 0.21775 -0.43744 0.15310 0.96131 -0.43427 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.49574 -0.43082 -0.56711 -0.54388 -0.13227 -0.46514 -0.55649 0.11038 1.00000 7873
0.34564 0.79939 0.30100 -0.10293 -0.21224 -0.59877 -0.49730 -0.70087 -0.42355 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.73938 -0.20795 -0.14181 -0.42767 -0.82904 0.43646 1.00000 5040
-0.02923 -0.30466 1.29823 -0.12806 -0.02529 -0.11477 -0.03684 -0.27312 -0.34514 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 0.49892 1.89459 0.54895 0.59943 -0.14579 -0.42163 -0.80696 -0.10700 1.00000 444
-0.04798 -0.33811 -0.97111 -0.85682 -0.51760 -0.43744 -0.22870 -0.51273 -0.61710 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.51016 -0.43082 -0.39440 -0.41220 -0.14340 1.73031 1.24321 0.54515 1.00000 598
-0.12295 0.13027 -1.26495 -0.98247 -0.79179 -0.76010 -0.53567 -0.81347 -0.65345 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.52457 -0.51116 -0.94565 -0.95045 -0.14340 0.77300 1.04935 0.54515 1.00000 6129
0.19569 -0.17083 1.10601 1.34956 1.23352 3.27323 2.95618 0.17735 -0.40617 1.30301 2.40723 1.86271 2.38235 1.09890 1.99811 1.13157 3.35809 3.46452 -0.14261 -0.62590 -0.57919 -1.08522 1.00000 5440
-0.31039 -0.40503 -1.17312 -0.88195 -0.81049 0.12723 -0.03876 -0.56313 -0.51580 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.43808 -0.38593 0.71519 -0.11438 -0.14340 2.87175 1.28067 0.32776 1.00000 3681
-0.19793 -0.40503 0.03837 0.43484 0.12427 -0.19544 0.07828 0.05577 0.35357 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.12412 0.27879 0.07872 0.11249 -0.12750 -0.24193 0.51488 0.11038 1.00000 4213
-0.04798 -0.23775 -0.02652 0.06292 -0.03775 -0.51810 -0.42056 -0.73221 -0.08510 -0.24221 -0.27457 -0.31271 -0.30261 -0.05738 0.45567 0.44935 -0.46493 -0.33361 -0.14817 -0.55297 -0.55301 0.16473 1.00000 1838
-0.27291 -0.40503 -0.31302 0.05287 -0.14369 -0.35677 -0.26707 0.04552 -0.31382 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.37578 -0.20690 -0.13227 0.38177 0.50584 0.27342 1.00000 5382
0.17695 0.93322 0.11734 -0.35423 -0.00036 -0.19544 -0.22870 -0.32418 -0.45188 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.18178 0.37753 -0.37578 -0.43728 -0.12909 0.89951 0.91927 0.16473 1.00000 6889
0.04574 0.46483 0.23733 0.37956 -0.34934 0.12723 -0.07521 -0.19180 0.08111 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.16601 -0.14931 -0.13227 -0.33984 0.99705 0.27342 1.00000 4342
-0.32914 -0.37157 -0.39076 -0.69097 -0.55499 -0.67944 -0.49730 -0.79331 -0.59511 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.82328 -0.88233 -0.14022 0.12875 0.92963 0.65384 1.00000 4996
-0.32914 -0.43848 0.07082 -0.33412 -0.47397 -0.27610 -0.19032 -0.54385 -0.56237 -0.39296 -0.37974 -0.36215 -0.30261 -0.19753 -0.20743 -0.26879 -0.16601 -0.19015 -0.13545 -0.54854 -0.76346 0.21907 1.00000 4177
-0.32914 -0.40503 -1.20863 -0.78646 -0.74817 -0.67944 -0.49730 -0.45257 -0.63742 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.53809 -0.77749 -0.87165 -0.14817 -0.47360 0.96745 0.76253 1.00000 3004
-0.01049 0.49829 -1.21108 -0.76133 -0.68585 -0.67944 -0.38218 -0.09238 -0.55182 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.87083 1.20877 -0.76944 -0.81563 -0.14340 0.09772 1.02186 0.59949 1.00000 1030
0.08323 -0.13738 -0.37240 0.24386 -0.26833 0.04656 -0.03684 2.56253 1.17076 2.09446 1.85509 2.74030 2.38235 0.29301 0.15295 0.21595 0.53147 0.93976 0.90961 -0.67828 -3.14722 -4.56333 1.00000 4737
-0.29165 -0.33811 1.56269 -0.19340 0.14920 -0.67944 -0.49730 -0.13709 0.57561 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.53809 -0.84426 -0.58074 -0.11318 -0.36159 -0.01884 0.54515 1.00000 1771
0.15820 0.86631 -1.31576 -0.98750 -0.84165 -0.67944 -0.49730 -0.78623 -0.62061 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.78343 -0.88249 -0.14817 0.04776 1.04281 0.65384 1.00000 2794
-0.21667 -0.43848 -0.40423 -0.24366 -0.13123 -0.27610 -0.30544 -0.70162 -0.19843 0.40038 0.12113 -0.13286 -0.30261 -0.12745 -0.10581 -0.15119 1.19127 -0.32392 -0.14261 -0.62993 -0.60442 0.32776 1.00000 4361
-0.04798 -0.23775 0.77788 0.53034 0.54803 0.44990 -0.30544 0.08481 -0.32898 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.19302 -0.29572 0.39337 0.40779 -0.12750 -0.35635 -0.83840 0.00169 1.00000 2586
-0.34788 -0.43848 -0.88295 -0.72112 -0.53006 -0.67944 -0.49730 -0.80559 -0.53701 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.55340 -0.52911 -0.82180 -0.85532 -0.12591 -0.61704 -0.56986 0.70818 1.00000 7517
-0.31039 -0.37157 -0.67726 -0.63568 -0.66093 -0.67944 -0.49730 -0.53701 -0.46815 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.53899 -0.51116 -0.81454 -0.82997 -0.14817 -0.48448 -0.73155 0.65384 1.00000 3172
-0.23542 -0.43848 -0.28975 -0.31905 -0.45528 1.90189 3.18641 -0.34315 -0.56518 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.29710 0.09926 1.03316 1.30942 -0.13784 -0.56587 -0.52958 -0.37873 1.00000 968
-0.04798 -0.33811 0.14428 -0.17329 -0.27456 0.69190 1.15269 -0.60616 -0.49068 0.05930 0.14610 0.16935 0.10786 0.01270 1.29176 0.79046 0.52098 0.71567 -0.10682 -0.62912 -0.51411 -0.10700 1.00000 7270
3.45714 7.12260 0.49077 0.85702 0.20528 -0.51810 -0.38218 4.21814 1.62700 0.09699 0.36959 0.41655 0.32435 -0.12745 0.78722 0.71865 -0.41948 -0.29591 -0.14499 -0.61825 -0.73226 -0.37873 1.00000 5791
