RollRate PitchRate currPitch currRoll diffRollRate Y outlier number
0.28055 0.09525 -0.13966 0.52748 -0.20130 -0.30687 1.00000 348
-0.72422 -0.65299 0.60071 0.14916 -0.29496 0.68379 1.00000 349
0.39400 0.41592 -0.69493 -0.54443 0.40746 -0.30687 1.00000 350
-0.43251 -0.86677 -0.13966 -0.98581 0.17332 0.35357 1.00000 351
0.65329 -0.33232 -1.62038 -0.48138 0.36063 -0.63710 1.00000 352
-0.41630 -0.33232 -0.50984 -0.79665 0.26698 0.35357 1.00000 353
0.45882 0.62970 0.60071 -0.54443 0.40746 -0.30687 1.00000 354
-0.74042 -0.75988 0.23053 -1.11192 0.03284 0.35357 1.00000 355
-0.54595 -0.86677 -0.13966 -1.55329 0.50112 0.35357 1.00000 356
0.99362 0.04180 -1.62038 -0.29222 0.26698 -0.30687 1.00000 357
-1.21040 -0.43921 0.97089 0.14916 -0.24813 0.68379 1.00000 358
1.04224 -0.11853 -1.80547 -0.16611 0.36063 -0.30687 1.00000 359
0.76673 -0.33232 -1.62038 1.03191 -0.38862 -0.63710 1.00000 360
-1.74520 0.52281 0.23053 0.02305 -0.81007 0.35357 1.00000 361
1.15568 -0.43921 0.04544 -2.43604 0.92257 -0.30687 1.00000 362
1.35015 -0.33232 0.04544 -1.42718 0.12649 -0.30687 1.00000 363
0.05367 -0.86677 -0.13966 0.46442 0.07967 -0.63710 1.00000 364
0.60467 -1.02711 -2.36074 0.46442 0.31381 -0.30687 1.00000 365
-1.19419 1.11071 0.04544 0.33832 -0.81007 0.68379 1.00000 366
-0.93490 -0.27887 1.15598 -1.93161 0.64160 0.35357 1.00000 367
1.00982 -0.92022 -0.13966 -1.61634 0.78209 -0.30687 1.00000 368
-0.56216 -0.75988 -0.88002 -0.79665 0.31381 0.35357 1.00000 369
0.58847 0.20214 -0.13966 -0.48138 0.36063 -0.30687 1.00000 370
0.29676 -0.59954 0.78580 0.46442 -0.29496 -0.30687 1.00000 371
-0.88628 1.00382 1.71125 0.52748 -0.43544 0.35357 1.00000 372
-0.99972 -1.98912 1.71125 0.02305 -0.01399 0.35357 1.00000 373
-0.09218 -2.41669 -0.88002 -0.79665 0.92257 -0.30687 1.00000 374
0.86397 -0.33232 -1.06511 0.52748 0.07967 -0.30687 1.00000 375
0.11849 -0.22542 -0.50984 1.72550 -0.43544 -0.63710 1.00000 376
-0.72422 0.04180 -0.13966 1.59939 -1.13787 0.35357 1.00000 377
-1.22660 -0.01164 0.04544 1.03191 -0.66959 0.35357 1.00000 378
0.34538 -0.22542 0.60071 0.52748 -0.15448 -0.30687 1.00000 379
0.55606 0.30903 -1.25020 -0.60749 0.68843 -0.30687 1.00000 380
-0.64319 -1.08055 -0.50984 -1.11192 0.03284 0.35357 1.00000 381
-0.48113 -1.13400 -0.88002 -1.42718 0.45429 0.35357 1.00000 382
0.68570 -0.17198 -0.50984 -0.48138 0.22015 0.35357 1.00000 383
0.79915 -0.22542 -0.32475 0.14916 0.17332 -0.30687 1.00000 384
0.73432 -0.17198 -0.13966 0.77969 -0.10765 0.35357 1.00000 385
-0.91869 -1.13400 -1.06511 0.02305 -0.01399 0.35357 1.00000 386
0.70191 0.20214 -1.43529 -0.48138 0.78209 -0.63710 1.00000 387
0.83156 0.20214 -1.62038 0.71664 0.03284 -0.63710 1.00000 388
-1.40487 0.09525 0.04544 -0.04000 -0.34179 0.35357 1.00000 389
-1.37246 -0.38576 0.04544 -0.85970 0.26698 0.35357 1.00000 390
-0.77284 4.58467 0.60071 -0.79665 1.67182 1.01401 1.00000 391
-0.74042 1.69861 -0.69493 -0.79665 -0.52910 2.00467 1.00000 392
0.86397 2.87441 1.89634 -0.67054 0.64160 -2.61842 1.00000 393
-1.30763 -1.56156 3.74725 -0.92275 -0.62276 3.32555 1.00000 394
0.52364 -1.08055 1.34107 -1.74245 1.71865 0.35357 1.00000 395
1.47980 -0.97366 0.23053 -0.98581 1.39085 -0.30687 1.00000 396
1.90115 2.98130 1.15598 0.02305 0.64160 -2.94864 1.00000 397
1.13947 1.69861 2.26652 1.41023 -2.44906 -0.63710 1.00000 398
-1.56693 -1.66845 1.89634 1.28412 -3.80707 5.30687 1.00000 399
1.00982 0.62970 1.15598 -1.61634 1.67182 -1.95798 1.00000 400
0.03746 0.36248 1.71125 0.40137 -0.95055 0.35357 1.00000 401
0.55606 0.52281 1.34107 0.33832 0.73526 -1.29754 1.00000 402
-1.09696 0.73659 1.52616 0.27526 -1.23152 2.33489 1.00000 403
0.55606 0.57626 1.52616 -0.79665 1.34403 -0.30687 1.00000 404
0.99362 1.48483 1.71125 -0.29222 0.40746 -1.62776 1.00000 405
-1.95587 -0.06509 1.71125 -0.85970 -1.84029 4.31621 1.00000 406
1.83633 1.59172 -0.32475 -1.80550 2.14010 -2.61842 1.00000 407
1.13947 1.37794 0.60071 0.65358 -1.79346 -0.30687 1.00000 408
-1.61555 1.64517 2.26652 0.08610 -1.18470 0.35357 1.00000 409
1.59324 -0.49265 1.71125 -1.61634 2.51473 -1.62776 1.00000 410
2.07942 0.73659 2.08143 -0.22917 0.07967 -1.95798 1.00000 411
-1.35625 -0.81332 -0.88002 0.65358 -1.37201 0.35357 1.00000 412
0.50744 2.28651 1.89634 -2.05772 1.71865 0.35357 1.00000 413
1.59324 -1.18744 1.15598 -1.17497 1.43768 -0.63710 1.00000 414
1.93357 -0.86677 0.41562 0.02305 0.31381 -0.30687 1.00000 415
1.54462 -0.59954 -0.13966 1.03191 -0.95055 -0.30687 1.00000 416
0.55606 -0.06509 -0.13966 1.78855 -1.60615 0.35357 1.00000 417
-0.69181 0.41592 -0.13966 0.21221 -0.20130 1.34423 1.00000 418
-2.44205 -0.06509 0.60071 -0.67054 -0.95055 2.66511 1.00000 419
-1.30763 0.62970 0.23053 -2.43604 2.65521 0.68379 1.00000 420
1.90115 0.89693 -0.32475 -1.93161 2.56156 -2.94864 1.00000 421
1.64186 2.12618 1.15598 0.65358 -1.74663 -1.29754 1.00000 422
-0.78904 0.09525 1.52616 0.96885 -0.52910 0.35357 1.00000 423
-0.93490 -1.56156 0.78580 0.33832 0.03284 -0.96732 1.00000 424
-1.24281 -0.97366 0.23053 -0.22917 -0.71641 1.34423 1.00000 425
0.96121 0.14869 -1.43529 -0.48138 1.95279 -1.62776 1.00000 426
1.02603 1.69861 -0.13966 1.03191 -0.43544 -0.63710 1.00000 427
-0.78904 0.14869 1.34107 1.41023 -1.09104 0.35357 1.00000 428
-1.34005 -1.40122 0.41562 0.84275 -0.95055 0.35357 1.00000 429
0.73432 0.30903 0.78580 -0.60749 1.10988 -2.28820 1.00000 430
-0.88628 0.04180 1.34107 -0.29222 -1.41884 1.34423 1.00000 431
-0.87007 0.14869 1.15598 -0.98581 0.64160 0.68379 1.00000 432
1.49600 -1.29433 -0.50984 -0.48138 1.62499 -2.94864 1.00000 433
-1.45349 1.37794 -0.13966 -0.85970 -0.06082 1.67445 1.00000 434
1.72289 -1.72190 0.04544 -0.35527 1.06306 -1.62776 1.00000 435
0.96121 -0.11853 -0.32475 1.03191 -1.74663 -0.30687 1.00000 436
-0.90248 0.84348 0.23053 1.15801 -2.02760 0.35357 1.00000 437
-1.71278 0.89693 0.60071 0.46442 -1.32518 0.35357 1.00000 438
-0.78904 -0.97366 0.78580 0.27526 -1.37201 2.66511 1.00000 439
1.13947 1.85895 -0.88002 0.33832 1.10988 -0.30687 1.00000 440
0.21573 0.95038 0.23053 1.59939 -0.95055 -0.63710 1.00000 441
-0.74042 1.05727 0.97089 1.47328 -1.51249 -0.30687 1.00000 442
0.41020 -0.81332 -0.50984 -0.48138 1.06306 -0.96732 1.00000 443
-0.57836 0.73659 0.23053 -1.04886 0.07967 0.68379 1.00000 444
0.97741 -0.06509 -0.13966 -0.67054 0.96940 -2.28820 1.00000 445
-1.09696 0.68315 0.23053 -0.29222 -2.21491 0.35357 1.00000 446
-2.02070 -2.47013 0.60071 -1.49024 -0.34179 1.01401 1.00000 447
-1.38866 -1.82879 -0.32475 -2.75131 1.95279 0.35357 1.00000 448
1.15568 -0.54610 -2.17565 -2.81436 1.95279 -1.29754 1.00000 449
0.97741 1.27105 -0.13966 -0.48138 0.50112 -1.29754 1.00000 450
-2.02070 1.37794 1.89634 -1.11192 -1.46566 2.00467 1.00000 451
1.28533 -1.13400 0.60071 -2.56215 1.90596 -0.63710 1.00000 452
-0.61078 0.46937 -1.06511 -0.92275 0.26698 0.35357 1.00000 453
0.60467 0.52281 0.23053 -0.60749 0.36063 -0.96732 1.00000 454
-1.11316 -0.65299 0.23053 -0.98581 -0.48227 1.67445 1.00000 455
1.60945 0.30903 0.23053 -0.48138 1.15671 -0.96732 1.00000 456
-1.76140 -0.59954 -0.69493 0.08610 -0.90373 1.34423 1.00000 457
0.97741 0.36248 0.04544 -0.41833 1.01623 -0.96732 1.00000 458
0.88018 0.30903 0.04544 0.46442 -0.85690 -0.63710 1.00000 459
-1.58314 -0.54610 -0.88002 0.02305 -1.32518 2.00467 1.00000 460
0.68570 1.05727 -1.25020 -1.42718 1.76548 -0.96732 1.00000 461
1.13947 1.11071 -0.13966 0.52748 -0.10765 -0.30687 1.00000 462
-1.14557 0.30903 -0.32475 0.08610 -0.48227 0.35357 1.00000 463
-1.03213 0.20214 -0.50984 -0.98581 0.40746 0.68379 1.00000 464
0.86397 1.11071 0.60071 -0.98581 0.64160 -0.63710 1.00000 465
0.49123 -0.59954 0.04544 0.46442 0.78209 -2.28820 1.00000 466
-1.34005 -0.33232 -0.69493 0.40137 -2.26174 1.34423 1.00000 467
-2.00449 1.00382 -0.13966 -0.98581 -0.10765 0.68379 1.00000 468
-1.29143 1.05727 0.23053 -2.12077 1.81231 0.35357 1.00000 469
1.26912 0.41592 0.60071 -1.99467 1.62499 -0.30687 1.00000 470
1.73909 -0.01164 0.41562 -0.85970 0.50112 -0.30687 1.00000 471
1.52842 -0.38576 -0.13966 0.96885 -0.43544 -0.96732 1.00000 472
0.68570 0.14869 0.04544 1.72550 -1.88712 -1.29754 1.00000 473
-1.48590 1.00382 0.78580 1.53633 -3.19831 0.68379 1.00000 474
-2.36102 -1.72190 -0.50984 0.52748 -1.32518 1.34423 1.00000 475
1.65806 0.73659 -1.99056 -0.48138 1.76548 -1.29754 1.00000 476
1.57703 3.40887 -1.06511 0.90580 -2.58954 0.35357 1.00000 477
0.50744 1.37794 0.78580 1.72550 -0.01399 0.35357 1.00000 478
-0.17321 -1.40122 -0.50984 2.29298 -0.66959 0.68379 1.00000 479
-0.17321 -0.22542 -1.43529 2.10382 0.17332 -0.63710 1.00000 480
-1.66417 0.46937 -1.43529 1.09496 -1.32518 0.35357 1.00000 481
-2.03690 1.27105 -0.69493 -0.04000 -0.34179 0.35357 1.00000 482
-1.29143 1.64517 0.41562 -1.99467 1.43768 1.01401 1.00000 483
1.59324 0.25558 0.60071 -1.80550 2.32742 -2.61842 1.00000 484
0.94500 0.30903 0.97089 0.65358 0.31381 -2.28820 1.00000 485
-2.23138 -1.29433 -0.69493 -0.04000 -1.79346 1.67445 1.00000 486
-1.59934 -0.27887 -1.25020 -2.12077 1.67182 0.35357 1.00000 487
1.75530 0.30903 0.04544 -1.55329 1.20354 -0.63710 1.00000 488
1.33394 0.25558 0.04544 1.15801 -0.81007 -0.63710 1.00000 489
-1.32384 0.46937 0.60071 1.41023 -1.46566 0.35357 1.00000 490
-0.62698 0.62970 -1.43529 -0.92275 -0.34179 1.34423 1.00000 491
1.07465 1.05727 -0.50984 -0.54443 1.01623 -1.95798 1.00000 492
-0.64319 0.62970 0.04544 0.21221 -1.69980 1.01401 1.00000 493
-1.12937 0.36248 0.04544 -0.92275 0.07967 0.68379 1.00000 494
0.73432 0.09525 -0.32475 -1.23802 1.06306 -0.63710 1.00000 495
-0.69181 0.68315 -0.32475 -0.10306 -1.23152 0.35357 1.00000 496
-1.11316 0.41592 -0.13966 -0.85970 -0.24813 1.01401 1.00000 497
0.55606 0.68315 0.41562 -1.55329 0.87574 -0.30687 1.00000 498
0.89638 -0.17198 0.04544 -0.98581 0.50112 0.35357 1.00000 499
1.17188 -0.38576 -0.32475 -0.29222 0.54795 -0.63710 1.00000 500
0.52364 -1.56156 -0.69493 0.65358 -1.37201 -0.63710 1.00000 501
-0.93490 1.05727 -0.69493 0.59053 -2.12126 -0.30687 1.00000 502
-2.05311 0.84348 -0.32475 -0.22917 -2.12126 1.34423 1.00000 503
1.12327 0.04180 -0.32475 -1.49024 1.76548 -0.30687 1.00000 504
1.35015 0.79004 0.04544 -0.41833 0.12649 -0.30687 1.00000 505
0.89638 1.43138 0.41562 0.71664 -1.37201 -0.63710 1.00000 506
-1.97208 -0.06509 1.52616 0.14916 -2.12126 1.01401 1.00000 507
0.96121 3.03475 2.45161 -0.98581 0.87574 0.35357 1.00000 508
1.47980 -0.75988 1.52616 -0.10306 0.78209 -1.95798 1.00000 509
-0.75663 -1.29433 0.60071 1.03191 -2.82368 2.33489 1.00000 510
-1.48590 -1.34778 -0.13966 -0.04000 -0.15448 0.35357 1.00000 511
-0.38389 0.52281 1.52616 -1.93161 -0.29496 0.68379 1.00000 512
0.16711 -1.77534 -0.69493 0.46442 0.26698 -0.30687 1.00000 513
0.02126 0.46937 0.23053 0.52748 -0.24813 -0.30687 1.00000 514
-0.62698 1.32449 2.08143 0.27526 -0.48227 0.35357 1.00000 515
-0.83766 -1.29433 2.08143 -0.85970 0.12649 0.35357 1.00000 516
0.75053 0.09525 -0.50984 0.52748 -0.01399 -0.30687 1.00000 517
0.31297 -0.92022 -0.88002 0.52748 0.07967 -0.63710 1.00000 518
0.52364 -1.29433 0.97089 0.65358 0.22015 -0.30687 1.00000 519
0.10229 0.14869 0.78580 0.46442 0.03284 -0.30687 1.00000 520
0.10229 -1.08055 -0.88002 0.46442 0.03284 -0.63710 1.00000 521
-1.08075 0.25558 0.41562 -0.79665 -0.15448 0.68379 1.00000 522
0.84776 1.00382 -0.13966 0.71664 -0.24813 -0.30687 1.00000 523
-0.83766 -1.13400 0.60071 0.21221 -0.15448 0.35357 1.00000 524
0.53985 0.46937 0.23053 0.08610 0.12649 0.35357 1.00000 525
0.70191 -1.40122 -0.32475 0.59053 0.26698 -0.30687 1.00000 526
0.18332 -0.59954 -0.88002 1.72550 -0.34179 -0.30687 1.00000 527
-0.83766 -0.43921 -0.88002 1.28412 -0.52910 0.35357 1.00000 528
0.58847 -1.24089 -0.13966 0.46442 -0.01399 -0.30687 1.00000 529
-0.88628 -0.33232 -0.69493 0.08610 -0.20130 0.35357 1.00000 530
0.55606 -1.02711 0.60071 0.02305 0.03284 -0.30687 1.00000 531
0.08608 -0.86677 0.04544 0.52748 -0.43544 -0.30687 1.00000 532
-0.88628 -3.59249 0.04544 0.14916 -0.52910 1.01401 1.00000 533
-0.38389 -0.75988 0.23053 -1.04886 0.45429 0.35357 1.00000 534
0.75053 0.14869 -0.13966 -0.54443 0.59477 -0.30687 1.00000 535
0.65329 -1.02711 0.60071 0.65358 -0.10765 -0.63710 1.00000 536
0.50744 -0.97366 -1.06511 -0.92275 0.64160 -0.30687 1.00000 537
0.86397 -0.43921 -1.06511 -0.22917 0.40746 -0.30687 1.00000 538
0.45882 -0.01164 0.04544 0.46442 0.40746 -0.63710 1.00000 539
-0.95110 0.89693 0.41562 -0.98581 -0.01399 0.35357 1.00000 540
1.13947 -1.98912 -0.32475 -0.79665 0.73526 -0.30687 1.00000 541
1.09085 0.25558 -1.43529 1.53633 -0.29496 -0.96732 1.00000 542
-0.70801 0.46937 -0.32475 1.97771 -1.51249 0.68379 1.00000 543
0.63709 -0.43921 0.41562 -0.85970 0.73526 -0.30687 1.00000 544
0.86397 -0.38576 0.41562 0.59053 0.03284 -0.63710 1.00000 545
0.15091 0.20214 -0.69493 0.40137 0.31381 -1.29754 1.00000 546
-0.90248 0.68315 0.23053 0.27526 -1.60615 1.34423 1.00000 547
-0.61078 -1.08055 0.04544 -0.85970 0.96940 0.35357 1.00000 548
-0.90248 -0.65299 -0.13966 0.21221 -0.43544 0.68379 1.00000 549
0.58847 0.09525 -0.32475 -0.67054 0.68843 -0.30687 1.00000 550
-0.70801 0.04180 0.04544 -1.93161 -0.20130 0.68379 1.00000 551
0.92879 -0.75988 -0.13966 -0.54443 0.12649 -0.30687 1.00000 552
-0.78904 -0.06509 -0.32475 0.33832 -0.52910 0.68379 1.00000 553
-0.04357 0.25558 0.04544 -0.79665 0.45429 0.35357 1.00000 554
0.55606 -1.08055 -0.32475 -0.54443 0.82892 -0.63710 1.00000 555
0.15091 0.04180 -0.88002 0.46442 0.17332 -0.63710 1.00000 556
-0.64319 0.46937 0.23053 0.27526 -0.57593 0.68379 1.00000 557
0.53985 -1.34778 -0.88002 0.65358 0.12649 -0.30687 1.00000 558
0.91259 0.79004 0.04544 0.52748 0.12649 -0.30687 1.00000 559
-1.24281 0.52281 -0.32475 -0.92275 0.07967 0.35357 1.00000 560
-0.69181 -0.59954 0.04544 0.08610 -0.20130 0.68379 1.00000 561
0.73432 -0.81332 -1.25020 0.71664 0.22015 -0.63710 1.00000 562
-0.02736 0.41592 -0.13966 1.53633 -0.52910 -0.30687 1.00000 563
-0.96731 0.46937 0.23053 -0.92275 0.22015 0.68379 1.00000 564
0.13470 -2.20291 -0.32475 0.46442 0.07967 -0.30687 1.00000 565
-0.75663 0.95038 -0.50984 0.14916 -0.52910 1.01401 1.00000 566
0.97741 -0.49265 -1.43529 0.71664 0.31381 -0.30687 1.00000 567
0.71812 1.48483 0.41562 1.72550 -0.34179 -0.30687 1.00000 568
0.05367 -0.06509 -0.50984 0.46442 -0.01399 -0.30687 1.00000 569
0.57226 -1.24089 -0.50984 0.52748 0.31381 -0.63710 1.00000 570
-0.78904 -0.33232 0.23053 -2.43604 0.64160 1.01401 1.00000 571
1.47980 -0.86677 -0.69493 -1.67940 1.20354 -0.63710 1.00000 572
-1.38866 -0.22542 0.23053 0.46442 -1.13787 0.68379 1.00000 573
-0.88628 -1.50812 0.41562 -1.04886 1.29720 0.35357 1.00000 574
0.99362 -0.70643 -0.50984 -0.29222 0.40746 -0.30687 1.00000 575
0.94500 -0.59954 -0.50984 0.52748 -0.15448 -0.30687 1.00000 576
-0.96731 -0.97366 -1.25020 0.40137 -0.20130 -0.30687 1.00000 577
-1.19419 0.36248 -0.50984 -0.10306 -0.34179 0.35357 1.00000 578
-0.99972 -2.14946 0.23053 -1.04886 0.73526 0.35357 1.00000 579
-0.38389 -0.33232 -0.50984 -1.86856 -0.01399 1.01401 1.00000 580
0.91259 -0.65299 -1.06511 -1.23802 0.64160 -0.63710 1.00000 581
0.53985 0.79004 -0.32475 0.46442 -0.57593 -0.96732 1.00000 582
-0.87007 -1.77534 0.23053 0.27526 -0.57593 1.01401 1.00000 583
0.57226 -0.59954 0.04544 0.52748 0.12649 -0.30687 1.00000 584
-1.19419 -0.81332 -0.69493 -1.04886 -0.01399 0.35357 1.00000 585
-0.70801 0.04180 -0.32475 -1.99467 0.68843 0.35357 1.00000 586
0.96121 -0.65299 0.23053 -1.61634 0.92257 -0.63710 1.00000 587
0.75053 -1.02711 -0.32475 0.52748 -0.29496 -0.63710 1.00000 588
-0.40010 0.14869 -0.32475 -0.85970 0.17332 0.35357 1.00000 589
-0.64319 -0.75988 -0.32475 -0.85970 -0.15448 0.35357 1.00000 590
-0.56216 0.30903 -0.50984 -0.92275 -0.24813 0.68379 1.00000 591
0.66950 -0.43921 -0.13966 0.52748 -0.10765 -0.30687 1.00000 592
-1.12937 -0.27887 0.23053 -0.04000 -0.34179 0.68379 1.00000 593
-0.96731 -0.43921 0.04544 -0.85970 0.64160 0.35357 1.00000 594
0.60467 0.04180 -0.69493 -0.98581 0.64160 -0.30687 1.00000 595
-0.35148 0.73659 0.41562 -0.79665 0.12649 0.35357 1.00000 596
0.73432 -1.45467 0.04544 -0.41833 0.68843 -0.30687 1.00000 597
-1.17799 0.25558 -0.50984 0.21221 -0.66959 0.68379 1.00000 598
-0.20563 -0.75988 -0.13966 -0.73359 -0.01399 0.35357 1.00000 599
0.45882 0.14869 -0.13966 -0.48138 0.36063 -0.30687 1.00000 600
-0.69181 -0.22542 -0.50984 -0.98581 0.03284 0.35357 1.00000 601
0.13470 0.20214 0.04544 0.46442 -0.01399 -0.63710 1.00000 602
-0.90248 -0.97366 0.23053 0.14916 -1.09104 1.01401 1.00000 603
0.31297 -0.38576 0.04544 1.59939 -0.29496 -0.30687 1.00000 604
-0.65939 -0.75988 -0.32475 1.47328 -0.52910 0.68379 1.00000 605
0.34538 -1.02711 -0.13966 0.46442 0.36063 -0.63710 1.00000 606
-0.80525 -1.61501 -1.25020 0.14916 -0.34179 0.35357 1.00000 607
0.63709 -0.06509 0.60071 -0.54443 0.68843 -0.30687 1.00000 608
0.75053 -1.93568 -0.32475 0.71664 0.12649 -0.30687 1.00000 609
-0.72422 -0.22542 -0.32475 0.21221 -0.01399 0.68379 1.00000 610
0.71812 -0.43921 -0.32475 0.84275 0.17332 -0.30687 1.00000 611
0.57226 -0.38576 -0.13966 1.66244 -0.15448 -0.30687 1.00000 612
-0.28666 -0.22542 0.04544 1.91466 -0.71641 0.68379 1.00000 613
-0.12460 -1.02711 -0.88002 1.53633 0.31381 -0.30687 1.00000 614
0.31297 0.79004 0.04544 0.52748 0.07967 -0.30687 1.00000 615
0.66950 -0.01164 -1.25020 0.71664 0.36063 -0.30687 1.00000 616
0.29676 0.25558 -0.32475 1.59939 -0.34179 -0.30687 1.00000 617
-0.82145 -0.54610 0.04544 1.15801 -0.43544 0.35357 1.00000 618
-0.41630 -0.22542 -0.88002 -0.98581 0.22015 0.35357 1.00000 619
0.94500 0.62970 1.71125 -0.48138 0.87574 -1.29754 1.00000 620
-0.69181 -3.11148 -1.25020 0.27526 -1.13787 1.34423 1.00000 621
-0.54595 0.46937 -1.06511 -0.92275 -0.06082 0.68379 1.00000 622
1.22050 -1.50812 -0.50984 0.71664 0.31381 -0.30687 1.00000 623
1.02603 -0.86677 -0.88002 1.66244 -0.43544 -0.63710 1.00000 624
-1.45349 -0.49265 -0.69493 1.28412 -0.81007 0.68379 1.00000 625
0.68570 0.57626 -0.69493 -1.17497 0.78209 -0.30687 1.00000 626
-0.88628 0.46937 -0.69493 0.27526 -0.43544 0.68379 1.00000 627
-0.62698 -0.11853 -0.13966 -0.79665 0.59477 0.35357 1.00000 628
0.88018 -0.43921 -0.32475 -0.48138 0.92257 -0.63710 1.00000 629
0.62088 -0.17198 0.04544 0.65358 -0.34179 -0.63710 1.00000 630
-1.08075 -1.45467 -1.06511 0.14916 -0.48227 0.68379 1.00000 631
-0.83766 -0.70643 -1.43529 -0.79665 0.64160 0.35357 1.00000 632
0.52364 -0.27887 -1.80547 -0.98581 0.96940 -0.30687 1.00000 633
0.73432 -0.22542 -1.80547 -0.54443 0.36063 -0.30687 1.00000 634
-0.74042 -1.24089 -1.06511 0.21221 -0.81007 -0.30687 1.00000 635
-0.44872 -1.02711 -1.06511 -0.79665 0.03284 0.68379 1.00000 636
0.49123 -0.22542 -1.06511 -0.67054 0.59477 -0.96732 1.00000 637
-0.27045 -1.34778 0.23053 -0.79665 0.26698 0.35357 1.00000 638
0.47503 -1.77534 -1.43529 -0.54443 0.64160 -1.29754 1.00000 639
-0.64319 -0.97366 -1.06511 -0.54443 -0.48227 0.35357 1.00000 640
0.65329 -0.65299 0.23053 0.46442 -0.06082 -0.63710 1.00000 641
-0.74042 -1.50812 -0.50984 0.59053 -0.66959 0.68379 1.00000 642
-0.30286 2.44685 -1.25020 -0.79665 -0.15448 0.68379 1.00000 643
0.37779 -0.06509 0.60071 -0.60749 0.22015 -0.30687 1.00000 644
-1.64796 -2.14946 3.37706 -0.73359 -0.10765 5.30687 1.00000 645
0.92879 0.14869 1.34107 -1.36413 1.10988 -0.63710 1.00000 646
1.26912 0.09525 1.15598 -0.48138 0.31381 -1.62776 1.00000 647
-0.61078 0.36248 2.26652 0.21221 -0.01399 0.35357 1.00000 648
-0.57836 1.00382 0.97089 -0.92275 -0.34179 2.00467 1.00000 649
1.05844 1.21760 2.63670 -0.29222 0.54795 -0.96732 1.00000 650
0.83156 0.57626 2.82179 0.59053 -0.48227 -0.30687 1.00000 651
-0.90248 0.52281 3.37706 0.59053 -0.48227 0.35357 1.00000 652
-1.03213 -0.22542 3.37706 0.08610 -0.06082 1.67445 1.00000 653
1.26912 -0.92022 1.89634 0.46442 0.92257 -2.61842 1.00000 654
0.62088 0.04180 2.08143 1.53633 -1.41884 0.35357 1.00000 655
-0.91869 -0.01164 1.89634 1.34717 -0.90373 2.00467 1.00000 656
0.18332 -0.54610 0.97089 0.40137 0.87574 -0.63710 1.00000 657
-0.74042 0.41592 -0.32475 0.27526 0.03284 -0.30687 1.00000 658
-1.16178 1.37794 1.15598 -1.04886 -0.10765 1.01401 1.00000 659
0.76673 1.16416 2.45161 -1.61634 0.82892 -0.96732 1.00000 660
-0.99972 -1.93568 0.04544 -0.67054 -1.04421 1.67445 1.00000 661
0.78294 1.43138 0.04544 -1.61634 0.64160 -0.63710 1.00000 662
-1.04834 -0.27887 2.08143 -0.92275 -0.48227 0.35357 1.00000 663
0.83156 -1.93568 -1.06511 -1.61634 1.85913 -1.29754 1.00000 664
-1.06454 1.43138 1.71125 0.40137 -1.65298 0.35357 1.00000 665
-1.95587 0.52281 1.89634 -0.67054 -1.09104 1.34423 1.00000 666
-0.83766 -2.04257 0.60071 -2.94047 1.85913 0.68379 1.00000 667
0.78294 -2.20291 -1.25020 -2.94047 2.60839 -2.28820 1.00000 668
1.51221 0.89693 0.97089 0.08610 0.50112 -1.62776 1.00000 669
0.53985 -1.40122 0.78580 1.59939 -1.55932 -0.63710 1.00000 670
0.96121 -4.50106 1.34107 -1.74245 1.20354 -0.96732 1.00000 671
0.96121 0.68315 -0.69493 0.59053 0.26698 -1.62776 1.00000 672
-0.61078 1.59172 1.34107 1.09496 -1.60615 0.35357 1.00000 673
-1.72899 -0.06509 1.52616 0.02305 -0.95055 1.01401 1.00000 674
0.83156 -0.38576 0.04544 -2.12077 1.57817 -0.63710 1.00000 675
-0.57836 0.73659 0.23053 -0.79665 0.26698 1.01401 1.00000 676
0.97741 0.09525 0.60071 -0.48138 1.10988 -0.63710 1.00000 677
0.96121 0.46937 0.97089 0.46442 -0.52910 -0.30687 1.00000 678
0.05367 -0.65299 -0.13966 1.59939 -0.34179 -0.30687 1.00000 679
-1.19419 -0.33232 -0.50984 0.96885 -0.85690 0.35357 1.00000 680
-1.12937 0.14869 -0.32475 -0.85970 0.36063 0.68379 1.00000 681
0.53985 -0.43921 0.04544 -1.36413 1.20354 -0.63710 1.00000 682
0.73432 -0.22542 -0.32475 0.46442 -0.24813 -0.63710 1.00000 683
-1.22660 0.14869 0.04544 0.33832 -1.13787 1.67445 1.00000 684
1.31774 0.09525 -0.69493 -0.35527 1.62499 -2.94864 1.00000 685
-1.12937 0.46937 0.60071 0.59053 -1.98077 0.35357 1.00000 686
1.30153 -0.49265 -0.50984 -0.54443 2.18693 -1.95798 1.00000 687
1.31774 1.11071 0.04544 0.71664 -1.84029 -0.30687 1.00000 688
-0.95110 -0.54610 0.23053 0.77969 -1.23152 1.01401 1.00000 689
-0.70801 -0.81332 -0.69493 -0.79665 0.73526 -0.30687 1.00000 690
-0.48113 -0.70643 -1.06511 -1.04886 0.50112 0.35357 1.00000 691
0.79915 0.95038 -1.06511 -0.73359 0.82892 -1.29754 1.00000 692
-0.80525 0.62970 1.52616 -0.29222 -0.57593 0.35357 1.00000 693
-0.93490 0.57626 1.89634 -0.92275 0.17332 0.35357 1.00000 694
1.33394 -1.82879 -0.88002 -0.48138 1.01623 -0.96732 1.00000 695
1.15568 -0.38576 -0.88002 0.52748 -0.76324 -0.96732 1.00000 696
