ClimbRate Sgz P Q CurRoll AbsRoll DiffClb DiffRollRate DiffDiffClb SaTime1 SaTime2 SaTime3 SaTime4 DiffSaTime1 DiffSaTime2 DiffSaTime3 DiffSaTime4 Sa Y outlier number
-0.77888 2.03619 1.61082 1.77374 0.68627 0.19247 -2.40629 -0.31390 0.03579 0.12542 0.37834 0.37834 0.38149 -2.21007 -0.01041 0.05862 -0.01294 0.38148 0.20471 1.00000 4188
0.73057 1.05345 1.09544 1.25588 0.79135 -1.02628 -0.98694 -0.71115 -0.28020 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 0.35359 1.00000 5044
0.29467 0.14933 -0.51514 0.04756 -1.94068 0.67997 -0.60845 0.87785 0.77311 1.11926 1.11463 1.11455 1.11258 1.26564 -0.01041 0.05862 -0.01294 1.11240 -0.24192 1.00000 13198
0.78461 -0.83341 1.15986 -1.33339 0.05580 -0.78253 1.56789 -0.23445 0.03579 -1.61380 -1.58510 -1.58488 -1.56811 0.10707 -0.01041 0.05862 -0.01294 -1.56764 2.28902 1.00000 5654
-1.17155 -1.34444 0.06467 -0.38399 0.26596 0.19247 0.62165 0.71895 -0.38554 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.83744 1.00000 13071
-0.58434 0.69966 -1.44928 0.22017 1.00151 0.19247 -0.32458 -1.18786 -0.17487 -1.36534 -1.33967 -1.33947 -1.56811 0.10707 -0.01041 1.78093 -0.01294 -1.56764 1.69350 1.00000 963
0.93591 -0.67617 1.61082 0.04756 0.47612 -2.00128 0.81090 1.91070 0.14112 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 0.20471 1.00000 10258
-0.15564 -0.00791 1.38534 0.13387 0.68627 0.43622 -0.41920 -1.10841 -0.17487 -0.12304 -0.11252 -0.11246 -0.10591 -2.21007 -0.01041 0.05862 -0.01294 -0.10580 -0.39080 1.00000 12559
-0.35378 -0.32239 -1.64255 2.72314 1.31674 -0.05128 -1.27081 -2.85631 -6.81073 -0.37150 -1.33967 -1.33947 -1.32441 4.74135 -0.01041 0.05862 -0.01294 -1.32400 -0.24192 1.00000 13257
-1.02024 0.77828 -0.93389 2.29159 -0.36451 -1.27003 -1.36543 -0.63170 -0.06954 -3.10457 -3.05768 -3.05729 -3.03030 0.10707 -0.01041 0.05862 -0.01294 -3.02947 3.03341 1.00000 9285
-0.36819 1.25000 0.90217 0.39279 -1.83561 -1.02628 0.14854 1.59290 -0.28020 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 1.84238 1.00000 5333
1.05480 -0.51894 -0.06418 -0.81554 -0.46959 0.92372 0.62165 0.08335 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 4508
1.29256 -1.18720 -1.44928 0.47910 -0.36451 -1.27003 0.24316 -0.15500 -0.17487 -1.36534 -1.33967 -1.33947 -1.32441 0.10707 -0.01041 0.05862 -0.01294 -1.32400 0.94911 1.00000 13641
1.30697 -0.55824 1.03101 -0.55661 -0.36451 -0.53878 0.90552 0.63950 -0.28020 0.12542 0.13291 0.13294 0.13779 -2.21007 -0.01041 0.05862 -0.01294 0.13784 0.05583 1.00000 14791
1.46188 -0.47963 0.64448 -1.67863 -1.20514 0.92372 1.37864 0.79840 0.56244 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.53968 1.00000 14136
0.65492 -0.51894 0.80553 -0.47030 0.79135 0.43622 0.33779 -0.23445 -0.06954 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 0.50247 1.00000 4670
-0.61676 -2.75959 -0.16081 -0.64292 1.52690 -1.27003 1.28402 -1.10841 0.14112 -1.36534 -1.33967 -1.33947 -1.32441 0.10707 -0.01041 0.05862 -0.01294 -1.32400 -0.39080 1.00000 3267
-0.72124 0.42450 -0.19302 1.42850 -0.99498 -0.05128 -1.83855 -0.39335 0.03579 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.68856 1.00000 2213
0.41355 -0.63686 -0.74062 0.30648 1.00151 -1.27003 0.33779 -0.07555 -0.17487 -1.36534 -1.33967 -1.33947 -1.32441 0.10707 -0.01041 0.05862 -0.01294 -1.32400 1.39574 1.00000 9654
-0.37540 -0.91203 -0.06418 -0.03875 -0.99498 -0.29503 0.24316 0.56005 -0.28020 0.62234 0.37834 0.37834 0.38149 0.10707 -0.01041 1.78093 -0.01294 0.38148 -0.68856 1.00000 12253
1.03318 0.03140 -0.32187 -1.76494 0.16088 0.92372 1.75713 0.40115 -0.17487 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.68856 1.00000 6108
1.19890 -0.04722 -1.22379 -0.81554 -1.20514 -0.53878 0.71628 0.63950 0.56244 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 0.35359 1.00000 13478
-0.72844 1.09276 -0.74062 0.91065 -0.15435 -0.05128 -0.89232 0.16280 -0.80686 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.24192 1.00000 993
1.00796 0.22795 -0.06418 -1.76494 -1.83561 0.19247 1.18939 1.11620 0.66778 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 2607
0.52883 1.56448 0.61226 0.30648 -0.88990 -0.53878 -0.32458 0.95730 0.14112 -0.12304 0.13291 0.13294 0.38149 -2.21007 -0.01041 -3.38599 -0.01294 0.38148 0.05583 1.00000 6015
-2.25950 0.73897 0.77332 -1.59232 1.52690 0.19247 -0.04071 -0.79060 4.77569 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.24192 1.00000 987
-0.86894 -0.67617 1.77188 -1.50601 -0.25943 0.19247 1.94638 1.43400 -0.28020 0.87080 1.11463 1.11455 1.11258 -2.21007 -0.01041 -1.66368 -0.01294 1.11240 -0.68856 1.00000 2469
1.10163 -0.36170 -1.93245 0.22017 -0.78482 -1.27003 0.33779 -0.79060 0.03579 -1.11688 -1.09424 -1.09407 -1.08071 0.10707 -0.01041 0.05862 -0.01294 -1.08036 -0.09305 1.00000 194
-1.15714 1.05345 -1.41706 0.22017 0.16088 0.67997 -0.98694 0.32170 1.82642 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 16249
-0.17366 0.42450 -0.57956 -0.90184 1.52690 1.16747 0.62165 -0.79060 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.53968 1.00000 2764
0.29467 0.62104 0.12909 -1.50601 -0.25943 0.92372 1.47326 0.00390 -0.28020 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 1719
-0.49068 -0.12584 0.12909 -1.33339 -1.31021 -0.78253 1.66251 1.91070 -0.91219 0.62234 0.86920 0.86915 0.62518 -1.05150 -0.01041 0.05862 -0.01294 0.62512 -0.83744 1.00000 5853
-0.38981 0.46381 -0.48293 -0.55661 -0.78482 -0.53878 0.81090 0.87785 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.83744 1.00000 7742
-0.53030 -0.44032 1.32092 -2.11017 -0.67975 -0.05128 0.33779 -0.94951 5.93433 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.68856 1.00000 9280
1.32859 1.01414 1.83630 0.13387 -1.10006 0.67997 -0.51382 0.79840 -0.17487 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.24192 1.00000 9395
-0.41502 -1.30513 1.06323 -1.07446 -0.46959 1.16747 0.81090 0.56005 -0.28020 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.68856 1.00000 7867
-1.25801 0.03140 -0.74062 -0.98815 -0.25943 1.16747 0.62165 0.40115 -0.06954 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.68856 1.00000 11383
0.51802 0.03140 0.41899 -1.41970 0.47612 1.41122 1.18939 0.24225 -0.06954 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.39080 1.00000 7924
1.20610 0.73897 0.67669 0.04756 -0.57467 1.16747 -0.41920 0.48060 -0.17487 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 0.20471 1.00000 12697
0.24063 -1.18720 0.45121 -1.50601 -1.62545 -0.05128 2.13563 0.79840 -1.22818 0.37388 0.62377 0.62374 0.62518 -1.05150 -0.01041 0.05862 -0.01294 0.62512 -0.83744 1.00000 9178
0.42076 0.66035 0.25794 -0.12506 -0.88990 -0.05128 0.14854 0.71895 0.03579 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.09305 1.00000 11731
0.71616 -0.00791 0.29015 -1.59232 -1.31021 0.67997 1.56789 0.56005 -0.28020 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 2103
-0.20248 -0.16515 0.16130 -0.47030 0.05580 0.92372 0.24316 -0.31390 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 3196
0.68014 -1.73753 0.19351 0.30648 -0.99498 0.92372 -0.51382 0.48060 -0.49087 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 1.39574 1.00000 14524
0.89629 0.30657 0.35457 0.04756 1.63198 0.67997 -0.41920 -0.23445 0.14112 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.24192 1.00000 7394
-0.69242 -0.12584 0.32236 0.13387 0.26596 0.19247 -0.41920 0.16280 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.53968 1.00000 8661
0.33790 0.85690 0.80553 -0.21137 -0.67975 0.19247 0.24316 1.03675 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 4494
0.56125 0.26726 -0.19302 0.99696 -0.04928 -2.00128 0.14854 0.24225 -0.17487 -1.61380 -1.58510 -1.58488 -1.56811 0.10707 -0.01041 0.05862 -0.01294 -1.56764 1.39574 1.00000 12490
0.62250 0.69966 0.86996 -0.29768 1.63198 1.65497 -0.13533 -0.71115 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 9414
-1.91726 0.97483 -0.77283 -0.29768 -1.10006 -0.05128 0.33779 1.27510 0.14112 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.98632 1.00000 13793
0.90349 -0.32239 -0.06418 0.22017 0.26596 -0.53878 -0.13533 -0.63170 -0.06954 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.53968 1.00000 4315
-0.60596 1.64310 0.45121 0.22017 0.58119 1.41122 -0.79769 -0.07555 0.03579 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.24192 1.00000 8416
0.48920 -0.00791 -1.06274 -0.81554 -1.41529 0.92372 0.52703 0.71895 0.03579 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.39080 1.00000 8868
0.82063 0.34588 -0.51514 1.60112 -0.04928 -2.48878 0.14854 -0.07555 -0.06954 -3.60149 -3.54854 -3.54810 -3.51770 0.10707 -0.01041 0.05862 -0.01294 -3.51675 3.03341 1.00000 15212
-1.22919 1.13207 -1.38485 1.42850 0.47612 -2.48878 -0.32458 -1.10841 0.24645 -2.11072 -2.07596 -2.07568 -2.05551 0.10707 -0.01041 0.05862 -0.01294 -2.05491 0.50247 1.00000 14679
1.18449 -0.08653 0.90217 2.11898 0.58119 -1.75753 0.05392 0.56005 -2.80815 -1.36534 -1.33967 -1.33947 -1.32441 0.10707 -0.01041 0.05862 -0.01294 -1.32400 1.69350 1.00000 8165
1.34300 0.38519 -0.19302 -0.81554 -2.46607 -0.53878 1.18939 1.43400 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 12205
0.87467 2.46860 -1.25601 0.91065 -1.10006 -0.05128 -1.27081 0.56005 0.14112 0.62234 0.37834 0.37834 0.13779 1.26564 -0.01041 1.78093 -0.01294 0.13784 0.94911 1.00000 3048
-0.41142 -0.83341 -2.51226 0.82434 0.47612 -1.75753 -0.04071 -3.57136 -0.38554 -4.09841 -4.03940 -4.03890 -4.00510 0.10707 -0.01041 0.05862 -0.01294 -4.00403 0.80023 1.00000 7057
0.82784 -0.87272 -0.51514 -0.29768 0.16088 -0.53878 0.52703 -0.23445 -0.17487 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.24192 1.00000 16574
-0.26732 -3.19199 -1.51370 -0.03875 0.05580 -0.29503 0.14854 1.35455 0.03579 0.87080 0.62377 0.62374 0.62518 1.26564 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 7789
-0.64558 0.73897 -1.51370 1.08327 0.68627 -0.78253 -0.70307 -0.39335 -1.12285 -0.37150 -0.60338 -0.60327 -0.59331 1.26564 -0.01041 0.05862 -0.01294 -0.59308 -0.53968 1.00000 12365
-1.23279 0.54243 -0.64399 0.65172 0.16088 -1.75753 0.52703 -1.34676 0.56244 -1.61380 -1.83053 -1.83028 -1.81181 2.42421 -0.01041 0.05862 -0.01294 -1.81127 0.20471 1.00000 13607
1.48349 -1.02996 2.06178 1.51481 1.00151 -1.51378 -0.98694 -2.53851 0.77311 -3.84995 -3.30311 -3.30269 -2.29921 -2.21007 -0.01041 -8.55292 -0.01294 -2.29855 0.94911 1.00000 6522
-1.48496 0.18864 1.12765 0.22017 -1.10006 0.92372 -0.70307 0.87785 0.14112 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 0.65135 1.00000 3615
0.62250 -0.59755 0.09688 -0.98815 -1.10006 0.92372 0.71628 0.56005 -0.17487 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 1.69350 1.00000 15254
1.26374 1.05345 1.06323 1.68743 -0.99498 -1.02628 0.14854 2.14905 -3.75613 0.37388 0.62377 0.62374 0.62518 -2.21007 -0.01041 0.05862 -0.01294 0.62512 0.35359 1.00000 15828
0.83865 0.22795 0.35457 -0.38399 0.26596 0.43622 0.52703 0.40115 -1.33352 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.24192 1.00000 4362
2.13194 -0.04722 0.45121 -0.47030 -0.46959 0.19247 0.43241 1.03675 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 0.05583 1.00000 5396
0.32709 -0.08653 0.80553 -0.38399 -0.67975 0.19247 0.52703 1.03675 -0.17487 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.24192 1.00000 6270
-0.46906 0.73897 1.83630 1.60112 -0.15435 -2.48878 -0.60845 0.00390 0.98377 -2.60765 -2.56682 -2.56649 -2.29921 0.10707 -0.01041 -3.38599 -0.01294 -2.29855 1.99126 1.00000 9886
-0.14484 -0.28308 -0.77283 -1.16077 -1.10006 -0.78253 1.09477 -0.47280 2.45840 -0.37150 -0.60338 -0.60327 -0.59331 1.26564 -0.01041 0.05862 -0.01294 -0.59308 -0.68856 1.00000 11942
-1.47055 -0.63686 0.77332 0.13387 0.68627 -0.05128 -0.60845 -0.87005 1.51042 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.68856 1.00000 6114
1.42946 0.14933 0.29015 -0.64292 -0.88990 0.92372 0.24316 0.63950 0.14112 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.09305 1.00000 477
-0.30695 -1.06927 -0.16081 -0.03875 1.21166 0.43622 -0.22995 -0.47280 -0.06954 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.39080 1.00000 523
-1.00583 -0.04722 -0.57956 -0.21137 1.10658 0.92372 -0.13533 -0.47280 0.03579 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.53968 1.00000 4006
0.06051 -0.79410 1.96515 -0.64292 1.31674 0.43622 0.52703 -0.15500 -0.17487 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.83744 1.00000 10283
1.44747 0.73897 3.44688 1.42850 -0.46959 -1.75753 -0.41920 1.75180 -0.49087 -0.86842 -0.11252 -0.11246 -0.10591 -4.52721 -0.01041 -3.38599 -0.01294 -0.10580 1.84238 1.00000 3067
-0.70683 -1.50168 0.80553 -0.64292 -0.04928 1.16747 -0.51382 -0.23445 0.66778 0.62234 0.86920 0.86915 0.86888 -1.05150 -0.01041 0.05862 -0.01294 0.86876 -0.98632 1.00000 11811
-0.72124 -0.55824 -0.90168 0.65172 1.21166 0.19247 -0.98694 -1.10841 0.03579 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.53968 1.00000 13953
-0.27813 -0.24377 -0.22524 0.13387 0.47612 1.41122 -0.41920 -1.18786 -0.70153 -0.12304 0.13291 0.13294 0.38149 -2.21007 -0.01041 -3.38599 -0.01294 0.38148 -0.24192 1.00000 13092
1.16647 -2.44511 1.22428 -2.28279 0.68627 -0.05128 2.41949 -0.47280 0.24645 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 0.05583 1.00000 6577
1.08362 -1.30513 1.06323 0.47910 -0.57467 -0.53878 -0.13533 1.19565 -0.38554 -0.12304 -0.11252 -0.11246 -0.10591 -2.21007 -0.01041 0.05862 -0.01294 -0.10580 1.54462 1.00000 7379
-1.00583 -0.08653 -0.80504 -0.12506 0.37104 0.67997 -0.22995 -0.07555 0.03579 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 2457
0.73778 -1.26582 1.96515 -1.85125 -0.88990 -0.78253 2.32487 1.83125 -0.17487 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 0.05583 1.00000 15048
0.93231 0.66035 -0.90168 -1.24708 -0.15435 1.16747 0.90552 0.40115 0.35178 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.68856 1.00000 9901
-1.17875 -0.20446 0.77332 0.30648 -0.67975 0.92372 -0.89232 0.56005 0.35178 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.83744 1.00000 13583
0.13256 -0.32239 0.09688 -1.85125 0.16088 0.67997 0.90552 -0.07555 1.61576 -0.37150 -0.35795 -0.35787 -0.34961 -1.05150 -0.01041 0.05862 -0.01294 -0.34944 2.43789 1.00000 9129
-0.16285 0.11002 -0.74062 0.47910 1.31674 0.19247 -0.89232 -2.45906 0.14112 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 -0.09305 1.00000 11200
-1.36968 -0.12584 0.80553 0.39279 -0.36451 0.19247 -0.41920 -1.10841 -0.28020 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.53968 1.00000 1231
0.93591 1.48586 0.67669 0.22017 -0.99498 -0.78253 -0.04071 0.24225 -0.06954 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.24192 1.00000 12260
1.45828 0.14933 0.12909 -0.90184 0.26596 1.16747 0.62165 -0.07555 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 8336
1.27455 -0.16515 0.90217 -0.90184 -0.46959 -0.29503 1.00015 1.27510 -0.28020 -0.12304 0.13291 0.13294 0.13779 -2.21007 -0.01041 0.05862 -0.01294 0.13784 1.69350 1.00000 867
0.26585 -2.20925 -1.80360 -1.33339 -0.57467 -1.02628 1.85176 1.27510 0.35178 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.53968 1.00000 12721
1.31057 -0.20446 1.03101 -0.38399 -0.46959 -0.29503 0.62165 0.87785 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.24192 1.00000 1389
-0.54111 -0.32239 -1.73918 0.30648 -0.04928 0.19247 -0.51382 0.40115 0.03579 0.37388 0.37834 0.37834 0.13779 1.26564 -0.01041 1.78093 -0.01294 0.13784 0.35359 1.00000 15964
-0.08720 -0.08653 -0.22524 -0.38399 1.31674 1.41122 -0.04071 -0.31390 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 5095
-0.96981 -0.04722 -1.38485 0.22017 -0.67975 0.92372 -1.08156 1.11620 0.35178 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.68856 1.00000 13272
-0.49428 0.97483 -0.25745 1.51481 -1.41529 -0.05128 -2.12242 0.56005 0.66778 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.68856 1.00000 10910
1.24213 1.83964 0.22573 -0.21137 1.10658 1.41122 -0.22995 -0.31390 -0.28020 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 8739
0.40274 1.13207 -0.03197 0.04756 0.68627 1.16747 -0.51382 0.48060 0.03579 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.09305 1.00000 9431
-0.39341 -0.12584 0.25794 -0.90184 0.58119 1.16747 0.52703 -0.23445 0.14112 0.62234 0.62377 0.62374 0.62518 -1.05150 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 132
-0.40782 -0.59755 -1.64255 -0.98815 0.37104 -0.05128 1.09477 -0.63170 -0.28020 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.09305 1.00000 7094
-0.81490 -0.63686 -4.38053 1.25588 0.79135 -0.29503 -1.46005 -6.59046 0.14112 -2.35918 -4.03940 -4.03890 -4.00510 8.21706 -0.01041 0.05862 -0.01294 -4.00403 -0.98632 1.00000 3144
0.58647 1.72171 0.25794 -0.21137 -0.67975 -0.78253 0.52703 1.43400 -0.17487 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.09305 1.00000 3907
-1.04546 0.66035 -2.09351 2.11898 -0.04928 -1.02628 -1.36543 -1.02896 -1.22818 -1.36534 -1.33967 -1.33947 -1.32441 0.10707 -0.01041 0.05862 -0.01294 -1.32400 0.35359 1.00000 8971
-0.67080 -0.63686 -1.51370 0.47910 0.16088 -0.05128 -0.60845 -0.31390 -0.80686 0.37388 0.13291 0.13294 -0.10591 1.26564 -0.01041 1.78093 -0.01294 -0.10580 0.05583 1.00000 2302
-0.30335 -1.46237 0.16130 -0.21137 -0.46959 -0.53878 0.52703 0.48060 -0.06954 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 0.80023 1.00000 8392
-1.14993 -0.55824 0.51563 1.42850 1.42182 -2.00128 -0.79769 -2.30016 0.24645 -2.11072 -2.07596 -2.07568 -2.05551 0.10707 -0.01041 0.05862 -0.01294 -2.05491 -0.09305 1.00000 14689
-2.15143 0.18864 -0.45072 -1.24708 1.00151 1.16747 1.37864 -0.07555 0.14112 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 10674
-0.41502 2.11481 -0.96610 1.16958 0.16088 -1.27003 -0.89232 -0.15500 0.03579 -0.37150 -0.60338 -0.60327 -0.59331 1.26564 -0.01041 0.05862 -0.01294 -0.59308 -0.39080 1.00000 14480
1.24573 0.66035 -1.38485 0.47910 0.16088 -0.78253 -0.32458 -0.55225 0.03579 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 0.50247 1.00000 9139
-0.49428 0.14933 0.16130 0.82434 -1.20514 0.67997 -1.36543 -0.15500 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 7835
-2.28112 -0.28308 -0.96610 0.56541 -0.88990 -0.29503 -0.60845 0.16280 -0.06954 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.24192 1.00000 9702
-0.30695 2.42929 0.61226 0.13387 -1.52037 0.43622 -0.51382 0.87785 -0.49087 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 3483
-0.51229 -1.54099 1.44976 1.08327 -0.15435 -1.51378 0.90552 -1.42621 -2.28149 -3.10457 -3.05768 -3.05729 -2.78660 0.10707 -0.01041 -3.38599 -0.01294 -2.78583 1.54462 1.00000 1212
0.02088 1.25000 0.99880 3.24100 -0.46959 -2.24503 -1.64930 1.19565 -0.17487 -2.85611 -2.07596 -2.07568 -2.05551 -4.52721 -0.01041 0.05862 -0.01294 -2.05491 3.33117 1.00000 4987
-0.95900 0.18864 0.32236 0.73803 2.15737 -0.05128 -0.89232 -1.90291 0.14112 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 -0.39080 1.00000 11150
0.26945 0.30657 -1.25601 -0.03875 0.16088 -0.29503 0.14854 -0.07555 0.03579 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.24192 1.00000 8073
-0.72844 0.69966 0.25794 1.08327 1.21166 1.41122 -1.83855 -1.18786 0.03579 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.83744 1.00000 10312
-0.44745 -1.06927 -1.22379 -1.16077 0.16088 -0.05128 0.52703 0.32170 1.19443 0.62234 0.62377 0.62374 0.13779 0.10707 -0.01041 1.78093 -0.01294 0.13784 -0.83744 1.00000 1671
0.52163 -1.50168 0.86996 0.22017 1.73705 -0.78253 0.05392 0.00390 -0.06954 -0.37150 -0.35795 -0.35787 -0.34961 -2.21007 -0.01041 0.05862 -0.01294 -0.34944 -0.39080 1.00000 6700
0.55045 -0.87272 0.99880 -0.38399 -0.99498 -0.53878 0.62165 1.19565 -0.06954 0.12542 0.62377 0.62374 0.62518 -3.36864 -0.01041 0.05862 -0.01294 0.62512 -0.09305 1.00000 9761
