Longitude Latitude HousingMedianAge TotalRooms TotalBedrooms Population Households MedianIncome Y outlier number
-0.28964 1.64715 -0.28919 -0.44315 -0.45081 -1.11483 -1.10258 0.98924 -0.26220 1.00000 1093
-0.44437 -0.45969 -1.16323 -0.80253 -0.74755 -0.78810 -0.72070 -0.67064 -0.84542 1.00000 9481
1.16782 -1.28838 -0.84539 1.34318 2.20090 4.30711 2.50696 -1.05943 -0.01608 1.00000 15595
0.74855 -0.80615 0.02865 -0.11403 0.07621 0.48791 0.12675 -0.35529 -0.41299 1.00000 8121
-1.51750 1.22110 -0.92485 -0.41611 -0.63360 -0.46667 -0.56377 -0.20059 -0.18160 1.00000 13330
0.54890 -0.73592 1.29997 0.18071 -0.24902 -0.44990 -0.26297 2.94547 2.54041 1.00000 12896
0.63874 -0.75933 0.82323 -0.86395 -0.78554 -0.36689 -0.70239 -1.19334 -0.60104 1.00000 4583
-1.01338 1.93742 -0.20973 -0.51924 -0.46268 -0.64152 -0.53238 -1.05048 -1.06467 1.00000 14864
0.62377 -0.71720 0.10810 -0.20296 1.01392 0.68130 0.88005 -1.07537 -0.60104 1.00000 4277
0.67368 -0.70315 0.90268 0.05191 0.09995 -0.04457 0.02998 0.50234 -0.00915 1.00000 2729
0.71860 -0.68442 1.85618 -0.39044 -0.40333 -0.40574 -0.40422 -0.13753 0.47355 1.00000 14296
1.14785 -1.31179 0.82323 -0.34781 -0.26564 -0.54791 -0.23682 0.00228 1.76046 1.00000 15190
-0.09498 0.51413 1.37943 -0.59075 -0.60749 -0.50464 -0.60823 -1.05190 -1.33679 1.00000 20347
-1.08825 1.36623 0.34648 -0.07186 -0.37010 -0.39426 -0.32052 0.45275 0.25430 1.00000 16876
-1.45262 1.34282 0.66431 0.18942 -0.07098 -0.12228 -0.15835 0.23257 0.60354 1.00000 5077
0.47902 -0.68442 -0.76594 1.51645 1.91603 0.83583 1.96291 0.00591 1.05764 1.00000 5972
0.92324 -0.74061 0.18756 -0.19058 -0.02825 0.20886 -0.07203 -0.59932 -0.88875 1.00000 16695
-1.20804 1.01978 -0.92485 -0.99505 -1.07991 -1.12985 -1.11043 0.54276 -0.15907 1.00000 5854
0.80345 -0.91384 -0.28919 -0.28959 -0.44844 -0.30066 -0.40945 0.47107 0.20663 1.00000 729
1.26764 -1.36798 0.42594 -0.14107 -0.22291 0.22829 -0.18450 -0.32671 -0.92948 1.00000 5680
0.21947 -0.19283 -1.87835 1.66497 1.10413 1.62793 1.25670 0.67115 -0.76830 1.00000 17516
1.11291 -1.15729 0.18756 0.09866 -0.18967 -0.12317 -0.08511 0.36780 0.31929 1.00000 169
-1.09824 0.95891 0.98214 -0.52016 -0.56713 -0.70333 -0.55330 0.42633 0.02205 1.00000 8757
-1.37775 1.08064 1.14106 -0.34827 -0.35348 -0.54615 -0.32052 -0.37561 -0.56551 1.00000 137
-1.36277 1.06191 0.50539 -0.70306 -0.54577 -0.65123 -0.51407 -0.77697 -0.56464 1.00000 3059
-1.55244 1.56755 -0.13027 -0.15391 -0.07098 -0.79429 -0.64224 -0.88793 -0.84196 1.00000 16751
0.79846 -0.80615 -0.76594 2.50290 1.85193 2.14363 2.12769 1.12483 0.54288 1.00000 12124
-1.45761 1.25387 -0.13027 0.20272 0.14031 -0.01278 0.22615 -0.32671 -0.09841 1.00000 4605
0.28935 -0.14601 -0.20973 -0.80711 -0.80453 -0.75808 -0.77302 -1.54854 -1.47545 1.00000 3703
0.68366 -0.70783 1.85618 -0.48395 -0.26564 0.03225 -0.24466 -0.28323 -0.34019 1.00000 11145
0.79347 -0.82488 -0.28919 -0.27447 -0.05436 0.00841 -0.00926 -0.28991 -0.15647 1.00000 12504
-0.85366 1.16959 1.53835 -0.34093 -0.48642 -0.54880 -0.38591 0.10097 -0.55164 1.00000 17789
0.06973 0.42986 -0.13027 -0.46515 -0.51016 -0.47992 -0.45914 -0.58990 -0.98235 1.00000 16597
0.60879 -0.74529 0.74377 -0.46286 -0.38671 -0.35894 -0.33359 -0.79060 -0.52045 1.00000 17291
-0.63903 -0.11792 -0.13027 0.39295 0.88098 0.04903 0.43539 -0.82282 -0.19634 1.00000 2282
1.06799 -0.85297 -1.24268 0.97831 0.42755 0.49409 0.42493 0.18772 0.76560 1.00000 8494
0.70862 -0.74061 0.34648 0.29852 0.26375 0.31571 0.40139 -0.01235 0.74913 1.00000 2202
-1.06330 1.74546 0.66431 -0.14016 -0.10184 0.07022 -0.07726 -0.95973 -1.30732 1.00000 15198
0.90328 -0.89511 -1.16323 0.17200 -0.35585 -0.05870 -0.33621 2.15985 1.40255 1.00000 7807
0.90827 -0.73592 1.22052 -0.98955 -0.95646 -0.81548 -1.00057 -0.97647 -0.81769 1.00000 18740
0.58883 -0.74061 0.50539 -0.08148 0.09045 -0.33422 0.14245 0.08297 1.78212 1.00000 18265
0.83340 -0.89979 -1.00431 -0.32947 -0.52440 -0.08961 -0.38852 1.25179 0.39122 1.00000 10247
-1.57740 1.31473 0.50539 -0.69481 -0.57188 -0.67684 -0.58992 -0.78339 -0.53605 1.00000 13354
0.58883 -0.69847 -0.76594 1.11857 1.17772 0.52588 1.20438 0.89359 0.88692 1.00000 6314
-1.31286 1.01509 1.14106 0.18759 -0.09234 -0.27417 -0.11650 0.57124 0.57321 1.00000 3701
0.65871 -0.79679 0.58485 -0.08423 0.46554 1.09368 0.43801 -1.54801 -0.92602 1.00000 15110
1.27763 -1.33520 -0.68648 -0.00906 0.14031 0.09407 0.20784 -0.46378 0.24910 1.00000 15305
-1.32784 2.34006 -1.00431 -0.68518 -0.75468 -0.76161 -0.78348 -0.81166 -0.65997 1.00000 7832
0.68366 -0.70783 0.98214 -0.33360 -0.08285 0.11614 -0.12173 -0.50073 -0.38872 1.00000 5474
0.63375 -0.74997 0.90268 -0.43123 -0.38909 -0.25386 -0.37283 -0.60964 -0.49272 1.00000 9432
0.66869 -0.71720 1.37943 -0.07002 0.11657 0.61418 0.13983 -0.83793 -0.46758 1.00000 13363
-1.23799 0.81377 -0.13027 0.02349 0.54625 -0.05605 0.58972 -0.24628 1.01691 1.00000 18896
-1.19307 0.82314 -0.68648 -0.73514 -0.73331 -0.67772 -0.68408 0.33453 0.10784 1.00000 9758
0.90328 -0.98406 -0.84539 0.26964 0.05484 -0.10197 0.21045 2.41646 1.60360 1.00000 924
-1.14815 0.68736 -0.68648 -0.32901 -0.55526 -0.55410 -0.51669 1.95014 1.69373 1.00000 725
0.55888 -0.69847 0.34648 -0.41015 -0.62648 -0.73954 -0.60823 2.15385 2.46067 1.00000 15458
-1.41269 0.93082 1.22052 -0.46607 -0.41757 -0.31920 -0.43037 0.08060 0.15031 1.00000 5063
-0.92853 0.98700 0.90268 -0.81445 -0.81165 -0.88171 -0.84625 -0.15358 -0.83589 1.00000 17218
1.51721 -0.83424 -1.00431 3.41097 3.91252 1.43277 2.19047 -0.47688 -0.83156 1.00000 773
0.27437 -0.12728 1.45889 -0.46057 -0.46980 -0.51083 -0.48268 -0.71823 -1.15394 1.00000 20617
0.99312 -0.83424 -1.79889 6.32356 4.99030 6.00169 5.37104 0.74505 -0.10188 1.00000 13861
0.12464 0.32218 0.02865 -0.10395 -0.24190 -0.25033 -0.15573 -0.09536 -1.03261 1.00000 574
0.73857 -0.80615 0.58485 -0.54721 -0.63360 -0.38455 -0.60562 0.09529 -0.38699 1.00000 12223
-1.08326 0.80441 0.42594 -1.00651 -1.06329 -1.06715 -1.06335 0.71694 2.54041 1.00000 1793
-1.25297 0.82314 1.37943 -0.69710 -0.68821 -0.77927 -0.65793 -0.34866 1.10444 1.00000 18041
0.15458 -0.63292 0.98214 0.08537 0.06196 -0.12140 0.10844 -0.41624 0.40942 1.00000 3751
-1.26794 0.95423 0.58485 -0.24100 -0.35348 -0.41811 -0.33882 -0.03720 -0.16774 1.00000 20225
-1.24797 1.09469 -0.68648 -0.42665 -0.43894 -0.50288 -0.41468 -0.07605 0.04285 1.00000 2796
0.82342 -0.89511 -0.92485 0.31273 -0.08522 0.08347 -0.00403 0.88401 0.58361 1.00000 18117
0.87832 -0.97002 -0.36864 1.66039 1.10413 0.26891 0.66034 3.73172 2.54041 1.00000 14494
0.61378 -0.80615 -1.32214 3.36421 7.35951 5.30143 7.59954 -0.63259 -0.12614 1.00000 11296
0.40415 -0.64229 -0.20973 -0.40602 -0.60274 -0.40927 -0.57946 0.36669 -0.14261 1.00000 13562
0.72359 -0.80615 0.58485 -0.26713 -0.36060 -0.35541 -0.27605 -0.45830 0.08444 1.00000 7579
-1.30787 1.00573 1.85618 -0.06590 -0.29175 -0.27947 -0.32575 0.23257 -0.36792 1.00000 19890
0.68865 -0.78742 1.06160 -0.14978 0.34921 1.04511 0.45370 -0.60537 -0.38786 1.00000 10562
-1.76208 1.64715 0.26702 -0.68426 -0.78316 -0.85787 -0.81487 -0.01967 -0.78649 1.00000 16043
0.14959 -0.55801 -0.52756 0.40853 0.41094 0.05080 0.36739 -0.61522 0.24130 1.00000 14462
-0.12992 0.53286 -0.44810 -0.21442 -0.08285 -0.20794 -0.19497 -0.65569 -1.17213 1.00000 19997
0.57884 -0.67506 1.29997 -0.70122 -0.74281 -0.73336 -0.71024 -0.10958 -0.14001 1.00000 1642
-1.28291 0.95423 0.42594 0.18346 -0.01163 -0.05252 0.00120 0.19367 -0.12614 1.00000 17459
0.19950 -0.62824 -0.84539 0.59418 0.44180 0.41550 0.47201 0.74989 0.62867 1.00000 17413
0.62377 -0.76870 1.61781 -0.56325 -0.63835 -0.47374 -0.56638 -0.99631 -0.80296 1.00000 16169
-0.88361 1.09937 -1.63997 -0.00356 -0.26089 -0.23620 -0.27867 0.75247 -0.13134 1.00000 14910
-1.02337 0.46732 1.85618 -0.54950 -0.56951 -0.52054 -0.63439 -0.12742 -0.35839 1.00000 18421
1.57211 -0.99343 -0.20973 -1.12294 -1.16300 -1.16870 -1.20459 -0.68859 -0.89915 1.00000 14247
0.63375 -0.88106 -0.76594 -0.12824 -0.23241 -0.11875 -0.21328 0.18956 1.81332 1.00000 12596
0.60380 -0.74997 0.50539 -0.37439 -0.09234 0.21239 -0.04588 -1.17144 -0.70157 1.00000 6839
-1.32284 1.01041 1.37943 -0.12366 0.08808 0.19562 0.07183 -0.66664 -0.71197 1.00000 16367
-0.93352 1.34751 -0.13027 2.09769 2.53563 3.00461 2.74498 -0.87204 -1.07854 1.00000 1558
0.62377 -0.73592 0.58485 0.27652 0.43705 -0.03751 0.29415 0.37959 1.12784 1.00000 13675
1.33752 -1.38670 -1.56052 0.00744 -0.34398 -0.06223 -0.35975 1.25653 0.74740 1.00000 17779
0.71860 -0.80615 0.58485 -0.30655 -0.52678 -0.45519 -0.50622 0.32853 -0.14087 1.00000 18619
0.64872 -0.76402 1.45889 -0.85066 -0.71432 -0.47462 -0.74424 -1.11627 -0.96242 1.00000 7034
0.77351 -0.49715 -1.95781 3.67591 2.77302 3.50177 2.69266 0.63814 -0.48145 1.00000 18763
-0.89858 1.43646 -0.84539 0.59693 0.26375 0.38459 0.27846 -0.11700 -0.96935 1.00000 4405
-1.36777 0.90273 1.29997 -0.43582 -0.51491 -0.53908 -0.48530 0.22362 0.89125 1.00000 9673
0.66869 -0.80615 0.42594 -0.84653 -0.80216 -0.33951 -0.80702 -0.39566 -1.01008 1.00000 1131
1.28262 -1.35393 -0.92485 -0.12778 0.14505 -0.00219 0.02736 -1.04490 -0.76310 1.00000 4521
0.63874 -0.74997 0.02865 0.41632 2.00861 1.67561 1.86613 -1.49953 0.44582 1.00000 6300
1.23770 -1.43352 -1.48106 -0.20066 -0.40333 0.19385 -0.39114 0.36006 -0.39999 1.00000 11359
-0.00015 0.21918 0.58485 -0.41565 -0.52440 -0.60796 -0.57946 -0.17864 -1.19640 1.00000 15719
-1.65726 1.77356 -1.00431 -1.01980 -1.00632 -1.23581 -1.25690 -1.77430 -1.15567 1.00000 5036
-0.74884 0.97296 0.82323 -1.10598 -1.18911 -1.17753 -1.20982 -0.26091 0.04891 1.00000 7996
-0.84368 1.10405 -0.13027 -1.01155 -1.03480 -1.10071 -1.07119 -0.80924 -1.03434 1.00000 15578
0.72858 -0.75933 -0.52756 -0.68518 -0.48879 -0.20882 -0.46699 -0.87719 -0.38439 1.00000 2068
-1.00340 1.93274 -0.76594 -0.06819 -0.12558 -0.27858 -0.12173 -0.40245 -0.83762 1.00000 5335
0.91825 -0.73592 0.42594 -1.05051 -1.02056 -0.98061 -0.99534 -0.36429 -0.77176 1.00000 18254
0.73357 -0.81083 0.50539 -0.68060 -0.68821 -0.54438 -0.66316 0.47934 -0.40605 1.00000 10507
0.61378 -0.74061 0.82323 -0.76127 -0.58375 -0.62032 -0.56115 -0.84124 -0.57418 1.00000 11002
0.56387 -0.65633 0.58485 -0.41519 -0.35823 -0.28830 -0.38329 0.08745 -0.20587 1.00000 5321
0.87333 -0.85765 -1.08377 0.26185 0.25900 -0.01013 0.24969 0.09355 -0.35752 1.00000 996
0.55389 -0.76870 0.98214 -0.80253 -0.60037 -0.76250 -0.60562 -0.35345 0.84012 1.00000 5705
0.61378 -0.85765 -0.28919 0.70648 0.69819 0.61595 0.75711 0.63730 2.07937 1.00000 15576
-0.64902 0.99637 -1.00431 -0.67005 -0.68583 -0.72806 -0.67362 -1.13507 -0.81076 1.00000 3954
0.79846 -0.83424 0.10810 -0.05627 -0.14694 0.16383 -0.07203 0.07129 -0.20760 1.00000 3204
0.82841 -0.91852 0.26702 0.19355 0.05722 0.04373 0.18168 0.31153 0.40422 1.00000 18332
0.84837 -0.82020 -0.36864 0.00882 0.38957 0.08259 0.54525 -0.29849 -0.19894 1.00000 6304
0.54890 -0.74997 0.02865 0.29852 0.81688 0.08612 0.84604 -0.06978 0.72573 1.00000 14441
0.80844 -0.23496 -1.95781 -0.00264 -0.08522 -0.24326 -0.20281 0.19967 -0.88789 1.00000 8186
0.83340 -0.79679 -1.32214 0.77432 1.55044 0.41638 1.51826 -0.29128 0.35136 1.00000 5445
-1.15813 0.79973 1.14106 -0.55591 -0.16831 -0.36424 -0.18712 -1.15796 -0.02302 1.00000 17552
-0.15488 -0.56270 -1.00431 -0.19700 0.00736 -0.17527 0.14245 -0.06352 0.14077 1.00000 3859
-1.23799 0.69204 0.82323 -0.72002 -0.68821 -0.81989 -0.76255 0.38243 -0.52478 1.00000 1239
0.76352 -0.79679 0.58485 -0.41702 -0.48879 -0.11698 -0.49576 0.27068 -0.54385 1.00000 4443
-1.47757 1.07128 1.29997 -0.50687 -0.50778 -0.72188 -0.44868 0.00228 1.59407 1.00000 17354
1.06799 -0.71252 -0.92485 0.67531 0.82163 0.98772 0.73357 -0.57637 -0.84109 1.00000 13316
-1.40270 2.08724 -1.00431 -0.25613 -0.35585 -0.23885 -0.28913 -0.38666 -1.05774 1.00000 6528
0.60380 -0.73124 0.90268 -0.37348 -0.21579 -0.57264 -0.15312 -0.80703 1.28556 1.00000 9456
0.72359 -0.70783 1.85618 0.12433 -0.52440 -0.41457 -0.57685 5.85829 2.54041 1.00000 15486
-0.42441 1.09937 -0.84539 0.19401 0.16879 -0.07990 0.21307 -0.71470 -0.78823 1.00000 889
0.55888 -0.62356 0.50539 0.66431 0.90472 2.26284 1.06314 -0.20501 -0.40432 1.00000 14913
0.62876 -0.87170 -0.68648 1.43944 0.99256 1.17581 1.14161 1.46019 1.81939 1.00000 9941
0.83340 -0.88574 -0.84539 -0.34460 -0.22766 0.43228 -0.15050 -0.78555 -0.34799 1.00000 13697
1.04803 -0.70783 -1.79889 3.63466 2.91783 3.76580 2.76067 0.16267 -0.57071 1.00000 10922
-0.62905 0.91209 0.10810 -0.50824 -0.66921 -0.59030 -0.67885 -0.10937 -0.30726 1.00000 1740
0.61378 -0.82488 -0.05081 0.90267 1.54331 1.00008 1.55226 -0.09047 0.51775 1.00000 12378
-1.34780 1.04318 1.85618 -0.82590 -0.83539 -0.82254 -0.84887 -0.37935 -0.00482 1.00000 8174
-0.88361 1.41773 -0.92485 -0.68151 -0.66684 -0.74395 -0.67101 -0.55873 -0.60104 1.00000 19972
0.28935 -0.12260 0.74377 -0.78740 -0.75468 -0.60266 -0.72593 -1.12722 -1.28913 1.00000 16354
-1.30787 1.01509 1.53835 -0.43169 -0.66209 -0.72011 -0.68408 0.45970 0.43715 1.00000 8912
0.87333 -0.87170 0.26702 -0.15024 -0.56239 -0.40486 -0.46961 1.67695 1.02038 1.00000 14982
-1.29290 1.13214 1.85618 -0.34276 -0.19205 -0.52584 -0.23943 -0.38603 -0.18854 1.00000 16971
0.68366 -0.87170 -0.36864 -0.10624 0.66732 0.12409 0.66295 -1.24387 -0.52911 1.00000 5366
-0.06503 -0.56738 0.98214 -0.87587 -0.70957 -0.74483 -0.74686 -0.37055 1.34882 1.00000 12679
0.70363 -0.74529 0.74377 -0.71498 -0.59799 0.09671 -0.46176 -0.61485 -0.53605 1.00000 12074
0.79846 -0.84829 -0.20973 -0.13787 -0.08047 -0.26887 0.00644 -0.46404 -0.01435 1.00000 3043
0.80844 -0.74529 0.58485 -0.72964 -0.80216 -0.39161 -0.77040 0.47228 -0.45892 1.00000 3081
1.12789 -1.11984 -1.79889 -0.48395 -0.59325 -0.55939 -0.61346 0.09276 -0.38526 1.00000 15559
0.47902 -0.67506 0.42594 -0.88595 -0.97545 -0.93293 -0.97442 0.23257 0.02811 1.00000 6712
-1.35279 1.06191 1.85618 -0.14566 -0.49829 -0.57087 -0.49053 1.73954 1.35229 1.00000 3370
0.59382 -0.68442 0.10810 -0.28409 0.19965 -0.05870 0.15029 -0.57895 -0.12614 1.00000 7329
0.77850 -0.79211 0.58485 -0.32764 -0.49591 -0.40309 -0.45130 0.55187 -0.15734 1.00000 16975
-1.19806 0.88868 0.50539 -0.16445 -0.27988 -0.06400 -0.22635 0.46286 -0.08541 1.00000 855
1.10792 -0.72188 -1.16323 1.53433 1.62878 1.61557 1.70135 -0.67401 -0.82636 1.00000 14447
0.66370 -0.75933 1.14106 -0.54079 -0.22291 0.59387 -0.17404 -1.04106 -0.93295 1.00000 11861
-1.30288 0.99168 0.58485 -0.72827 -0.76892 -0.68390 -0.87241 -1.13628 -1.08114 1.00000 3798
-0.69893 0.93082 -1.71943 2.68305 2.69468 3.86912 2.81298 -0.48720 -0.68510 1.00000 3554
-1.02337 1.63310 -0.20973 -0.56417 -0.79266 -0.70510 -0.74424 0.18325 -0.97628 1.00000 18863
0.67867 -0.85297 1.14106 -0.79336 -0.80453 -0.58412 -0.77302 -0.28912 -0.38699 1.00000 9391
1.40740 -1.30243 -0.92485 1.02094 0.72905 0.74223 0.70480 0.19025 0.09138 1.00000 19446
1.15784 -1.11516 -1.79889 1.61546 1.08039 1.38774 1.38486 0.39375 -0.01608 1.00000 8798
-1.43764 0.97296 1.69727 -0.54766 -0.60512 -0.23531 -0.55854 0.35321 0.23263 1.00000 15660
1.28262 -1.33989 0.50539 -0.23917 -0.52440 -0.48080 -0.46961 0.85764 0.29936 1.00000 10113
0.85337 -0.89043 0.10810 0.00698 0.08096 1.61027 0.13722 -0.07920 -0.21454 1.00000 11048
0.81843 -0.93256 -0.36864 -0.56875 -0.33686 0.04638 -0.24989 -0.70565 -0.12094 1.00000 11694
0.77351 -0.89979 -0.44810 1.33768 1.08514 0.86762 1.14161 0.79900 1.08364 1.00000 12648
-1.19307 0.58436 0.66431 0.09637 0.03585 -0.42958 -0.17404 0.46117 0.75866 1.00000 4655
1.69690 -0.98406 -1.24268 -0.42298 -0.06148 0.48791 -0.15050 -0.91694 -1.28479 1.00000 2215
0.55389 -0.76870 1.22052 -0.69389 -0.59562 -0.78987 -0.63700 0.09955 1.11830 1.00000 11466
-1.17810 0.74355 -0.60702 1.02506 0.13318 0.34044 0.15814 2.90178 2.54041 1.00000 10159
-0.06004 0.54691 0.18756 -0.02739 -0.18967 -0.10550 -0.21328 -0.31023 -1.19727 1.00000 6971
0.69864 -0.73124 -0.76594 -0.22267 0.01449 0.07464 -0.08511 -0.19764 -0.49272 1.00000 18727
0.89330 -0.91384 -1.08377 -0.36752 -0.49354 -0.51612 -0.49838 1.15420 0.23783 1.00000 19913
0.64872 -0.73124 0.74377 -0.62605 0.04297 0.23535 -0.12958 -1.05311 -0.31246 1.00000 11103
-1.34281 1.02914 1.85618 -0.54675 -0.53865 -0.67596 -0.54284 -0.45172 -0.19460 1.00000 581
0.58883 -0.66101 0.90268 -0.88183 -0.92323 -0.78810 -0.90118 -0.09247 -0.36099 1.00000 19132
-1.30787 1.81101 -0.44810 -0.99642 -1.04667 -1.02829 -1.07119 -0.89493 -1.33332 1.00000 5002
-0.90857 0.24727 -0.05081 -0.72368 -0.68583 -1.00445 -0.96657 -0.43061 -0.51958 1.00000 12403
-1.34281 1.26323 0.42594 -0.26942 -0.52678 -0.56999 -0.60823 1.02345 1.14690 1.00000 5280
0.88331 -0.89511 -1.00431 -0.00860 -0.07572 -0.09579 0.02998 0.50023 -0.04728 1.00000 10274
-1.33782 1.02914 1.85618 0.71244 1.34628 0.31836 1.40578 -0.41109 0.23610 1.00000 3448
0.54890 -0.75933 1.22052 -0.21121 -0.14932 -0.35894 -0.13481 0.48549 2.28735 1.00000 14536
0.62876 -0.76870 1.22052 -0.42757 -0.42707 -0.56204 -0.65531 -1.13822 -0.92602 1.00000 8775
-0.03010 0.33622 -1.95781 -0.43628 -0.46268 -0.44636 -0.45914 0.19420 -1.00748 1.00000 18159
0.53891 -0.65165 0.42594 -0.30472 -0.52678 -0.44901 -0.50361 1.17163 0.48048 1.00000 7584
0.24443 -0.13665 -1.00431 -0.50458 -0.71194 -0.58059 -0.68932 0.82864 -0.76570 1.00000 13606
0.34425 -0.66101 -1.00431 -0.13420 -0.34398 0.51352 -0.30482 0.99240 0.83059 1.00000 12842
-0.87862 1.09469 0.58485 -0.31297 -0.10896 -0.37660 -0.33621 -0.98242 -1.00575 1.00000 17115
-0.93352 1.33814 0.18756 0.76149 0.59373 0.58063 0.71003 -0.25417 -0.84542 1.00000 10518
0.71361 -0.72656 -0.36864 0.61985 1.32966 1.31003 1.39794 -0.61432 -0.31939 1.00000 8580
0.67867 -0.83893 -0.05081 -0.83141 -0.79029 -0.70510 -0.80440 -0.21706 -0.35146 1.00000 4621
0.85337 -0.88574 0.26702 -0.89145 -0.91848 -0.44106 -0.91949 0.13387 -0.26826 1.00000 6964
-1.30787 1.00105 1.85618 -0.14062 -0.22054 -0.24856 -0.21589 -0.18911 -0.48232 1.00000 10106
-0.86863 1.45987 -1.71943 0.71015 0.50352 0.63714 0.54002 0.09539 -0.67297 1.00000 6184
-1.68721 2.37752 -0.20973 -0.18554 -0.27751 -0.38720 -0.35452 -0.73244 -1.02308 1.00000 1311
-1.21803 0.80909 -0.60702 -0.07002 -0.33686 -0.20441 -0.19758 1.71422 1.20843 1.00000 15892
-0.72389 0.93082 0.10810 -0.41932 -0.32974 0.39960 -0.30744 -0.70238 -1.06554 1.00000 5828
0.71361 -0.89979 0.58485 -0.06957 -0.03062 -0.55939 -0.14004 0.68999 2.54041 1.00000 986
0.63874 -0.76870 1.37943 -0.01273 0.23289 0.30070 0.25230 -1.20334 -0.79776 1.00000 20066
-1.18309 0.76695 -0.44810 -0.32260 0.03348 -0.37837 -0.04588 -0.10984 0.04371 1.00000 19028
0.57884 -0.66570 0.50539 0.08904 -0.04724 0.13380 0.06398 0.77869 0.03158 1.00000 867
1.18279 -0.64229 -0.92485 3.10935 2.17716 -0.03839 -0.10604 1.23837 0.20837 1.00000 4094
-0.09997 0.52818 0.90268 -0.28730 -0.04486 0.70072 0.01428 -1.40047 -1.36712 1.00000 17193
1.21773 -1.35393 1.69727 -0.50824 -0.47455 -0.61591 -0.46437 -0.65569 -0.03168 1.00000 17038
-0.10996 -0.55801 -0.28919 -0.53025 -0.53152 -0.39603 -0.49838 0.16267 0.56281 1.00000 9242
1.03804 -0.75465 -0.60702 0.50433 0.47503 0.52588 0.36739 0.30731 -0.55858 1.00000 17702
-1.41269 0.99168 1.85618 -0.66639 -0.54814 -0.35011 -0.50622 -0.95431 0.06711 1.00000 10392
0.72359 -0.67974 1.22052 -0.12778 -0.46505 -0.47197 -0.42514 1.30333 1.26389 1.00000 13866
-1.35279 1.05255 1.85618 -0.66134 -0.80216 -0.81195 -0.76517 0.16872 0.41289 1.00000 13368
-0.49928 -0.21156 -1.00431 1.17954 0.89997 0.75812 0.80943 0.08929 1.20670 1.00000 11790
-1.48257 0.99637 1.29997 -0.47845 -0.50541 -0.44636 -0.46437 0.04702 0.56628 1.00000 13583
-1.19307 1.09000 -0.05081 -0.36568 -0.62886 -0.46491 -0.60039 0.70736 0.19364 1.00000 19757
0.64872 -0.63761 -0.13027 1.17770 0.76228 0.82788 1.01606 1.22326 0.60007 1.00000 15999
0.71361 -0.44097 1.53835 -0.57608 -0.50066 -0.64417 -0.51145 -0.92325 -0.97021 1.00000 14902
0.60879 -0.71720 -0.68648 0.05007 0.57949 -0.23355 0.62633 0.01775 1.98924 1.00000 6886
0.76851 -0.77338 1.37943 -0.30334 -0.17306 -0.48168 -0.15312 -0.58579 0.25950 1.00000 12594
-0.23973 0.62182 0.66431 -0.74981 -0.65734 -0.29448 -0.69716 -1.28645 -1.33939 1.00000 3464
0.60879 -0.80147 -0.36864 0.04228 0.72905 0.52764 0.71526 -0.58990 0.28463 1.00000 18728
-1.38274 0.90741 0.82323 0.00515 0.18541 -0.15142 0.14506 0.19478 1.96671 1.00000 20445
0.74855 -0.72656 0.74377 -0.07965 0.03585 0.36870 0.10060 -0.33660 0.04371 1.00000 8179
-0.41443 -0.35669 -1.48106 -0.20112 -0.49591 -0.31920 -0.47222 0.58214 -0.06288 1.00000 12336
0.65371 -0.69847 1.77672 -0.79473 -0.51728 -0.68479 -0.43299 -1.22592 0.53681 1.00000 2886
-1.34780 1.03850 1.45889 -0.25613 -0.32736 -0.62386 -0.45391 -0.85672 -0.29600 1.00000 5538
0.57385 -0.62824 0.42594 -0.52566 -0.50304 -0.03221 -0.48791 -0.20454 -0.40346 1.00000 5862
-1.34281 1.12746 0.98214 -0.05673 0.00262 -0.21765 -0.05111 -0.61937 -0.72670 1.00000 11764
0.52893 -0.68442 0.18756 0.28248 0.70293 -0.01278 0.68126 -0.35908 0.10524 1.00000 9807
1.20775 -1.27434 -1.16323 -0.63109 -0.71194 -0.47374 -0.66054 0.56624 -0.27780 1.00000 4919
0.60380 -0.78274 0.66431 -0.22450 0.08333 0.51528 0.24184 -0.11179 -0.25613 1.00000 19909
0.54890 -0.75933 1.22052 -0.28363 -0.46268 -0.41281 -0.30744 1.17421 2.36795 1.00000 3241
-1.47757 1.09469 0.66431 -0.59396 -0.51253 -0.71040 -0.48530 -0.16416 0.53681 1.00000 19813
-1.76208 1.56287 0.58485 -0.65309 -0.69058 -0.64328 -0.65008 -0.68143 -0.97021 1.00000 11418
-1.19806 0.77632 -0.28919 0.66935 0.48690 0.53118 0.63157 0.76784 0.80979 1.00000 11885
1.57711 -0.88574 -0.28919 -0.07369 -0.14694 -0.45519 -0.29436 -0.26675 -0.32979 1.00000 2581
-0.02510 0.43454 0.10810 -0.41886 -0.39383 0.03667 -0.25251 -1.04374 -1.34545 1.00000 10443
-0.80375 1.45051 -1.00431 -0.48211 -0.65022 -0.71746 -0.71547 1.13673 0.57408 1.00000 12221
-1.15813 1.10405 -1.95781 -0.21304 0.14031 -0.43930 -0.10080 0.12156 -0.31506 1.00000 1121
-0.92853 0.99168 0.42594 -0.62146 -0.64073 -0.59295 -0.53761 -0.38814 -0.64870 1.00000 18982
0.71361 -0.72188 -0.68648 0.37186 1.11363 1.05659 1.13638 -0.50146 0.01598 1.00000 16543
-0.12493 0.53754 0.58485 -0.58021 -0.59087 -0.54173 -0.56900 -0.66217 -1.18947 1.00000 2451
