Sex Length Diameter Height Whole_weight Shucked_weight Viscera_weight Shell_weight Y outlier number
-1.15435 -1.11587 -1.08721 -1.18398 -1.06712 -0.97491 -1.05924 -1.10522 -0.28962 1.00000 2041
1.26194 -1.03259 -1.18798 -0.94487 -1.16400 -1.15063 -1.10942 -1.13036 -0.91001 1.00000 452
-1.15435 -3.07292 -2.95160 -2.73818 -1.64122 -1.57868 -1.60211 -1.66203 -1.53040 1.00000 2901
-1.15435 0.96610 1.02913 1.20710 1.59945 1.18112 1.64603 1.66086 1.26135 1.00000 1542
-1.15435 0.84118 0.62602 0.72889 0.68884 0.45568 0.69257 1.11843 0.33077 1.00000 3107
1.26194 -0.24144 -0.28098 0.13112 -0.67045 -0.69555 -0.29738 -0.63462 -0.59982 1.00000 356
1.26194 -1.65718 -2.09499 -1.42309 -1.48725 -1.44126 -1.44245 -1.48600 -0.59982 1.00000 1411
1.26194 0.00839 -0.07943 -0.34710 -0.26970 0.04340 -0.38406 -0.53763 -0.28962 1.00000 918
0.05380 0.63298 0.52524 0.25067 0.82854 1.09551 0.85224 0.36763 -0.59982 1.00000 2106
0.05380 0.21659 0.17252 0.01156 0.25138 0.58635 0.12688 -0.14607 -0.91001 1.00000 2003
-1.15435 -1.53226 -1.43993 -1.30353 -1.31593 -1.27229 -1.22803 -1.24891 0.02057 1.00000 2068
0.05380 0.46643 0.42446 0.37023 0.20651 0.11549 0.59677 0.18802 -0.28962 1.00000 760
-1.15435 0.67462 0.62602 0.96800 0.63581 0.07269 0.91155 1.05017 1.57154 1.00000 3281
0.05380 -0.57456 -0.33137 -0.34710 -0.75611 -0.72484 -0.63497 -0.85376 0.02057 1.00000 899
1.26194 -1.69882 -2.04460 -1.42309 -1.32103 -1.22273 -1.33752 -1.36027 -1.53040 1.00000 2976
-1.15435 0.84118 0.82758 -0.46665 0.09740 0.43541 -0.00542 -0.04189 0.02057 1.00000 901
-1.15435 0.92446 0.87797 0.25067 0.51447 0.55481 0.56027 0.51132 0.33077 1.00000 3675
-1.15435 -0.61620 -0.53293 -0.58621 -0.71532 -0.80819 -0.56654 -0.60229 0.02057 1.00000 2139
0.05380 0.63298 0.42446 0.01156 0.08210 -0.07600 0.13144 0.37482 0.33077 1.00000 1647
-1.15435 -0.15816 -0.12981 -0.10799 -0.48384 -0.32157 -0.44793 -0.38675 0.64096 1.00000 740
1.26194 -0.53292 -0.58332 -0.70576 -0.87439 -0.82622 -0.89044 -0.85016 -0.91001 1.00000 2083
0.05380 -0.36636 -0.02904 -0.22755 -0.39003 -0.37113 -0.32932 -0.20714 0.02057 1.00000 3003
1.26194 -1.86538 -1.89343 -1.42309 -1.43422 -1.37142 -1.40595 -1.43571 -1.22021 1.00000 1792
0.05380 1.71561 1.43224 1.56577 2.20108 0.82065 1.60497 2.56972 1.26135 1.00000 3065
0.05380 -0.40800 -0.33137 -0.34710 -0.49098 -0.55136 -0.08297 -0.60229 0.02057 1.00000 3053
0.05380 1.25758 1.28108 0.48978 1.18544 1.04819 1.24913 1.30163 1.88174 1.00000 1851
0.05380 0.46643 0.42446 0.25067 0.18612 0.15154 0.28655 0.36404 -0.28962 1.00000 2529
1.26194 -0.49128 -0.38176 -0.94487 -0.65923 -0.56488 -0.64410 -0.71006 -0.91001 1.00000 2212
0.05380 0.00839 0.02135 -0.10799 -0.07799 0.21237 0.15882 -0.44423 -0.59982 1.00000 2456
0.05380 -0.19980 -0.38176 -0.10799 -0.77242 -0.84649 -0.68515 -0.60229 -0.28962 1.00000 3515
0.05380 -0.94931 -0.83526 -0.82532 -0.94883 -0.90281 -0.94519 -0.85376 0.02057 1.00000 927
-1.15435 1.00774 1.12991 0.84844 1.64636 1.89078 1.47267 1.38785 0.33077 1.00000 1210
0.05380 0.13331 0.67641 0.37023 0.20243 0.15605 0.12232 0.15209 0.33077 1.00000 3907
-1.15435 0.21659 0.42446 0.72889 -0.03822 -0.19090 -0.21527 -0.13529 0.33077 1.00000 2321
1.26194 -0.53292 -0.48254 -0.82532 -0.73979 -0.61670 -0.74446 -0.92560 -0.91001 1.00000 2319
0.05380 1.67397 1.93613 1.44621 1.85234 1.52130 1.62322 2.55894 0.33077 1.00000 981
-1.15435 0.05003 0.02135 0.01156 -0.15141 -0.04446 -0.08297 -0.20355 -0.59982 1.00000 2427
-1.15435 1.17430 1.12991 0.84844 1.10896 1.11128 1.27194 1.12202 0.64096 1.00000 3348
1.26194 0.09167 0.02135 -0.22755 -0.45121 -0.41168 -0.53005 -0.29695 -0.28962 1.00000 58
0.05380 -1.07423 -1.08721 -0.82532 -1.00186 -0.97265 -0.95887 -1.01182 0.64096 1.00000 453
-1.15435 1.04938 1.18030 1.20710 1.36797 1.20364 2.00642 1.12202 1.26135 1.00000 1674
1.26194 -2.11522 -2.14538 -1.66219 -1.48215 -1.41648 -1.52456 -1.47163 -0.59982 1.00000 3153
0.05380 0.09167 -0.07943 -0.10799 -0.01477 0.15379 0.14057 -0.24306 -0.59982 1.00000 1340
-1.15435 0.79954 0.72680 0.37023 0.87035 0.75532 1.76464 0.56521 0.33077 1.00000 2991
1.26194 -0.61620 -0.58332 -0.22755 -0.57460 -0.51532 -0.36581 -0.70647 -0.59982 1.00000 1539
0.05380 -0.28308 -0.23059 0.25067 -0.08615 -0.53334 -0.37038 0.00840 4.05310 1.00000 3519
0.05380 1.09102 1.18030 1.20710 1.08245 0.92203 1.28563 1.14716 0.02057 1.00000 3837
-1.15435 0.84118 0.92835 0.84844 0.46450 0.46019 0.70626 0.47540 0.02057 1.00000 3973
-1.15435 -0.65784 -0.68409 -0.46665 -0.77752 -0.74962 -0.70340 -0.78191 -0.28962 1.00000 1957
0.05380 0.79954 0.77719 0.84844 0.78877 0.83642 0.66064 0.76279 0.02057 1.00000 394
0.05380 -0.57456 -0.53293 23.68329 -0.47874 -0.12331 -0.58935 -0.75676 -0.59982 1.00000 3726
1.26194 0.00839 -0.02904 0.13112 -0.26970 -0.24722 -0.24720 -0.20714 -0.59982 1.00000 2836
1.26194 -0.57456 -0.63370 -0.82532 -0.87337 -0.88029 -0.95887 -0.81065 -0.59982 1.00000 1625
1.26194 -1.11587 -0.98643 -1.30353 -0.98860 -0.80369 -1.01362 -1.14833 -0.91001 1.00000 1109
1.26194 -2.24013 -2.24615 -1.66219 -1.53721 -1.49307 -1.48350 -1.53630 -1.22021 1.00000 2653
-1.15435 0.88282 0.92835 1.08755 1.08755 0.98737 1.20351 1.04299 0.02057 1.00000 55
-1.15435 0.21659 0.12213 0.72889 0.03622 -0.10529 0.54659 0.04432 0.95115 1.00000 2682
-1.15435 1.09102 1.28108 1.56577 1.66369 1.67225 1.63234 1.58902 0.95115 1.00000 3058
-1.15435 1.00774 0.87797 1.08755 1.35573 0.75306 0.89330 1.55310 1.57154 1.00000 2882
0.05380 -1.19915 -1.03682 -1.06442 -1.11607 -1.05376 -1.16873 -1.06929 -0.59982 1.00000 3826
1.26194 -0.74112 -0.73448 -0.94487 -1.01818 -1.03799 -1.00906 -0.92560 -0.91001 1.00000 2665
-1.15435 1.25758 1.38186 1.08755 1.85336 2.32784 1.21264 1.65368 0.95115 1.00000 1142
0.05380 1.38249 1.73458 1.32666 1.69122 1.57087 1.65059 1.67164 0.02057 1.00000 3320
-1.15435 -1.49063 -1.43993 -1.18398 -1.35774 -1.34213 -1.31015 -1.36746 0.02057 1.00000 1029
1.26194 -2.07358 -2.14538 -1.66219 -1.51172 -1.46379 -1.44701 -1.53270 -1.84060 1.00000 961
0.05380 0.88282 0.87797 1.44621 1.21705 1.35008 1.41793 1.01425 0.33077 1.00000 2757
-1.15435 0.96610 1.18030 1.08755 1.79116 1.81869 2.18890 1.47047 0.33077 1.00000 166
-1.15435 0.50807 0.47485 -0.34710 0.40434 0.14253 0.28655 0.08025 2.19193 1.00000 4096
0.05380 0.92446 0.97874 0.60933 0.86117 0.98061 0.42341 1.03221 0.33077 1.00000 629
1.26194 -1.61554 -1.54071 -1.06442 -1.33939 -1.32185 -1.41507 -1.28483 -1.22021 1.00000 3888
0.05380 1.00774 1.02913 1.20710 1.08959 0.96258 1.65515 0.87056 0.02057 1.00000 2476
0.05380 1.21594 1.43224 0.37023 1.50359 2.24674 1.44530 0.82745 0.02057 1.00000 682
1.26194 -0.69948 -0.53293 -0.46665 -0.68065 -0.57840 -0.64410 -0.81783 -0.91001 1.00000 1631
0.05380 0.59135 0.72680 1.44621 0.29828 -0.00616 0.20900 0.72686 1.57154 1.00000 1330
1.26194 -1.28243 -1.33915 -0.94487 -1.11607 -0.94111 -1.18697 -1.22736 -1.53040 1.00000 2815
1.26194 0.54971 0.52524 -0.34710 -0.15039 -0.11430 -0.27914 -0.00597 -0.28962 1.00000 1726
1.26194 -0.19980 -0.33137 -0.46665 -0.61131 -0.61219 -0.52548 -0.56637 -0.59982 1.00000 62
-1.15435 0.79954 0.97874 1.08755 1.42508 1.48976 1.70989 0.79871 0.95115 1.00000 1936
1.26194 -1.65718 -1.64149 -1.66219 -1.36182 -1.27905 -1.41507 -1.39260 -1.22021 1.00000 990
0.05380 0.67462 0.77719 0.48978 0.75920 0.25968 0.97541 1.01425 -0.28962 1.00000 2870
-1.15435 0.63298 0.82758 1.68532 2.36322 2.90909 2.17522 1.81174 0.02057 1.00000 2795
0.05380 0.46643 0.17252 0.25067 0.03112 0.02313 0.04020 0.22753 -0.28962 1.00000 3718
-1.15435 1.29922 1.33147 1.32666 1.94513 0.88824 1.30388 1.36270 0.33077 1.00000 3146
0.05380 0.50807 0.42446 -0.34710 0.09230 -0.02193 0.24549 -0.09937 -1.22021 1.00000 817
0.05380 0.96610 0.92835 0.72889 1.40468 1.50328 1.32669 1.22260 0.33077 1.00000 3661
0.05380 0.67462 0.47485 0.13112 0.06783 -0.11430 0.16338 0.43948 -0.28962 1.00000 694
1.26194 -2.36505 -2.29654 -2.02086 -1.57698 -1.51335 -1.52912 -1.58659 -1.84060 1.00000 1702
1.26194 -2.53161 -2.44771 -2.02086 -1.57902 -1.52236 -1.53825 -1.57222 -1.53040 1.00000 2505
1.26194 0.05003 0.12213 -0.22755 -0.34822 -0.28552 -0.51180 -0.29335 -0.59982 1.00000 2992
1.26194 -0.36636 -0.73448 -0.34710 -0.62150 -0.51081 -0.64866 -0.67414 -0.91001 1.00000 3921
1.26194 -0.44964 -0.43215 -0.94487 -0.85196 -0.83072 -0.86763 -0.74599 -0.59982 1.00000 1352
1.26194 -0.19980 -0.48254 -0.46665 -0.79486 -0.77440 -0.68515 -0.77832 -0.59982 1.00000 803
0.05380 0.38315 0.37408 0.37023 -0.19526 -0.34860 -0.19702 -0.02752 1.26135 1.00000 3185
0.05380 -0.65784 -0.73448 -0.70576 -0.80199 -0.70681 -0.64866 -0.85735 -1.22021 1.00000 2012
0.05380 -0.24144 -0.38176 -0.46665 -0.47874 -0.35761 -0.64410 -0.72802 -0.91001 1.00000 2196
1.26194 -1.69882 -1.59110 -1.42309 -1.37100 -1.36241 -1.33752 -1.28483 -0.28962 1.00000 1963
1.26194 -1.36571 -1.38954 -1.30353 -1.24455 -1.13937 -1.30102 -1.27046 -1.22021 1.00000 3130
0.05380 -1.11587 -1.18798 -0.34710 -1.06712 -1.07404 -0.89957 -1.06929 -0.91001 1.00000 2959
-1.15435 -0.15816 0.02135 -0.34710 -0.38085 -0.31706 -0.43424 -0.60229 -0.28962 1.00000 3354
0.05380 0.05003 -0.02904 0.25067 0.12289 0.20786 0.42797 -0.17122 -0.59982 1.00000 3917
1.26194 -2.98964 -2.90121 -2.61863 -1.64632 -1.58770 -1.60211 -1.67999 -2.15079 1.00000 3345
1.26194 -1.40735 -1.43993 -1.30353 -1.19357 -1.06953 -1.16873 -1.28483 -1.22021 1.00000 2245
-1.15435 0.71626 0.67641 0.37023 0.31460 0.43766 0.43254 0.19520 0.02057 1.00000 2095
1.26194 -1.40735 -1.49032 -1.18398 -1.28534 -1.29707 -1.19610 -1.29920 -0.91001 1.00000 3044
0.05380 0.88282 1.02913 1.08755 0.82854 0.68548 1.53654 0.48618 0.33077 1.00000 1206
-1.15435 0.21659 0.32369 0.48978 0.33092 -0.05122 -0.11490 0.97832 3.12252 1.00000 296
0.05380 0.79954 0.57563 0.01156 0.37170 0.53904 0.52834 0.11617 -0.59982 1.00000 2470
-1.15435 0.46643 0.62602 0.60933 0.20039 -0.17062 0.16338 0.54725 0.33077 1.00000 4169
-1.15435 -0.19980 -0.07943 -0.34710 -0.47160 -0.40267 -0.48443 -0.52326 -0.28962 1.00000 13
-1.15435 0.63298 0.62602 0.60933 0.46960 0.65168 0.55115 0.25986 -0.28962 1.00000 1032
1.26194 -0.82439 -0.98643 -0.82532 -0.94578 -0.90281 -0.89501 -0.96153 -1.22021 1.00000 3124
0.05380 1.21594 0.97874 0.84844 0.37884 0.35205 0.82487 0.97473 0.02057 1.00000 2172
1.26194 -1.90702 -1.84304 -1.18398 -1.46481 -1.43675 -1.42420 -1.48600 -0.91001 1.00000 847
1.26194 0.59135 0.62602 -0.10799 0.21977 0.33628 0.03108 0.34608 0.02057 1.00000 1477
1.26194 -0.28308 -0.18020 -0.46665 -0.64802 -0.62571 -0.70796 -0.46219 -0.28962 1.00000 2064
-1.15435 0.46643 0.52524 0.37023 1.24560 1.40641 0.84312 0.40715 0.02057 1.00000 2641
0.05380 0.21659 0.57563 0.25067 0.51650 -0.00841 0.12232 -0.35083 1.26135 1.00000 1592
0.05380 -0.74112 -0.58332 -0.70576 -0.90703 -0.97491 -0.73077 -0.81783 0.95115 1.00000 1814
-1.15435 -0.69948 -0.53293 -0.34710 -0.71634 -1.02447 -0.90413 -0.35083 -0.28962 1.00000 4144
0.05380 0.92446 0.92835 0.84844 1.32208 1.46273 1.09403 1.08609 0.64096 1.00000 2187
1.26194 -0.90767 -0.83526 -0.70576 -1.04571 -0.99518 -0.92238 -1.05133 -0.59982 1.00000 3507
-1.15435 -0.19980 -0.28098 0.37023 -0.47568 -0.65725 -0.17877 -0.27899 0.64096 1.00000 829
-1.15435 0.84118 0.72680 0.48978 0.63785 0.99187 0.30936 0.36763 -0.28962 1.00000 804
1.26194 -2.36505 -2.39732 -2.14041 -1.57902 -1.52687 -1.50175 -1.60455 -1.53040 1.00000 3706
0.05380 1.54905 1.43224 0.72889 1.60149 1.72857 1.50004 1.51717 0.33077 1.00000 2276
0.05380 0.59135 0.52524 0.48978 0.18815 0.18533 0.19987 0.34967 -0.28962 1.00000 2983
-1.15435 0.05003 0.02135 0.60933 -0.19730 -0.76764 -0.09666 0.51132 0.33077 1.00000 2208
0.05380 -0.07489 -0.02904 -0.46665 -0.37269 -0.31481 -0.36581 -0.44423 0.02057 1.00000 3693
-1.15435 1.00774 1.07952 2.40265 1.45363 0.50299 1.71902 2.12787 0.95115 1.00000 3054
0.05380 1.34085 1.58341 0.84844 1.65043 1.88402 1.77376 1.43096 0.33077 1.00000 374
1.26194 0.05003 0.22291 -0.10799 -0.41450 -0.51532 -0.32019 -0.18199 0.02057 1.00000 902
-1.15435 0.75790 0.67641 0.25067 0.42575 0.52552 0.47359 0.31734 -0.28962 1.00000 2898
1.26194 -2.11522 -2.19576 -1.42309 -1.52498 -1.49983 -1.46982 -1.50037 -1.22021 1.00000 1314
1.26194 -0.07489 -0.07943 -0.46665 -0.34618 -0.40042 -0.01454 -0.49452 0.95115 1.00000 398
1.26194 -2.61489 -2.59888 -2.02086 -1.59534 -1.54264 -1.53825 -1.60814 -1.53040 1.00000 3408
0.05380 0.34151 0.42446 0.60933 0.30134 -0.16837 0.57852 0.94240 0.64096 1.00000 1579
1.26194 -1.74046 -1.74226 -1.54264 -1.38731 -1.35565 -1.30559 -1.41056 -1.22021 1.00000 2999
1.26194 -0.44964 -0.38176 -0.70576 -0.55726 -0.49279 -0.59848 -0.54482 -0.59982 1.00000 3175
1.26194 -0.99095 -1.08721 -0.70576 -1.03755 -0.84424 -1.24628 -1.04774 -0.91001 1.00000 2398
0.05380 -0.28308 -0.28098 0.37023 -0.51137 -0.54010 -0.50267 -0.42268 -0.28962 1.00000 3947
-1.15435 1.21594 1.12991 1.20710 1.65145 2.03722 1.71902 1.09328 -0.28962 1.00000 4017
1.26194 -0.69948 -0.63370 -0.94487 -0.94374 -1.06953 -0.82201 -0.85376 0.95115 1.00000 3870
0.05380 1.09102 0.47485 0.72889 0.91012 1.00764 1.11684 0.67657 -0.59982 1.00000 1116
-1.15435 -1.57390 -1.43993 -0.82532 -1.23742 -1.19794 -1.13679 -1.17706 -0.91001 1.00000 1654
-1.15435 0.34151 0.07174 -0.34710 -0.32986 -0.25849 -0.23808 -0.38675 -0.91001 1.00000 896
0.05380 0.05003 0.12213 0.72889 -0.00151 0.22814 0.25006 -0.63462 -1.22021 1.00000 714
-1.15435 -0.24144 -0.33137 0.37023 0.30032 0.40837 0.43710 0.06228 -0.28962 1.00000 2326
1.26194 -2.07358 -2.09499 -1.78175 -1.47909 -1.40521 -1.46069 -1.50037 -0.91001 1.00000 1531
-1.15435 1.46577 1.38186 1.80488 2.21026 2.35713 2.35314 1.91951 0.02057 1.00000 2278
0.05380 0.38315 0.37408 0.25067 0.33907 0.65168 0.04020 0.08384 -0.28962 1.00000 4085
-1.15435 0.88282 0.97874 0.60933 0.87953 0.41964 0.86593 1.20105 1.26135 1.00000 3714
0.05380 0.75790 0.87797 0.48978 0.86933 1.00088 1.26738 0.60113 0.64096 1.00000 377
0.05380 1.04938 1.02913 1.08755 1.11406 0.77334 1.85588 1.14716 0.02057 1.00000 2152
-1.15435 0.63298 0.57563 0.96800 0.74288 0.69900 1.22632 0.47899 -0.59982 1.00000 1667
-1.15435 -0.40800 -0.23059 -0.46665 -0.54401 -0.31706 -0.82201 -0.61666 -0.59982 1.00000 1397
1.26194 -1.53226 -1.59110 -1.18398 -1.32511 -1.27004 -1.34664 -1.32076 -1.22021 1.00000 1894
1.26194 -0.36636 -0.53293 -0.58621 -0.72654 -0.68879 -0.62585 -0.76754 -0.59982 1.00000 1940
-1.15435 1.04938 1.02913 0.37023 1.17932 1.63170 1.07122 0.69094 -0.28962 1.00000 4037
1.26194 -1.40735 -1.38954 -0.82532 -1.13748 -0.97716 -1.16873 -1.18784 -0.28962 1.00000 497
0.05380 1.09102 1.02913 0.25067 0.43697 0.54129 0.38692 0.47540 -0.28962 1.00000 2155
1.26194 -2.69817 -2.54849 -2.37952 -1.60146 -1.54940 -1.56562 -1.66562 -1.84060 1.00000 2751
-1.15435 0.34151 0.17252 -0.94487 -0.23299 -0.24272 -0.13315 -0.42268 0.64096 1.00000 1271
-1.15435 0.46643 0.42446 0.84844 0.48795 0.29573 0.20444 0.58317 0.95115 1.00000 3781
-1.15435 0.96610 0.87797 0.72889 0.63275 0.81164 0.92523 0.33171 0.02057 1.00000 3710
-1.15435 0.63298 0.67641 2.16354 0.66946 0.73279 0.39148 0.87056 0.33077 1.00000 3198
1.26194 -0.32472 -0.28098 -0.34710 -0.62660 -0.62120 -0.57110 -0.56637 -0.59982 1.00000 1666
1.26194 -1.15751 -1.18798 -1.06442 -1.05387 -0.97491 -1.06836 -1.09803 -1.22021 1.00000 3409
1.26194 0.71626 0.82758 0.48978 0.66436 1.02341 0.52834 0.37841 0.33077 1.00000 14
0.05380 0.79954 0.77719 0.37023 0.74594 0.68097 0.82487 0.81308 -0.28962 1.00000 969
-1.15435 0.17495 0.32369 0.60933 -0.17283 -0.32382 0.21356 0.08025 1.57154 1.00000 3965
0.05380 -0.44964 -0.33137 -0.34710 -0.54502 -0.48378 -0.39775 -0.42268 0.02057 1.00000 2167
1.26194 -0.94931 -0.83526 -0.94487 -1.02837 -1.02447 -0.99081 -0.95434 -1.22021 1.00000 1058
-1.15435 -0.49128 -0.48254 -0.22755 -0.61641 -0.67077 -0.56654 -0.53045 0.02057 1.00000 2259
-1.15435 1.17430 1.28108 2.04398 2.76295 1.77588 1.91975 4.64249 5.29388 1.00000 963
0.05380 -0.94931 -0.88565 -0.58621 -0.90091 -0.87578 -0.73077 -1.00823 0.33077 1.00000 4013
1.26194 -0.40800 -0.58332 -0.58621 -0.67453 -0.54911 -0.74446 -0.71006 -0.91001 1.00000 1160
-1.15435 0.54971 0.52524 0.01156 0.35743 0.61564 0.32761 0.15209 -0.28962 1.00000 1313
-1.15435 1.42413 1.38186 1.08755 1.51481 1.37486 1.85132 1.52076 0.95115 1.00000 2980
0.05380 0.71626 0.72680 0.48978 0.82650 1.07523 0.52378 0.54725 0.64096 1.00000 729
0.05380 0.67462 0.52524 0.72889 0.59808 -0.05573 1.13052 0.54725 0.95115 1.00000 3019
-1.15435 0.46643 0.42446 0.01156 0.27075 0.57058 0.00827 0.10180 -0.28962 1.00000 2800
0.05380 0.09167 0.07174 1.08755 0.02602 -0.20442 -0.20158 0.43948 1.57154 1.00000 2990
0.05380 0.79954 0.62602 0.01156 0.41555 0.00510 0.39604 0.87056 1.57154 1.00000 1776
1.26194 -0.74112 -0.63370 -0.58621 -0.83768 -0.61895 -0.97712 -0.95434 -0.91001 1.00000 2079
1.26194 0.29987 0.37408 0.25067 -0.01273 0.04115 0.05845 -0.02034 0.02057 1.00000 2422
0.05380 0.34151 0.82758 0.37023 0.19529 0.20561 0.35498 0.11617 0.33077 1.00000 1741
0.05380 0.34151 0.47485 -0.22755 0.46756 0.35881 0.76556 0.43948 0.02057 1.00000 1105
0.05380 -0.57456 -0.38176 -0.82532 -0.68575 -0.64598 -0.51180 -0.74599 -0.28962 1.00000 1236
-1.15435 0.50807 0.62602 0.13112 0.26055 0.19435 0.51009 0.18802 -0.28962 1.00000 2538
-1.15435 0.59135 0.67641 0.60933 0.78367 1.17886 0.57396 0.25268 -0.28962 1.00000 844
-1.15435 1.09102 1.23069 0.84844 0.88666 0.57058 0.75644 1.26571 1.57154 1.00000 1793
-1.15435 0.21659 0.02135 -0.22755 0.08516 0.38810 0.28199 -0.18559 -0.28962 1.00000 1488
1.26194 0.21659 0.17252 0.25067 -0.12694 -0.09177 -0.04191 -0.20714 -0.59982 1.00000 2746
0.05380 -0.82439 -0.63370 -0.70576 -0.94272 -1.05601 -0.90869 -0.87531 0.33077 1.00000 89
0.05380 1.13266 1.28108 1.56577 1.24968 1.05045 0.88417 1.80456 0.02057 1.00000 1583
0.05380 0.96610 0.87797 0.72889 0.81120 0.58860 1.79201 0.34967 0.33077 1.00000 2632
0.05380 1.21594 1.78497 0.48978 0.97946 0.83417 1.03928 1.25134 0.02057 1.00000 3406
1.26194 0.88282 0.67641 0.13112 0.47266 0.70801 0.35498 0.29579 0.02057 1.00000 1481
-1.15435 0.29987 0.27330 0.96800 0.12289 0.00285 0.21356 0.08025 0.33077 1.00000 2312
1.26194 0.13331 -0.02904 0.25067 -0.14325 -0.23596 0.24549 -0.35083 0.02057 1.00000 2716
1.26194 -0.24144 -0.28098 -0.10799 -0.65108 -0.68879 -0.58479 -0.53045 -0.59982 1.00000 1310
1.26194 0.54971 0.52524 0.13112 0.14839 0.26869 -0.01910 0.15209 0.33077 1.00000 120
-1.15435 1.38249 1.18030 0.84844 1.77790 2.10030 1.65515 1.19386 -0.59982 1.00000 3496
0.05380 0.75790 0.87797 0.60933 0.75308 0.82065 0.96629 0.57239 0.02057 1.00000 4069
-1.15435 -1.57390 -1.74226 -1.30353 -1.37508 -1.32185 -1.33296 -1.39260 -1.22021 1.00000 704
0.05380 1.50741 1.23069 0.72889 1.49952 1.13831 1.94712 1.44533 0.02057 1.00000 1560
-1.15435 1.13266 0.97874 0.60933 1.11202 1.03468 1.55479 0.76279 0.02057 1.00000 735
0.05380 1.13266 1.07952 0.96800 1.41590 0.81389 1.42249 2.27156 1.88174 1.00000 611
0.05380 0.42479 0.42446 0.48978 0.48795 0.88599 0.30480 0.13413 0.02057 1.00000 2725
-1.15435 0.88282 1.02913 1.20710 1.36593 0.23940 1.15789 2.19971 1.88174 1.00000 1694
0.05380 0.13331 0.32369 -0.10799 0.26565 -0.54460 0.36867 0.43948 2.19193 1.00000 1427
-1.15435 0.84118 0.62602 0.13112 1.95125 1.42218 0.60589 0.61550 0.95115 1.00000 3908
-1.15435 0.00839 0.27330 0.37023 0.48183 0.57058 0.47816 0.33171 -0.59982 1.00000 2647
-1.15435 0.25823 0.47485 -0.10799 0.01684 0.10198 -0.08753 -0.02752 -0.28962 1.00000 792
1.26194 -0.86603 -0.88565 -0.58621 -0.92334 -0.85776 -0.80833 -0.99745 -1.53040 1.00000 1935
-1.15435 0.17495 0.02135 0.13112 0.09026 -0.25173 0.14057 0.51132 2.50213 1.00000 1120
1.26194 -1.15751 -1.18798 -0.94487 -1.16501 -1.16866 -1.09117 -1.09803 -1.22021 1.00000 3420
0.05380 -0.28308 -0.28098 0.13112 -0.31865 -0.49729 0.00371 -0.20714 0.02057 1.00000 1668
1.26194 -0.90767 -0.88565 -0.58621 -1.06916 -1.07178 -0.97712 -1.04056 -0.91001 1.00000 4008
-1.15435 0.29987 0.07174 -0.22755 -0.13714 0.04566 -0.09666 -0.31132 -0.59982 1.00000 1887
-1.15435 -2.40669 -2.39732 -2.02086 -1.58514 -1.53813 -1.55193 -1.57581 -0.91001 1.00000 3910
-1.15435 1.63233 1.43224 1.56577 2.64364 3.54215 2.38963 1.95543 0.95115 1.00000 1428
1.26194 -0.82439 -0.78487 -0.58621 -1.02429 -1.02672 -0.94519 -0.97589 -1.22021 1.00000 1324
0.05380 0.21659 0.22291 0.01156 0.02296 0.07044 0.34130 -0.31850 -0.59982 1.00000 3442
0.05380 -0.57456 -0.53293 -0.46665 -0.77344 -0.82171 -0.69884 -0.63822 -0.28962 1.00000 772
0.05380 0.46643 0.67641 0.60933 0.42779 0.24616 0.72450 0.47540 0.95115 1.00000 2394
1.26194 -1.28243 -1.33915 -1.42309 -1.21600 -1.20020 -1.13679 -1.19862 -1.22021 1.00000 3925
-1.15435 0.92446 0.92835 0.96800 0.94377 1.05721 0.81118 0.94240 -0.28962 1.00000 3754
-1.15435 -2.15686 -2.09499 -1.78175 -1.51886 -1.46604 -1.55193 -1.50037 -0.91001 1.00000 2874
1.26194 -0.53292 -0.58332 -0.70576 -0.88561 -0.86001 -0.85851 -0.81783 -0.28962 1.00000 1499
-1.15435 1.25758 1.18030 1.08755 1.54642 1.50553 1.41793 1.12202 0.95115 1.00000 2593
-1.15435 1.54905 1.58341 1.56577 2.79252 2.94063 3.11955 2.21767 0.33077 1.00000 303
-1.15435 -2.24013 -2.14538 -1.78175 -1.52702 -1.47730 -1.48350 -1.52193 -0.59982 1.00000 1491
-1.15435 -0.19980 -0.23059 -0.10799 -0.37983 -0.17963 -0.47074 -0.61307 -0.91001 1.00000 2871
1.26194 0.00839 -0.07943 -0.34710 -0.53687 -0.52208 -0.56198 -0.45860 -0.59982 1.00000 229
0.05380 0.71626 0.22291 0.01156 0.16368 0.35430 0.17706 -0.13529 -0.59982 1.00000 2759
-1.15435 1.79889 1.98652 1.44621 3.39314 3.54215 3.59856 2.04524 0.95115 1.00000 2530
-1.15435 1.67397 1.63380 1.20710 3.06275 4.02653 3.28835 2.02010 -0.28962 1.00000 1038
-1.15435 0.00839 -0.02904 -0.22755 -0.22483 -0.14809 0.15425 -0.45860 -0.59982 1.00000 2799
0.05380 1.04938 0.97874 0.60933 0.67558 0.53679 0.85224 0.79152 0.33077 1.00000 371
1.26194 -0.65784 -0.78487 -0.46665 -0.98248 -1.07854 -0.88132 -0.96153 0.33077 1.00000 626
1.26194 0.42479 0.22291 -0.22755 -0.17589 -0.31481 0.18163 -0.13529 -0.59982 1.00000 3327
0.05380 -1.03259 -0.98643 -0.58621 -0.98350 -0.95463 -1.01362 -0.88968 0.02057 1.00000 367
-1.15435 -0.61620 -0.78487 -0.82532 -0.67963 -0.45899 -0.89957 -0.78909 -0.59982 1.00000 1756
